Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
22/04/2019,19,1370,561,2438,1569,1892,1294,201,103,128,53,87,351,-1,515,1221,430,95,70,1410,1133,1364,2212,197,891,417,613,96,907,-1,869,578,undefined,77,119,1936,83,339,539,83,118,139,119,60,-1,-1,62,1124,195,129,496,148,406,172,-1,404,135,539,35,1834
22/04/2019,20,672,357,1929,1264,1457,1081,85,81,117,34,89,295,-1,429,990,289,107,75,1217,963,1086,1799,158,602,282,488,116,581,-1,923,589,undefined,60,93,1497,109,237,418,78,143,94,72,34,-1,-1,65,781,183,120,301,134,374,126,-1,334,48,418,26,1485
22/04/2019,21,430,212,1341,912,1151,819,46,52,55,25,67,220,-1,308,772,203,94,51,922,703,931,1417,131,493,227,330,77,494,-1,684,500,undefined,59,72,1007,93,146,376,60,73,67,48,24,-1,-1,45,478,117,79,224,112,246,85,-1,249,67,376,23,1120
22/04/2019,22,269,150,942,514,796,611,26,45,46,20,38,124,-1,255,379,119,48,21,552,384,598,1194,83,376,177,281,47,375,-1,468,180,undefined,26,58,607,75,72,220,49,52,61,42,24,-1,-1,23,357,70,62,112,85,146,67,-1,140,52,220,28,721
22/04/2019,23,193,65,488,277,478,383,24,17,18,8,10,37,-1,194,195,57,41,37,292,250,401,773,64,270,64,202,21,276,-1,264,142,undefined,24,66,286,40,37,157,41,28,28,26,13,-1,-1,24,264,44,97,27,47,59,42,-1,89,46,157,8,448
23/04/2019,0,84,38,317,155,187,138,2,14,14,4,3,29,-1,76,88,34,18,7,132,175,218,230,41,109,40,148,10,97,-1,184,34,undefined,9,7,115,20,15,92,13,22,20,7,5,-1,-1,5,128,18,84,6,53,38,35,-1,37,14,92,6,176
23/04/2019,1,42,31,163,69,88,50,8,3,9,2,6,10,-1,22,38,18,16,6,61,131,129,100,10,51,18,115,7,48,-1,89,23,undefined,9,3,73,3,7,43,5,11,4,2,2,-1,-1,3,58,17,55,5,32,35,13,-1,9,8,43,2,93
23/04/2019,2,27,9,93,24,50,42,4,6,4,-1,-1,3,-1,28,39,10,9,4,76,165,101,65,2,22,13,64,3,49,-1,78,5,undefined,1,3,11,5,9,36,-1,5,6,3,-1,-1,-1,-1,38,11,36,8,13,22,15,-1,19,5,36,2,37
23/04/2019,3,15,13,64,29,54,21,2,5,3,-1,7,13,-1,11,21,16,6,3,32,97,78,75,3,13,31,46,11,60,-1,46,4,undefined,2,-1,16,1,5,25,-1,6,6,2,2,-1,-1,1,27,11,14,1,19,9,29,-1,11,4,25,7,34
23/04/2019,4,13,18,46,33,77,48,3,2,12,4,3,3,-1,33,28,4,7,6,35,21,45,58,3,37,30,28,7,105,-1,50,20,undefined,1,4,64,2,10,28,8,11,1,-1,-1,-1,-1,3,35,10,9,9,1,8,-1,-1,18,11,28,3,50
23/04/2019,5,34,25,82,78,266,153,44,47,67,13,7,13,-1,69,15,36,66,28,28,26,60,127,37,207,65,56,4,282,-1,32,8,undefined,19,19,98,16,9,61,24,16,8,6,3,-1,-1,2,67,11,25,8,23,14,9,-1,16,62,61,3,124
23/04/2019,6,90,79,132,172,704,544,86,87,434,76,12,58,-1,202,63,116,168,147,43,31,79,583,184,666,149,113,39,766,-1,52,29,undefined,57,44,371,71,15,342,97,66,14,14,7,-1,-1,6,167,60,33,28,35,66,15,-1,38,378,342,6,366
23/04/2019,7,320,233,332,555,1863,1266,342,320,1595,285,48,187,-1,545,245,333,626,545,116,51,133,1397,566,2035,447,286,85,1929,-1,158,75,undefined,219,126,1084,252,40,1036,261,216,65,49,33,-1,-1,50,415,146,76,88,59,214,65,-1,118,1305,1036,83,1105
23/04/2019,8,717,567,534,966,2798,2901,540,455,3060,468,82,328,-1,1111,470,806,1527,1160,252,134,325,2595,1150,3683,630,520,180,2825,43,484,160,undefined,439,282,2202,653,119,2010,718,703,98,88,71,-1,-1,94,812,265,144,146,109,652,89,-1,342,2804,2010,192,1846
23/04/2019,9,853,667,612,1172,1929,1593,276,273,1883,344,53,232,-1,663,500,865,1047,688,280,181,363,1968,669,2367,498,693,184,1704,49,268,144,undefined,369,274,1314,554,123,1401,574,525,174,124,53,-1,-1,149,963,293,216,200,119,520,127,-1,328,1754,1401,147,1709
23/04/2019,10,1270,1292,958,1748,1635,1232,159,200,655,223,40,206,-1,418,667,1191,647,455,440,234,498,1863,529,1683,642,924,209,1295,20,412,250,undefined,201,175,1340,462,169,988,455,515,155,150,78,-1,-1,87,1188,582,331,269,177,475,136,-1,354,778,988,197,1913
23/04/2019,11,2013,1680,1373,2396,2232,1400,236,203,562,204,68,243,-1,978,828,1499,640,380,701,453,720,2235,488,1509,813,1377,234,1754,-1,540,189,undefined,147,164,1666,408,182,1028,465,576,346,154,117,-1,-1,141,1416,675,460,289,237,688,141,-1,450,639,1028,240,2457
23/04/2019,12,3204,2700,2069,3333,2480,1906,327,574,1265,321,114,432,-1,662,1373,2195,1391,597,1247,861,1410,2990,938,2346,1050,1669,288,1860,9,900,286,undefined,236,288,2581,908,255,1623,1172,880,247,124,90,-1,-1,189,2076,739,429,498,370,974,176,-1,691,1554,1623,330,3067
23/04/2019,13,3712,3270,2241,3593,2877,2028,253,498,1090,325,131,400,-1,852,1474,2168,1333,566,1362,859,1366,3335,829,2372,1136,1672,339,2076,8,989,359,undefined,230,284,2379,898,316,1578,1093,766,492,176,153,-1,-1,244,2495,814,448,526,319,1144,223,-1,843,1323,1578,346,3257
23/04/2019,14,3261,2572,2211,3449,2788,1834,276,329,706,201,79,352,-1,563,1532,1892,793,477,1219,629,1188,2992,459,1820,1302,1337,266,2093,-1,758,351,undefined,228,167,2170,641,229,1232,496,591,271,94,97,-1,-1,161,1979,639,405,463,293,912,157,-1,644,706,1232,359,3205
23/04/2019,15,3417,2578,2242,3198,3254,2048,297,324,1085,294,68,296,-1,674,1690,1691,683,499,977,601,1197,3436,449,2062,1344,813,256,2464,-1,722,328,undefined,260,181,2065,484,213,1221,374,595,324,137,128,-1,-1,174,2130,413,224,459,202,819,223,-1,586,904,1221,303,3293
23/04/2019,16,3429,2430,2297,3065,3671,2593,308,425,2366,465,87,341,-1,900,1770,1359,670,871,1048,528,1105,3741,650,3191,1466,633,195,2948,-1,791,275,undefined,371,222,2410,494,182,1788,410,522,223,153,126,-1,-1,117,2143,271,138,340,184,800,181,-1,609,1837,1788,252,3527
23/04/2019,17,3288,2082,2553,3289,4756,3802,586,638,3044,653,143,459,-1,1532,1897,1342,1022,1379,1208,660,1303,4636,917,4235,1511,724,211,3981,-1,902,322,undefined,494,328,3496,681,230,2196,494,555,293,203,146,-1,-1,206,2228,307,122,460,213,875,259,-1,813,2362,2196,224,3850
23/04/2019,18,2306,1365,2641,2557,3488,2295,476,331,1219,296,91,381,-1,975,1509,816,570,536,1419,968,1189,3468,450,2324,1038,706,196,3542,-1,961,452,undefined,232,167,2653,406,270,1254,314,341,238,210,161,-1,-1,121,1653,262,130,538,167,691,241,-1,568,896,1254,31,3153
23/04/2019,19,1392,592,2274,1728,1934,1344,149,178,330,131,99,312,-1,464,1371,423,252,195,1308,960,1021,2595,223,1201,416,549,133,1490,-1,883,457,undefined,105,112,1760,279,263,635,134,200,144,137,90,-1,-1,87,1179,196,106,450,133,550,177,-1,382,309,635,32,1917
23/04/2019,20,678,328,1818,1282,1604,943,79,122,141,65,67,283,-1,383,1077,380,177,96,1051,756,877,1783,198,817,364,488,98,812,-1,811,524,undefined,72,85,1278,161,240,542,83,163,116,80,59,-1,-1,64,761,162,80,306,109,407,118,-1,281,183,542,27,1529
23/04/2019,21,462,296,1370,1045,2192,970,144,82,66,57,59,211,-1,402,803,320,132,74,822,746,702,1708,135,676,222,425,79,1732,-1,630,448,undefined,62,71,1347,160,193,340,74,104,109,71,66,-1,-1,59,637,107,98,261,96,351,157,-1,224,91,340,38,1503
23/04/2019,22,274,148,1050,654,1726,675,41,54,84,26,38,130,-1,259,511,167,94,62,554,434,655,1100,105,519,168,310,52,1241,-1,474,237,undefined,50,108,870,72,113,283,73,80,78,58,34,-1,-1,37,440,87,79,134,84,205,88,-1,150,97,283,22,970
23/04/2019,23,171,75,566,319,937,495,32,23,55,13,15,52,-1,198,227,88,42,29,253,270,390,738,61,279,91,238,35,367,-1,371,88,undefined,18,13,366,44,33,163,19,38,39,33,12,-1,-1,18,234,57,81,26,81,78,65,-1,72,39,163,14,524
24/04/2019,0,76,56,328,160,585,203,12,14,23,4,5,12,-1,71,127,30,29,7,139,101,236,303,23,118,30,120,14,151,-1,183,44,undefined,21,23,176,23,18,84,19,16,26,14,12,-1,-1,10,149,21,50,14,60,48,40,-1,40,25,84,7,193
24/04/2019,1,41,38,140,74,57,66,1,6,14,8,4,15,-1,39,54,17,19,10,77,47,91,131,9,31,20,99,15,39,-1,170,28,undefined,4,5,45,7,10,47,2,24,8,5,4,-1,-1,9,78,17,38,14,22,42,17,-1,26,13,47,4,72
24/04/2019,2,22,14,53,34,44,36,-1,4,3,-1,-1,4,-1,12,42,15,12,3,33,29,80,85,3,19,9,55,2,22,-1,63,9,undefined,2,3,27,9,8,47,5,9,4,-1,1,-1,-1,-1,46,4,28,2,7,17,8,-1,18,4,47,6,34
24/04/2019,3,17,24,38,33,67,40,1,-1,13,1,1,5,-1,7,16,24,7,2,16,44,63,70,4,20,9,43,1,36,-1,48,5,undefined,3,2,31,3,5,17,8,8,2,1,1,-1,-1,2,35,6,23,-1,9,13,6,-1,14,3,17,-1,43
24/04/2019,4,14,24,54,31,88,51,11,5,12,2,-1,4,-1,26,19,6,8,4,27,23,44,91,2,36,37,35,1,58,-1,35,19,undefined,1,3,31,4,7,18,5,8,10,2,2,-1,-1,5,26,5,21,13,3,13,1,-1,8,6,18,1,49
24/04/2019,5,25,20,57,79,116,164,26,33,77,21,2,11,-1,88,31,21,46,21,21,24,37,123,43,237,65,48,8,75,-1,31,15,undefined,15,15,94,19,10,76,21,20,8,5,5,-1,-1,10,75,10,20,6,19,20,1,-1,6,71,76,1,125
24/04/2019,6,109,83,144,212,377,531,124,113,470,70,20,51,-1,232,69,96,202,172,30,36,94,565,167,801,196,116,31,279,-1,62,28,undefined,58,35,414,62,9,317,97,82,31,14,11,-1,-1,12,169,44,34,24,27,42,19,-1,24,380,317,10,354
24/04/2019,7,294,204,379,482,926,1534,308,299,1673,261,41,186,-1,572,256,354,715,639,91,84,255,1300,559,2054,501,230,79,788,5,201,79,undefined,183,114,1048,218,42,1059,248,215,87,58,36,-1,-1,52,443,105,59,61,74,188,55,-1,116,1333,1059,63,993
24/04/2019,8,675,564,668,965,1631,3174,478,430,3060,456,73,337,-1,1180,526,748,1697,1338,154,142,410,2494,1275,3708,679,455,169,1353,-1,558,152,undefined,429,218,2038,591,102,1893,721,721,201,193,96,-1,-1,116,902,226,68,160,203,519,115,-1,328,2682,1893,152,1854
24/04/2019,9,1054,755,714,1205,1101,1720,253,269,2057,370,44,187,-1,613,553,917,1225,803,178,160,495,1852,739,2725,459,527,164,877,25,457,153,undefined,384,250,1160,481,118,1426,574,589,273,234,98,-1,-1,171,964,273,104,236,232,486,141,-1,382,1740,1426,205,1629
24/04/2019,10,1572,1235,978,1881,1554,1205,131,228,756,244,30,140,-1,467,556,1250,723,534,380,259,829,1962,522,1764,646,678,127,1112,18,615,186,undefined,229,176,1034,495,156,1168,542,524,190,201,95,-1,-1,86,1190,296,149,248,208,442,120,-1,429,821,1168,393,2040
24/04/2019,11,2560,1873,1636,2458,2260,1442,179,238,666,221,46,201,-1,587,988,1569,716,464,630,457,1293,2226,506,1796,886,734,164,1787,8,1001,249,undefined,207,166,1415,516,213,1170,576,680,285,175,115,-1,-1,153,1449,313,156,323,202,589,170,-1,470,722,1170,346,2506
24/04/2019,12,3773,2978,2310,3432,2750,2052,351,623,1351,395,109,398,-1,1058,1417,2292,1464,566,999,788,2261,3059,1008,2521,1034,1162,220,2598,-1,1626,341,undefined,305,320,2269,897,286,1654,1203,1045,380,255,162,-1,-1,258,2103,407,231,499,259,1034,230,-1,741,1575,1654,529,3333
24/04/2019,13,3894,3319,2500,3750,2705,2259,350,507,1204,317,120,466,-1,685,1726,2360,1526,745,1011,792,2265,3556,874,2428,1315,1120,202,1730,-1,1720,433,undefined,319,376,2487,835,361,1735,1127,1092,438,350,197,-1,-1,248,2246,404,258,514,291,1027,313,-1,900,1353,1735,366,3408
24/04/2019,14,3497,2501,2403,3206,2494,2050,254,293,788,230,100,378,-1,687,1555,1762,830,585,856,528,1767,3313,650,1913,1224,825,163,1478,14,1339,323,undefined,283,247,1846,696,252,1233,471,589,303,298,147,-1,-1,170,1917,309,178,385,251,860,225,-1,646,813,1233,474,3280
24/04/2019,15,3418,2647,2510,3300,3419,2207,400,322,1118,289,80,405,-1,892,1649,1766,729,517,813,569,1601,3559,589,2573,1312,713,178,2506,-1,1286,283,undefined,282,244,1996,569,213,1391,392,540,401,228,163,-1,-1,164,1942,357,170,419,201,791,268,-1,545,1021,1391,278,3656
24/04/2019,16,3277,2623,2524,3427,3018,2939,724,408,2417,508,88,362,-1,1212,1833,1482,848,961,756,601,1841,3807,712,3428,1479,786,249,1886,-1,1342,289,undefined,432,211,2341,590,175,1892,412,596,312,170,132,-1,-1,105,2136,505,177,449,226,794,214,-1,597,2230,1892,247,3762
24/04/2019,17,3795,2248,2958,3481,3807,4181,2080,608,2974,661,109,485,-1,1795,2086,1464,1272,1352,915,806,2064,4540,1073,4376,1503,1026,283,2562,-1,1725,390,undefined,619,359,3314,721,227,2318,543,722,369,281,175,-1,-1,155,2397,941,400,409,265,980,333,-1,743,2758,2318,204,4129
24/04/2019,18,2692,1513,3008,2714,2906,2874,3465,340,1292,319,79,392,-1,1165,1710,891,674,673,1236,974,1844,3797,506,2545,1103,1278,278,2021,-1,1728,478,undefined,502,351,2675,470,252,1378,338,572,274,245,138,-1,-1,129,1859,1295,539,499,314,680,281,-1,618,1143,1378,87,3261
24/04/2019,19,1729,755,3172,1982,2049,1605,1059,209,385,131,81,317,-1,672,1572,572,360,220,1410,1151,1344,2750,271,1284,482,1384,299,1627,-1,1112,570,undefined,166,175,1758,269,285,750,129,312,216,205,124,-1,-1,95,1393,1114,664,549,338,642,237,-1,467,403,750,42,2286
24/04/2019,20,1000,475,2483,1515,1503,1350,502,134,213,90,78,310,-1,533,1326,393,240,170,1091,1038,1147,2362,231,983,345,1223,270,539,-1,1028,589,undefined,108,90,1342,285,281,597,126,322,150,124,67,-1,-1,74,920,730,466,517,251,514,157,-1,412,255,597,30,1877
24/04/2019,21,640,318,2082,1148,1282,1284,515,89,115,61,99,334,-1,514,1021,397,159,101,1037,860,930,2056,220,862,290,890,167,399,-1,897,574,undefined,89,101,1107,189,260,438,65,186,113,123,80,-1,-1,64,789,488,302,355,219,441,171,-1,355,152,438,21,1444
24/04/2019,22,509,287,1721,1124,2247,1424,4692,83,131,43,68,217,-1,847,724,382,332,188,827,723,936,2072,222,919,506,516,126,1558,-1,813,486,undefined,324,485,2189,217,127,417,125,423,96,110,68,-1,-1,46,603,280,154,282,147,403,126,-1,240,175,417,31,1858
24/04/2019,23,275,175,1054,583,846,931,232,55,81,64,17,132,-1,409,452,162,99,65,522,395,704,1228,147,547,182,287,72,257,-1,633,297,undefined,73,118,718,153,84,451,32,70,57,52,24,-1,-1,27,400,100,113,120,98,305,72,-1,148,105,451,8,999
25/04/2019,0,127,116,583,339,404,401,40,23,21,36,12,33,-1,176,187,73,54,29,283,160,419,575,96,201,86,155,37,100,-1,492,120,undefined,24,41,334,77,34,154,12,47,32,25,21,-1,-1,12,262,71,112,46,65,177,52,-1,63,44,154,5,489
25/04/2019,1,95,112,356,143,227,153,12,9,18,5,8,14,-1,74,110,60,38,28,145,90,346,336,36,89,52,159,20,87,-1,373,71,undefined,21,15,188,47,33,76,23,21,18,6,4,-1,-1,13,161,29,77,18,36,122,36,-1,65,29,76,7,245
25/04/2019,2,82,43,220,79,114,133,11,14,11,7,2,18,-1,29,68,27,20,14,110,82,280,190,33,40,31,84,25,45,-1,195,63,undefined,7,6,84,32,9,69,-1,10,9,11,7,-1,-1,7,98,25,38,19,20,60,17,-1,25,20,69,2,140
25/04/2019,3,55,61,151,87,109,105,8,4,16,18,1,10,-1,68,40,14,12,5,79,58,271,244,32,49,42,89,14,64,-1,197,17,undefined,4,6,87,65,14,93,7,17,12,10,9,-1,-1,3,62,17,34,4,23,62,5,-1,31,20,93,2,150
25/04/2019,4,27,39,73,85,311,115,19,8,19,2,-1,3,-1,85,29,29,25,1,21,34,81,142,25,47,42,69,5,209,-1,85,13,undefined,18,18,124,32,2,51,3,22,5,6,6,-1,-1,1,74,8,46,15,8,21,10,-1,10,13,51,4,160
25/04/2019,5,45,62,94,158,1545,147,66,18,28,2,1,13,-1,61,210,65,31,17,26,23,54,237,27,129,90,33,12,701,-1,79,19,undefined,107,87,288,23,13,43,41,13,18,7,13,-1,-1,1,84,13,36,4,10,25,12,-1,12,20,43,2,425
25/04/2019,6,61,58,104,231,1667,196,41,28,34,8,5,14,-1,74,66,69,40,24,15,16,70,253,49,194,89,38,9,1820,-1,52,16,undefined,29,14,420,20,12,82,21,19,18,8,12,-1,-1,3,70,10,22,21,9,29,10,-1,10,34,82,3,619
25/04/2019,7,151,270,538,1109,2494,477,129,67,114,14,28,73,-1,165,209,306,97,75,71,61,121,655,112,356,183,122,26,2383,-1,80,67,undefined,120,98,1016,54,29,262,54,36,20,22,16,-1,-1,8,205,45,40,47,39,61,16,-1,52,64,262,36,1845
25/04/2019,8,231,248,536,863,2613,721,131,126,99,34,26,115,-1,331,328,495,158,150,143,68,119,851,109,547,187,228,42,1251,-1,142,86,undefined,104,124,1139,62,36,324,57,64,43,22,13,-1,-1,19,275,102,56,113,59,130,42,-1,78,96,324,66,1825
25/04/2019,9,554,400,835,1293,2952,1017,210,116,121,34,53,182,-1,318,502,537,166,104,199,153,312,1461,169,759,369,418,99,1378,-1,220,115,undefined,118,190,1407,117,53,482,165,125,101,67,43,-1,-1,48,526,223,101,146,97,149,83,-1,126,106,482,113,2055
25/04/2019,10,1216,885,1555,1788,3605,1410,436,200,145,81,87,251,-1,470,998,806,226,154,515,287,456,2392,210,1175,585,579,146,1677,-1,387,176,undefined,128,315,2314,121,95,804,173,202,118,95,62,-1,-1,53,1071,330,136,288,136,292,95,-1,221,164,804,179,2267
25/04/2019,11,2182,1694,2840,2995,4265,2055,1138,251,155,66,114,437,-1,878,1408,1127,402,195,1055,614,840,2868,331,1410,945,783,165,2568,-1,656,280,undefined,141,402,3393,221,188,1011,152,284,151,42,57,-1,-1,67,1724,333,183,467,179,358,123,-1,365,188,1011,197,3506
25/04/2019,12,3008,2269,3078,3450,4888,2186,2610,299,237,57,153,446,-1,892,2047,1404,403,289,1439,875,1203,3186,247,1196,1206,830,163,3526,-1,834,362,undefined,239,442,3513,188,215,1041,190,334,214,73,89,-1,-1,80,1638,368,225,588,190,604,164,-1,488,198,1041,182,3976
25/04/2019,13,3139,2201,2904,3471,4230,2096,4554,320,232,33,110,424,-1,1070,2153,1308,424,242,1561,890,1440,3330,291,1226,1487,822,160,2947,-1,930,406,undefined,261,422,3505,201,207,1012,186,285,212,160,108,-1,-1,113,1652,333,224,603,200,566,162,-1,460,196,1012,201,3975
25/04/2019,14,3569,2457,2716,3219,3603,2078,3832,329,137,71,149,372,-1,962,1913,1136,382,199,1532,702,1193,3191,229,1130,1657,703,166,2362,-1,893,361,undefined,190,242,2934,210,272,904,103,228,199,136,86,-1,-1,85,1815,292,141,602,207,565,144,-1,414,154,904,234,3441
25/04/2019,15,3514,2505,2579,3026,3263,1917,1048,300,151,45,183,544,-1,741,1831,1039,311,147,1442,543,1140,3172,207,1089,1687,594,180,1918,-1,807,72,undefined,146,192,2298,163,272,836,102,193,163,157,66,-1,-1,73,1867,253,124,537,180,598,149,-1,390,155,836,199,3063
25/04/2019,16,3473,2290,2754,3016,3099,2043,1125,291,173,53,142,402,-1,772,1778,1076,291,114,1316,473,1226,2958,217,1070,1487,490,147,1537,-1,869,29,undefined,120,178,2506,145,308,874,114,183,160,163,88,-1,-1,85,1674,211,104,552,157,567,160,-1,422,137,874,192,2963
25/04/2019,17,2925,1585,2621,2493,2892,1849,1322,308,158,51,171,551,-1,834,1724,664,234,113,1359,624,1137,2833,230,1277,1496,518,145,1358,-1,960,6,undefined,128,200,2322,143,240,858,133,230,208,173,85,-1,-1,94,1541,231,99,487,176,541,224,-1,416,169,858,154,2500
25/04/2019,18,2439,1205,3098,2666,3321,2092,7998,268,238,80,132,485,-1,1245,1701,601,606,257,1622,1172,1376,2972,260,1524,1169,639,189,1884,-1,1145,8,undefined,740,1293,3987,272,328,961,161,475,191,212,118,-1,-1,94,1587,234,135,609,156,572,249,-1,467,162,961,60,3071
25/04/2019,19,1616,645,2850,1824,2074,1451,1683,140,157,52,112,522,-1,581,1342,400,210,78,1499,1227,1263,2414,218,917,449,683,119,1257,-1,1068,28,undefined,144,240,2320,203,369,643,158,218,184,165,97,-1,-1,40,1234,157,142,568,177,480,167,-1,407,151,643,45,2117
25/04/2019,20,999,407,2702,1312,1714,1244,572,85,84,61,117,358,-1,512,1313,314,185,98,1290,939,1033,2024,163,668,449,454,131,443,-1,864,12,undefined,83,144,1712,123,374,528,94,132,92,86,43,-1,-1,65,886,157,194,446,136,493,146,-1,284,101,528,35,1686
25/04/2019,21,578,344,2033,1052,1231,1094,326,92,52,47,68,295,-1,497,900,240,62,54,969,752,873,1503,183,616,313,422,112,322,-1,759,14,undefined,48,86,1287,119,313,466,65,128,82,81,46,-1,-1,67,535,138,129,351,116,343,114,-1,236,63,466,25,1317
25/04/2019,22,363,204,1312,790,1703,897,873,54,65,37,42,154,-1,387,593,203,101,63,802,817,681,1402,110,535,237,242,56,1257,-1,661,23,undefined,188,194,1404,182,152,306,69,322,89,72,27,-1,-1,24,480,75,74,182,69,221,81,-1,154,75,306,13,1184
25/04/2019,23,269,91,861,380,636,673,58,16,35,9,28,95,-1,281,298,106,95,45,437,318,571,1090,71,345,150,226,41,174,-1,373,50,undefined,41,62,469,92,61,193,27,45,43,57,29,-1,-1,16,300,62,98,45,58,127,54,-1,105,39,193,7,618
26/04/2019,0,109,92,480,243,234,290,11,15,18,9,9,32,-1,122,150,51,33,16,204,157,296,358,60,170,61,177,41,103,-1,256,115,undefined,21,12,175,54,25,127,18,31,30,14,18,-1,-1,17,256,46,76,25,42,104,20,-1,70,18,127,13,332
26/04/2019,1,71,49,334,139,118,138,5,3,18,6,14,55,-1,53,91,42,17,11,158,135,243,245,23,57,43,150,14,65,-1,240,35,undefined,7,12,93,45,13,58,3,18,35,15,11,-1,-1,7,112,31,40,8,18,53,29,-1,47,7,58,4,177
26/04/2019,2,62,40,138,66,99,93,4,1,7,3,1,19,-1,62,35,26,13,4,123,69,147,185,24,36,33,81,13,43,-1,95,4,undefined,4,9,60,33,1,31,3,6,20,10,4,-1,-1,4,92,9,39,4,35,24,16,-1,40,5,31,3,95
26/04/2019,3,57,53,168,93,92,61,1,4,7,2,1,5,-1,22,41,44,12,4,51,46,132,148,29,48,9,80,9,46,-1,74,12,undefined,10,7,31,15,1,30,-1,7,17,10,6,-1,-1,4,87,26,22,-1,10,26,15,-1,29,2,30,3,94
26/04/2019,4,26,21,60,37,65,59,6,4,12,2,-1,4,-1,53,25,8,5,3,21,62,107,106,9,42,31,45,3,44,-1,69,12,undefined,6,5,34,17,2,22,18,7,23,1,1,-1,-1,1,42,6,26,10,11,17,1,-1,14,4,22,5,67
26/04/2019,5,20,18,69,67,117,151,26,27,63,16,3,9,-1,78,29,20,66,32,35,32,54,127,46,177,61,82,12,79,-1,58,22,undefined,14,21,66,16,17,88,36,17,33,12,8,-1,-1,5,79,17,24,4,11,26,8,-1,12,64,88,-1,121
26/04/2019,6,95,68,141,182,304,502,64,86,371,53,13,45,-1,205,68,92,160,145,35,14,87,495,158,645,181,130,39,272,-1,40,30,undefined,77,34,267,57,8,286,90,61,34,26,20,-1,-1,12,139,71,35,23,37,45,23,-1,33,355,286,7,316
26/04/2019,7,245,194,256,378,603,1183,162,216,1243,263,8,82,-1,413,176,278,607,518,87,51,134,1011,437,1785,282,257,74,480,11,128,84,undefined,161,53,560,165,34,875,198,204,185,41,17,-1,-1,60,306,152,60,62,56,176,65,-1,107,1036,875,31,767
26/04/2019,8,638,495,521,795,1251,2657,284,306,2671,435,22,188,-1,879,422,702,1453,1270,173,108,247,2286,1058,3339,462,566,179,1051,22,348,118,undefined,391,188,1301,508,96,1817,578,594,231,144,72,-1,-1,134,754,234,158,126,132,496,75,-1,291,2709,1817,162,1701
26/04/2019,9,1085,794,628,1162,1346,1767,142,232,1615,409,17,168,-1,644,497,887,932,740,207,162,306,1834,595,2316,515,731,166,1114,17,328,156,undefined,303,263,1045,441,123,1195,638,511,228,223,109,-1,-1,150,902,352,204,169,151,441,138,-1,345,1309,1195,199,1615
26/04/2019,10,1638,1330,1050,1839,1421,1352,174,193,588,219,25,171,-1,529,644,1340,673,434,465,274,540,1975,422,1689,713,961,264,955,-1,437,179,undefined,189,122,1021,379,161,964,390,526,393,157,105,-1,-1,128,1207,461,314,292,228,531,158,-1,426,532,964,174,2112
26/04/2019,11,2500,2165,1384,2463,1939,1542,181,221,589,251,42,197,-1,505,820,1488,615,380,669,423,753,2442,480,1667,817,1379,335,1384,-1,580,233,undefined,174,193,1239,409,221,1148,414,589,458,222,145,-1,-1,150,1581,756,367,356,226,672,175,-1,468,465,1148,237,2508
26/04/2019,12,3500,3054,2096,3288,2228,1996,191,444,1074,394,68,320,-1,664,1374,2208,1133,505,1185,795,1350,2962,746,2293,1015,1793,347,1545,10,909,307,undefined,228,220,1840,920,291,1542,967,750,703,308,157,-1,-1,252,2129,826,553,501,314,887,252,-1,666,955,1542,250,3001
26/04/2019,13,3617,3155,2472,3642,2475,2173,210,428,990,325,75,369,-1,762,1528,2200,1206,493,1258,774,1402,3086,707,2345,964,1650,324,1880,23,1042,396,undefined,231,197,1798,814,318,1461,818,694,615,187,160,-1,-1,234,2265,789,500,609,295,1002,235,-1,742,865,1461,324,3363
26/04/2019,14,3116,2716,2333,3420,2383,2002,186,258,680,209,46,235,-1,685,1501,1780,611,443,1144,603,1119,2950,524,1998,1179,1402,251,1615,3,814,337,undefined,176,140,1558,534,188,1187,422,542,478,119,122,-1,-1,182,2061,672,375,508,322,751,224,-1,556,466,1187,286,3371
