Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
05/05/2018,8,11,295,322,431,396,601,236,134,151,69,26,133,-1,-1,177,283,-1,117,102,58,151,766,156,734,307,497,128,317,221,111,78,undefined,97,75,741,231,74,-1,118,191,78,67,52,294,912,64,389,217,223,114,73,171
05/05/2018,9,752,681,655,858,824,934,359,188,142,61,40,198,-1,-1,310,609,-1,159,212,104,225,1049,271,1009,459,823,214,528,308,211,138,undefined,116,102,1324,260,106,-1,148,270,126,127,76,473,1258,293,823,334,393,237,153,321
05/05/2018,10,1890,1216,1179,1611,1055,1222,622,169,235,63,55,271,-1,-1,680,893,-1,179,395,223,401,1406,308,1573,659,1215,346,657,406,395,242,undefined,115,157,1513,326,166,-1,176,352,147,173,113,689,1969,246,1255,594,633,321,213,536
05/05/2018,11,2539,1881,1657,2305,1823,1498,1113,226,207,48,60,314,-1,-1,1113,1713,-1,207,789,452,597,1813,277,1663,944,1657,340,1150,588,529,243,undefined,171,167,1993,348,209,-1,162,475,191,196,123,1136,2759,165,1748,691,928,439,276,620
05/05/2018,12,3338,2493,2439,3165,2533,1687,2134,242,198,91,84,303,-1,-1,1733,1624,-1,244,1266,720,878,2138,313,1865,1063,1830,508,2229,895,819,309,undefined,216,255,2377,443,257,-1,176,508,239,228,143,1569,3475,270,2145,829,958,595,298,819
05/05/2018,13,3775,2678,2930,3481,2291,1841,3812,246,185,106,90,455,-1,-1,1856,1622,-1,264,1397,885,1093,2414,286,1347,1245,1994,374,1539,1031,1031,338,undefined,210,255,2853,425,292,-1,185,463,272,255,176,1830,3914,281,2319,817,850,637,296,956
05/05/2018,14,3966,3076,2949,3431,2037,1956,2099,259,268,79,119,368,-1,-1,2129,1498,-1,207,1403,667,1216,2462,268,1328,1415,1782,441,1355,1047,904,422,undefined,208,183,2621,315,268,-1,170,412,250,262,157,1769,3417,299,2483,795,730,641,285,767
05/05/2018,15,3968,3070,2848,3283,2416,1998,1977,253,178,93,136,403,-1,-1,2189,1442,-1,226,1281,694,1185,2569,309,1461,1430,1361,369,1954,1112,1001,433,undefined,152,186,2837,275,294,-1,156,277,266,282,158,1862,3423,307,2391,697,563,672,252,859
05/05/2018,16,3655,2880,2783,3349,2801,2048,2853,245,189,100,133,432,-1,-1,2099,1277,-1,212,1344,644,1242,2558,290,1428,1541,797,285,1797,1020,944,518,undefined,189,338,3097,306,326,-1,137,266,231,237,170,1939,3536,182,2204,401,321,708,178,885
05/05/2018,17,3447,2438,3189,3311,3180,2201,4064,309,204,165,154,510,-1,-1,2151,1176,-1,210,1545,890,1326,2738,409,1700,1312,613,243,1696,1312,1162,510,undefined,356,420,4034,346,332,-1,228,432,323,337,222,2080,3681,286,2103,327,170,661,135,845
05/05/2018,18,2888,1463,3131,2737,2904,1995,2032,217,219,125,126,551,-1,-1,1862,684,-1,215,1797,1219,1475,2407,301,1414,1084,614,214,1926,636,1213,622,undefined,283,284,3706,251,473,-1,261,317,222,207,136,1637,3098,216,1735,310,122,688,160,683
05/05/2018,19,1978,834,3396,2124,2313,1638,1843,133,140,82,144,470,-1,-1,1936,546,-1,125,1756,1338,1446,2000,263,1047,497,544,138,1661,476,1345,663,undefined,214,268,3408,266,492,-1,194,320,211,182,135,1609,2702,158,1568,185,132,760,129,659
05/05/2018,20,1213,608,2767,1814,1770,1440,1489,145,90,53,133,340,-1,-1,1573,442,-1,106,1472,1108,1305,1778,276,690,411,459,122,595,435,1112,911,undefined,117,165,2969,307,552,-1,120,211,146,91,49,1505,2010,114,1142,144,169,631,117,564
05/05/2018,21,834,432,2341,1495,1891,1320,892,90,74,51,119,320,-1,-1,1406,297,-1,93,1181,907,1110,1498,199,606,418,416,108,1035,328,1059,880,undefined,80,77,2434,266,560,-1,123,208,105,148,69,1211,1849,125,953,137,132,526,104,575
05/05/2018,22,746,394,1897,1455,2007,1317,398,83,87,88,89,303,-1,-1,1095,315,-1,88,1016,871,1126,1486,200,816,418,346,104,1539,275,1067,737,undefined,51,99,2194,413,334,-1,111,192,94,82,59,1155,1865,33,815,162,136,395,114,478
05/05/2018,23,462,313,1577,1041,1152,1094,1172,44,55,88,55,161,-1,-1,609,285,-1,53,732,761,1152,1152,201,757,331,278,52,549,259,942,430,undefined,141,243,1708,443,106,-1,87,133,66,84,45,717,1763,27,600,86,125,170,73,505
06/05/2018,0,245,160,927,1131,609,739,76,42,59,79,26,60,-1,-1,348,135,-1,50,455,451,833,831,167,427,183,227,49,200,83,719,262,undefined,49,67,845,475,71,-1,37,76,47,46,28,466,1242,22,425,58,123,58,34,455
06/05/2018,1,189,167,687,566,461,597,44,18,26,21,9,30,-1,-1,265,120,-1,30,414,313,711,685,69,325,196,206,37,120,96,597,182,undefined,27,29,590,373,65,-1,18,42,17,21,16,464,1045,5,344,46,96,29,44,354
06/05/2018,2,160,79,404,406,315,440,28,14,31,20,4,32,-1,-1,211,84,-1,20,231,215,586,486,63,177,68,154,20,106,20,399,95,undefined,13,21,329,319,11,-1,34,25,17,5,6,308,765,19,185,31,79,13,19,140
06/05/2018,3,146,62,342,253,225,357,4,6,34,22,2,27,-1,-1,102,72,-1,8,195,201,512,319,73,185,33,135,16,52,30,424,21,undefined,7,16,194,356,8,-1,2,27,6,4,2,181,526,2,172,19,39,6,15,154
06/05/2018,4,91,53,140,157,182,215,18,7,27,6,2,8,-1,-1,49,38,-1,4,105,70,382,294,38,120,22,128,9,50,21,207,14,undefined,11,8,93,90,15,-1,5,12,11,4,3,90,440,-1,108,22,18,7,16,63
06/05/2018,5,48,48,148,141,105,212,20,5,14,15,2,16,-1,-1,57,36,-1,10,51,95,148,233,75,120,35,60,17,75,22,123,17,undefined,12,16,107,41,6,-1,10,13,6,1,-1,74,349,2,93,40,33,12,12,27
06/05/2018,6,53,39,74,154,137,260,37,18,37,9,1,12,-1,-1,79,47,-1,15,27,46,107,331,47,201,68,64,27,103,57,72,18,undefined,26,17,169,24,6,-1,38,19,16,10,8,112,336,4,141,33,38,12,17,35
06/05/2018,7,109,73,170,188,202,323,108,56,70,11,17,45,-1,-1,60,82,-1,20,49,28,81,428,45,289,137,171,32,170,122,77,20,undefined,34,35,403,45,10,-1,55,36,21,11,10,113,384,14,172,53,101,23,37,59
06/05/2018,8,199,133,302,318,370,585,167,122,103,58,39,162,-1,-1,135,157,-1,66,122,45,124,633,141,621,255,325,88,428,236,126,86,undefined,62,50,764,101,33,-1,74,81,46,61,39,230,550,32,324,128,155,54,58,102
06/05/2018,9,670,474,531,631,632,745,337,188,101,78,51,228,-1,-1,283,379,-1,94,161,129,219,1000,216,742,370,724,192,657,472,210,134,undefined,118,134,1305,276,87,-1,132,181,94,92,65,364,1013,177,757,278,404,154,155,216
06/05/2018,10,1604,1059,983,1410,1323,1113,547,293,150,104,83,450,-1,-1,592,711,-1,122,391,276,382,1321,293,1078,722,1191,319,1238,701,403,213,undefined,120,135,2302,162,138,-1,135,290,140,124,89,700,1745,387,1082,528,569,355,239,343
06/05/2018,11,2167,1584,1343,1904,1910,1593,1446,270,118,77,167,652,-1,-1,918,911,-1,151,688,493,576,1710,221,1128,946,1363,362,1705,1358,624,251,undefined,128,191,2515,188,200,-1,135,307,211,136,149,942,2356,447,1282,699,680,452,268,482
06/05/2018,12,3147,2069,1956,2546,2273,1620,2653,291,173,81,151,586,-1,-1,1283,1167,-1,178,1149,820,990,2037,258,1263,1150,1895,400,1938,1110,833,379,undefined,128,250,2885,267,399,-1,134,391,201,193,152,1494,2931,490,1804,848,967,586,332,626
06/05/2018,13,3306,2305,2484,3040,2208,1738,2121,303,175,115,211,719,-1,-1,1688,1208,-1,145,1447,862,1005,2277,253,1112,1335,1887,474,1834,1184,948,547,undefined,154,213,3026,185,412,-1,97,315,253,162,193,1588,3203,438,2058,848,843,687,297,630
06/05/2018,14,3559,2312,2603,3020,2451,1909,2223,364,183,155,285,921,-1,-1,1794,1283,-1,151,1333,703,1058,2223,259,1567,1437,1633,331,1800,1254,936,678,undefined,184,236,3274,186,460,-1,122,279,257,227,185,1597,3017,451,1913,832,602,730,351,593
06/05/2018,15,3625,2284,2371,2743,2565,1959,2035,308,150,74,159,676,-1,-1,1892,1206,-1,159,1265,724,1010,2411,244,1288,1414,1359,324,2002,1206,976,716,undefined,153,213,3135,215,377,-1,103,335,251,227,145,1689,3044,259,1856,734,569,726,287,649
06/05/2018,16,3339,2083,2335,2709,3069,1978,3482,313,145,75,121,534,-1,-1,1786,951,-1,131,1203,559,1049,2559,264,1221,1267,861,251,2562,1193,910,529,undefined,238,420,3474,169,341,-1,117,265,219,209,145,1696,3148,133,1800,602,406,596,249,591
06/05/2018,17,2771,1473,2356,2371,2067,1834,2019,303,180,120,141,545,-1,-1,1768,656,-1,102,1166,623,1028,2294,319,1183,1174,563,234,1203,908,859,585,undefined,166,318,2836,160,307,-1,103,211,253,238,152,1324,2614,140,1689,331,215,516,165,617
06/05/2018,18,2192,955,2337,1936,1636,1507,1249,275,201,209,114,584,-1,-1,1525,500,-1,108,1249,732,1078,1999,303,1509,799,532,149,805,492,1054,574,undefined,126,165,2376,140,342,-1,132,182,254,242,134,1220,2245,120,1347,180,157,557,204,644
06/05/2018,19,1448,531,2259,1475,1224,1069,1098,90,91,94,107,374,-1,-1,1260,354,-1,70,1271,948,1034,1625,222,777,299,469,125,476,316,892,555,undefined,90,104,1784,125,296,-1,78,129,186,183,93,1033,1678,97,1061,189,118,405,143,492
06/05/2018,20,682,299,1563,1313,1687,943,739,76,77,84,55,232,-1,-1,1010,296,-1,55,1007,681,840,1284,155,635,354,412,75,975,303,723,628,undefined,87,80,1473,92,262,-1,81,146,138,134,92,928,1275,90,709,102,100,351,92,367
06/05/2018,21,455,214,1271,909,900,907,348,50,104,41,77,184,-1,-1,672,152,-1,58,711,541,653,1063,134,602,265,319,74,447,143,564,655,undefined,32,46,1211,81,185,-1,82,82,122,78,53,631,1093,44,661,90,110,243,57,250
06/05/2018,22,296,99,872,836,412,566,68,47,67,10,27,106,-1,-1,428,117,-1,16,394,251,468,774,129,421,149,258,55,169,80,388,255,undefined,29,31,591,47,90,-1,59,54,103,81,61,368,675,56,388,59,74,89,63,164
06/05/2018,23,155,62,520,522,335,370,749,26,39,25,29,43,-1,-1,199,65,-1,34,283,233,408,549,83,260,91,177,38,134,152,284,99,undefined,77,129,559,39,21,-1,25,47,82,80,32,190,684,28,219,43,77,32,38,81
07/05/2018,0,71,37,182,421,181,134,21,7,25,6,9,8,-1,-1,106,38,-1,8,148,69,237,210,30,127,33,118,21,67,30,182,60,undefined,17,10,150,22,10,-1,13,23,40,14,11,83,317,60,142,23,47,13,51,80
07/05/2018,1,42,23,151,160,122,51,19,8,7,9,2,8,-1,-1,41,17,-1,-1,93,34,143,81,12,22,27,60,9,29,11,181,37,undefined,4,1,54,10,6,-1,4,10,18,10,7,30,126,57,83,11,20,10,17,34
07/05/2018,2,36,11,52,44,35,31,15,5,4,2,2,9,-1,-1,39,13,-1,3,35,25,91,63,17,30,28,53,3,12,8,67,7,undefined,-1,1,53,9,4,-1,3,9,6,1,1,22,58,10,35,9,23,3,3,21
07/05/2018,3,26,12,46,36,46,33,11,5,10,6,-1,5,-1,-1,43,19,-1,2,42,29,108,66,14,23,7,37,7,44,6,61,2,undefined,14,4,22,11,2,-1,15,6,6,1,1,23,25,4,38,15,44,2,8,5
07/05/2018,4,21,18,31,30,54,44,24,9,12,6,3,10,-1,-1,24,13,-1,8,39,21,47,64,11,35,26,32,3,56,16,48,8,undefined,6,6,39,6,10,-1,4,5,19,3,6,30,70,4,47,4,8,5,2,6
07/05/2018,5,48,15,75,81,119,251,24,33,149,24,4,17,-1,-1,43,41,-1,43,24,25,65,151,66,282,115,45,7,91,24,31,12,undefined,34,21,169,24,7,-1,15,21,10,5,4,42,211,21,79,19,12,9,19,16
07/05/2018,6,130,86,173,153,426,865,134,144,813,116,20,103,-1,-1,85,104,-1,171,38,23,103,588,267,1003,251,146,27,424,136,78,28,undefined,92,68,866,86,9,-1,87,71,56,30,26,139,456,33,234,41,60,32,54,49
07/05/2018,7,376,272,417,468,1043,1757,395,343,2275,400,38,197,-1,-1,340,401,-1,754,57,52,177,1583,728,2504,627,208,80,1075,337,190,93,undefined,249,129,1720,197,38,-1,307,279,184,127,64,467,1221,78,560,107,58,84,57,229
07/05/2018,8,936,618,1020,1185,2181,4142,764,538,4325,689,73,311,-1,-1,819,978,-1,1792,161,190,360,2893,1437,4599,855,584,184,2078,669,356,184,undefined,626,296,3821,695,104,-1,786,762,576,453,170,1042,2787,234,1278,270,133,152,149,800
07/05/2018,9,1099,730,891,1236,1239,2084,529,294,2532,406,45,211,-1,-1,687,1047,-1,931,224,137,333,2079,891,2914,496,523,109,1290,378,246,166,undefined,447,259,2052,499,110,-1,705,538,697,664,196,760,2163,343,1125,189,139,257,129,563
07/05/2018,10,1447,1138,1287,1658,991,1186,258,148,731,231,32,146,-1,-1,819,1218,-1,474,346,262,527,1664,558,1616,467,523,101,837,303,310,166,undefined,213,194,1348,442,149,-1,480,536,712,571,202,795,2293,400,1072,165,184,290,176,483
07/05/2018,11,2047,1336,1524,2054,1285,1217,350,233,672,251,43,150,-1,-1,1120,1244,-1,359,566,367,708,1992,510,1556,513,580,121,1063,396,432,202,undefined,215,204,1460,355,189,-1,449,499,898,494,281,1029,2357,241,1286,194,224,358,199,536
07/05/2018,12,3367,2634,2313,3129,1749,2131,414,648,1509,500,102,308,-1,-1,1693,2241,-1,612,1039,735,1448,2685,1020,2518,793,1119,169,1381,707,1030,334,undefined,352,290,2874,904,271,-1,1269,919,944,530,246,1932,3234,453,2209,274,334,471,249,1041
07/05/2018,13,3527,2861,2536,3400,1677,1995,447,521,1308,480,95,321,-1,-1,1794,2377,-1,584,1138,773,1409,2930,981,2410,847,1025,198,1418,670,979,350,undefined,396,354,2899,767,353,-1,1048,955,1151,782,344,1938,3532,448,2287,315,324,474,226,1134
07/05/2018,14,2824,2110,2234,2747,1458,1673,288,284,918,262,26,193,-1,-1,1645,1632,-1,482,966,497,927,2356,568,1918,746,642,159,1057,633,562,271,undefined,288,193,1860,579,201,-1,467,546,751,804,248,1513,2960,315,1796,268,217,433,152,793
07/05/2018,15,2689,1883,2088,2561,1562,1895,368,257,1371,319,70,219,-1,-1,1753,1434,-1,517,911,472,895,2550,558,2201,833,632,151,1284,449,636,255,undefined,295,215,1880,432,179,-1,349,498,820,927,284,1452,3159,239,1733,256,245,318,176,736
07/05/2018,16,2657,1853,2241,2680,1906,2619,357,383,2921,631,64,242,-1,-1,1946,1327,-1,1014,872,436,886,3035,803,3788,1015,701,178,1563,591,658,249,undefined,393,230,2412,514,191,-1,449,470,805,926,298,1479,3437,312,1998,264,164,358,167,774
07/05/2018,17,3062,1921,2854,3196,3073,4601,734,690,3876,780,81,383,-1,-1,2747,1386,-1,1883,1109,584,1111,3943,1320,5394,1293,743,193,2302,947,854,368,undefined,598,308,4172,748,193,-1,788,561,989,1018,384,2101,4289,326,2463,291,162,485,179,1036
07/05/2018,18,2185,1154,2452,2261,1812,2537,446,396,1634,448,99,375,-1,-1,2028,690,-1,753,1142,620,1076,2931,689,2929,838,610,186,1143,536,838,381,undefined,267,192,2884,392,250,-1,475,349,667,825,350,1357,2979,238,1729,255,104,503,122,706
07/05/2018,19,1231,491,2320,1590,1204,1309,131,161,465,134,55,240,-1,-1,1481,431,-1,216,1090,582,940,2013,320,1386,351,577,126,742,240,660,377,undefined,70,94,1731,199,169,-1,170,196,387,433,166,931,1852,205,1165,185,134,436,94,506
07/05/2018,20,663,314,1617,1240,861,980,78,88,201,74,56,209,-1,-1,1229,306,-1,131,849,559,733,1507,190,801,239,466,125,370,242,675,401,undefined,67,77,1356,106,180,-1,99,165,346,410,161,866,1634,117,766,167,126,330,124,400
07/05/2018,21,513,181,1214,923,750,817,57,55,148,68,42,179,-1,-1,743,247,-1,82,556,394,573,1279,155,679,197,316,62,391,153,517,290,undefined,65,49,1075,147,162,-1,107,77,219,254,129,591,1181,81,502,85,96,268,79,301
07/05/2018,22,312,130,696,483,365,624,46,36,95,25,37,104,-1,-1,436,116,-1,54,379,272,447,861,110,443,136,201,63,211,93,272,195,undefined,32,48,617,78,61,-1,70,56,161,128,58,411,719,47,323,76,127,161,54,121
07/05/2018,23,125,71,438,581,294,366,42,29,37,16,16,68,-1,-1,198,87,-1,26,157,135,252,532,40,232,103,146,18,137,39,190,113,undefined,18,15,322,40,38,-1,30,26,70,64,25,200,600,19,195,31,84,51,48,98
08/05/2018,0,79,46,191,126,116,119,4,5,13,8,6,14,-1,-1,94,22,-1,9,106,76,142,154,34,123,15,101,6,36,19,164,43,undefined,9,18,132,7,15,-1,8,12,36,18,19,87,202,12,103,13,53,18,21,20
08/05/2018,1,49,17,110,62,80,39,11,2,6,3,3,9,-1,-1,46,19,-1,6,71,49,78,108,12,23,27,76,9,23,19,104,29,undefined,2,6,93,9,16,-1,5,16,17,8,7,39,99,4,61,10,54,14,12,16
08/05/2018,2,29,13,66,24,20,12,10,2,3,8,1,6,-1,-1,34,13,-1,7,46,45,58,49,7,15,5,55,1,11,9,67,3,undefined,1,4,36,4,-1,-1,24,7,4,-1,-1,15,45,-1,35,5,43,1,16,17
08/05/2018,3,29,8,37,30,73,20,8,-1,4,18,3,7,-1,-1,8,19,-1,4,23,28,57,80,8,14,13,43,-1,33,35,48,1,undefined,1,3,21,4,6,-1,5,4,4,3,1,10,80,4,36,2,22,-1,10,15
08/05/2018,4,22,13,57,30,51,41,8,3,5,7,4,6,-1,-1,9,6,-1,4,17,20,42,53,1,17,17,44,8,50,11,28,2,undefined,2,7,34,6,2,-1,5,4,18,3,5,19,78,4,39,7,9,3,8,16
08/05/2018,5,52,25,62,72,125,235,90,32,141,26,4,18,-1,-1,31,54,-1,27,11,13,40,139,45,296,105,75,8,91,47,29,36,undefined,23,28,205,19,15,-1,17,17,10,8,3,38,183,11,62,27,18,17,12,17
08/05/2018,6,166,91,157,195,482,924,225,163,817,85,23,84,-1,-1,76,167,-1,176,41,29,109,577,236,1089,288,170,42,427,240,53,28,undefined,101,78,1036,98,7,-1,76,89,51,45,41,127,482,15,208,62,46,17,42,53
08/05/2018,7,354,272,398,499,1208,1900,510,397,2229,377,49,203,-1,-1,343,457,-1,817,127,68,202,1538,676,2460,621,346,89,1158,404,141,86,undefined,290,180,1931,172,42,-1,337,305,156,151,82,443,1323,75,624,149,111,67,64,211
08/05/2018,8,931,645,1020,1122,2240,4142,800,596,4211,633,58,354,-1,-1,803,1050,-1,1878,188,159,373,2699,1524,4679,962,728,220,1987,670,382,188,undefined,610,308,3891,732,117,-1,805,817,542,671,230,998,2601,270,1338,319,200,173,138,788
08/05/2018,9,1131,664,854,1201,1424,2251,339,291,2378,470,26,195,-1,-1,738,952,-1,1058,220,130,367,2063,927,2959,447,829,173,1360,521,287,190,undefined,445,222,2079,488,124,-1,662,616,654,782,244,853,2180,293,1042,299,279,261,151,623
08/05/2018,10,1299,951,1168,1704,1049,1236,350,190,920,294,22,130,-1,-1,815,1102,-1,570,397,267,492,1794,602,1555,414,811,214,892,446,402,233,undefined,257,178,1350,570,163,-1,432,639,611,677,221,880,2115,271,1101,346,346,278,148,474
08/05/2018,11,1955,1358,1509,2088,1338,1367,241,175,800,229,35,194,-1,-1,1078,1384,-1,533,589,383,641,1922,503,1594,513,1074,239,1032,462,534,223,undefined,203,159,1820,427,186,-1,419,598,756,618,248,1069,2398,266,1278,389,471,391,191,497
08/05/2018,12,3297,2709,2486,3131,1886,2216,481,703,1615,449,125,434,-1,-1,1935,2173,-1,758,1155,905,1570,2718,1063,2476,878,1747,286,1236,722,1089,349,undefined,403,286,3064,1081,305,-1,1175,978,851,701,306,2019,3228,520,2219,583,715,433,237,1030
08/05/2018,13,3571,2934,2523,3271,1967,2204,510,604,1434,468,148,425,-1,-1,1949,2289,-1,782,1176,857,1529,2955,1072,2479,826,1654,270,1467,830,1033,372,undefined,405,388,3294,954,274,-1,1130,814,912,787,324,2241,3347,483,2266,550,682,466,304,1109
08/05/2018,14,3021,2158,2291,2811,1612,1860,319,265,1017,263,82,235,-1,-1,1884,1650,-1,541,945,496,1088,2578,656,1805,784,1126,209,1146,647,732,640,undefined,297,242,2192,628,205,-1,511,646,698,756,265,1532,3025,320,1912,409,446,422,237,764
08/05/2018,15,2899,2009,2327,2835,1669,2037,299,267,1491,350,56,242,-1,-1,1774,1339,-1,607,943,522,956,2653,587,2369,878,785,229,1221,580,711,269,undefined,295,194,2253,546,202,-1,375,509,785,880,350,1437,3216,271,1834,425,255,323,181,783
08/05/2018,16,2777,2221,2402,2987,2104,2845,428,439,2947,646,86,269,-1,-1,2101,1365,-1,1143,868,439,917,3242,841,3778,1056,706,218,1686,648,676,249,undefined,453,210,2722,555,153,-1,448,465,809,1094,329,1680,3634,285,2069,330,161,419,164,802
08/05/2018,17,3241,1972,2740,3218,3627,4752,733,706,4065,778,79,383,-1,-1,2438,1418,-1,1821,1136,492,1232,4107,1305,5123,1385,793,233,2810,999,973,397,undefined,643,354,4373,737,256,-1,763,622,960,1080,458,1982,4407,347,2610,305,194,495,211,971
08/05/2018,18,2365,1274,2531,2659,2476,2859,529,415,1675,448,81,327,-1,-1,1970,800,-1,842,1174,630,1140,3305,717,2978,925,593,202,2308,587,969,421,undefined,264,192,3171,446,272,-1,514,361,815,1036,338,1533,3138,243,1880,264,117,483,209,664
08/05/2018,19,1365,522,2392,1631,1300,1491,190,188,571,185,76,213,-1,-1,1541,398,-1,315,979,629,981,2060,309,1369,393,524,186,1428,309,853,338,undefined,108,127,1833,257,236,-1,218,229,417,476,204,1035,2017,193,1252,261,128,396,114,462
08/05/2018,20,698,372,1818,1139,1040,1068,101,116,240,101,54,184,-1,-1,1160,350,-1,183,847,486,705,1633,209,916,297,465,109,526,251,646,281,undefined,77,101,1411,146,190,-1,113,210,388,563,172,925,1506,93,839,173,110,353,95,384
08/05/2018,21,546,300,1409,847,998,1055,65,101,99,53,56,168,-1,-1,813,257,-1,85,722,338,650,1336,151,714,293,387,106,763,162,615,283,undefined,59,38,1293,173,127,-1,112,126,155,240,101,666,1205,93,625,143,127,243,74,294
08/05/2018,22,346,223,871,510,951,690,44,57,100,35,18,81,-1,-1,493,128,-1,85,338,251,439,864,118,488,174,260,61,924,114,341,164,undefined,33,57,743,82,72,-1,86,75,151,120,66,408,857,51,364,85,99,128,52,153
08/05/2018,23,146,95,534,254,279,427,24,27,58,20,17,52,-1,-1,245,61,-1,29,251,137,348,529,73,256,88,179,45,133,65,247,99,undefined,30,33,399,48,25,-1,44,28,74,66,35,232,461,39,213,59,60,37,30,65
09/05/2018,0,103,44,227,128,165,145,4,13,13,7,9,22,-1,-1,91,29,-1,2,117,85,181,210,32,96,28,132,27,86,23,168,45,undefined,4,8,167,10,12,-1,17,13,30,14,9,108,184,9,89,32,66,20,25,26
09/05/2018,1,46,25,92,77,75,57,1,5,7,6,-1,6,-1,-1,41,10,-1,3,111,47,110,100,15,26,25,59,10,30,20,151,11,undefined,1,8,75,12,5,-1,8,4,19,5,5,26,91,1,68,9,78,6,25,31
09/05/2018,2,19,18,39,34,93,34,14,4,4,3,3,12,-1,-1,39,18,-1,5,38,33,89,90,9,34,28,36,4,28,2,86,1,undefined,2,3,40,5,4,-1,4,4,3,3,2,15,55,1,43,5,28,1,72,12
09/05/2018,3,24,13,51,26,57,20,1,-1,5,3,1,1,-1,-1,17,18,-1,4,30,41,42,56,11,26,30,37,1,39,5,39,6,undefined,2,1,25,2,6,-1,4,7,5,3,2,16,46,-1,20,5,17,1,25,3
09/05/2018,4,38,41,27,30,65,35,16,3,7,6,-1,3,-1,-1,13,32,-1,4,17,32,31,38,4,32,17,23,-1,57,11,35,19,undefined,2,4,32,2,7,-1,5,7,30,5,5,13,49,5,34,2,8,12,5,6
09/05/2018,5,29,13,76,65,130,236,58,38,146,24,6,18,-1,-1,24,42,-1,41,23,33,53,173,53,285,91,60,9,98,33,25,13,undefined,19,33,212,26,7,-1,22,12,12,7,5,44,190,8,73,17,15,6,27,8
09/05/2018,6,156,81,213,173,486,947,218,155,727,107,26,97,-1,-1,83,143,-1,171,52,27,79,758,263,1069,340,142,26,436,191,79,35,undefined,96,78,949,61,9,-1,77,81,50,39,30,149,559,23,247,41,45,22,55,47
09/05/2018,7,376,304,426,524,1177,1842,566,367,2156,396,38,200,-1,-1,311,463,-1,807,108,71,202,1479,736,2598,569,237,92,1121,352,151,115,undefined,275,195,1861,158,43,-1,309,324,159,170,79,494,1344,80,590,115,75,112,57,209
09/05/2018,8,953,625,998,1228,2056,3815,737,539,4165,607,43,363,-1,-1,832,1073,-1,1701,191,132,381,2610,1437,4851,845,588,204,1797,620,413,228,undefined,620,318,3383,741,140,-1,716,854,503,603,215,1005,2738,220,1276,268,168,185,130,786
09/05/2018,9,1061,672,1295,1597,1631,2421,362,299,2687,500,16,180,-1,-1,957,1085,-1,933,213,146,452,2321,916,3182,614,624,313,1555,402,348,334,undefined,511,217,2283,560,221,-1,720,739,686,833,231,928,2542,423,1197,415,246,252,256,667
09/05/2018,10,1564,983,2024,2474,1649,1246,274,160,952,272,31,112,-1,-1,1442,1146,-1,554,366,262,696,1861,520,1816,398,652,259,1556,415,580,241,undefined,247,224,1472,467,179,-1,406,779,739,567,238,1393,2867,238,1282,278,261,224,212,411
09/05/2018,11,2315,1799,2762,3594,2175,1466,288,227,736,253,42,202,-1,-1,1986,1707,-1,490,644,480,839,2315,592,1908,464,1280,348,1956,836,795,266,undefined,190,249,1736,493,197,-1,454,604,963,579,286,2211,4285,257,2232,493,247,311,186,1089
09/05/2018,12,3428,2761,3326,4215,3180,2338,881,637,1606,574,146,385,-1,-1,2658,2608,-1,696,1213,889,1817,3074,1090,2665,831,1309,357,2783,1235,1067,443,undefined,353,391,3188,1049,333,-1,1161,1063,1058,650,260,3119,4562,386,2714,512,381,460,275,1102
09/05/2018,13,3513,3033,2587,3495,1826,2311,465,518,1405,469,88,381,-1,-1,1934,2399,-1,650,1226,719,1361,2823,1031,2646,820,1135,303,1661,742,1084,438,undefined,354,350,3108,899,331,-1,1071,898,938,611,297,2233,3688,391,2530,402,334,565,251,1177
09/05/2018,14,2946,2214,2452,3000,1631,1892,363,239,963,316,60,343,-1,-1,1784,1765,-1,497,959,530,940,2407,607,1868,741,773,200,1376,710,744,604,undefined,252,222,2163,644,181,-1,534,706,755,633,237,1614,3395,243,1844,266,229,438,196,764
