Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
21/09/2018,0,134,55,380,354,151,223,12,13,30,23,2,14,-1,112,128,56,44,36,169,524,295,257,40,159,57,143,23,82,31,220,71,undefined,11,10,232,48,30,-1,15,21,42,23,14,130,283,16,153,38,41,15,36,93,41
21/09/2018,1,88,53,181,104,102,96,6,10,8,1,1,21,-1,35,69,28,19,15,118,154,221,190,44,35,46,115,19,40,27,165,23,undefined,15,10,108,38,12,-1,4,12,34,12,6,78,130,7,119,26,64,7,9,36,20
21/09/2018,2,48,28,114,71,81,64,14,5,15,8,6,15,-1,24,56,24,14,7,82,115,209,141,28,89,29,73,12,25,8,104,2,undefined,9,6,61,29,4,-1,9,19,13,5,2,61,267,-1,79,15,28,4,20,28,13
21/09/2018,3,24,67,92,44,52,74,4,4,7,2,1,8,-1,9,23,20,6,3,44,78,167,83,29,30,17,53,3,43,1,75,3,undefined,1,4,53,35,3,-1,3,9,6,2,6,25,80,2,38,6,47,4,15,29,10
21/09/2018,4,53,22,56,44,61,57,14,4,11,2,2,10,-1,38,17,21,12,10,26,79,122,64,15,34,26,56,8,40,10,39,9,undefined,4,4,59,11,2,-1,6,15,9,7,6,22,67,2,48,7,18,3,9,7,5
21/09/2018,5,43,26,70,91,129,274,35,39,118,10,5,17,-1,95,33,40,77,25,18,41,74,146,39,310,88,85,18,95,43,28,24,undefined,17,23,248,26,14,-1,11,19,15,7,9,38,245,7,91,28,31,5,14,23,8
21/09/2018,6,132,55,199,211,438,859,128,132,738,103,17,86,-1,257,75,149,223,161,61,37,94,615,240,1043,266,187,39,393,145,69,41,undefined,92,88,922,77,17,-1,62,102,64,49,38,141,540,40,225,64,66,27,42,49,52
21/09/2018,7,349,259,412,524,1048,1735,276,329,2189,326,34,180,-1,654,305,406,823,760,115,68,245,1311,680,2251,601,367,117,994,298,165,70,undefined,245,135,1749,241,53,-1,347,268,159,134,94,461,1335,78,543,179,114,76,70,202,139
21/09/2018,8,972,641,933,1107,1976,3755,468,472,4286,560,60,327,-1,1457,758,923,1921,1701,162,181,360,2810,1557,4017,1204,653,187,2024,501,325,151,undefined,527,292,3485,610,107,-1,759,727,494,509,162,966,2574,198,1147,284,136,62,141,607,327
21/09/2018,9,1196,772,886,1189,1378,1937,314,250,2521,396,33,190,-1,670,709,885,1196,919,230,173,369,1730,773,2615,582,857,139,1214,433,278,145,undefined,365,228,2107,531,89,-1,650,561,583,512,184,781,2118,251,1038,270,326,203,164,528,258
21/09/2018,10,1640,1349,1132,1760,1394,1263,322,168,940,293,33,193,-1,597,793,1350,732,516,339,306,530,1586,538,1740,518,946,216,1097,435,539,147,undefined,192,179,1526,469,128,-1,453,489,614,460,160,856,2318,237,1140,378,358,238,219,484,267
21/09/2018,11,2280,1664,1568,2224,1716,1395,452,220,873,254,49,212,-1,579,1051,1379,738,421,719,462,823,2060,486,1782,673,1236,201,1228,449,613,179,undefined,194,179,1830,538,183,-1,461,632,853,588,217,1280,2782,242,1519,389,524,323,235,625,321
21/09/2018,12,3751,3124,2737,3317,2099,2463,796,668,1819,556,97,486,-1,947,1740,2032,1529,605,1356,1073,1679,2776,1098,2686,1426,1820,326,1706,777,1281,349,undefined,336,265,3317,1214,269,-1,1082,973,966,669,232,2018,3454,372,2355,542,797,410,369,981,461
21/09/2018,13,4130,3543,2689,3659,2358,2635,624,584,1550,533,115,468,-1,1004,1991,2246,1505,663,1430,885,1804,3175,1114,2577,1207,1811,303,1753,841,1201,377,undefined,315,349,3665,1115,335,-1,1076,1028,1026,804,291,2510,3949,400,2646,522,681,455,350,1074,424
21/09/2018,14,3436,2624,2577,3155,2231,2121,797,346,1030,300,100,326,-1,769,2119,1569,907,502,1087,522,1224,2957,648,2059,1039,1404,332,1671,776,856,262,undefined,286,298,2776,580,212,-1,550,648,784,573,264,1993,3587,252,2247,517,512,406,256,822,386
21/09/2018,15,3407,2814,2628,3151,2805,2831,600,336,1364,245,66,328,-1,901,1981,1552,650,624,1064,591,1181,3342,622,2623,1085,1361,358,2077,931,822,288,undefined,340,264,3229,573,187,-1,412,458,926,708,296,1934,3947,252,2309,482,461,408,240,686,570
21/09/2018,16,3624,2760,2771,3425,3093,3476,1206,511,2801,410,64,299,-1,1243,2119,1551,858,1072,1076,516,1179,3508,866,3768,1388,956,253,2134,1021,966,290,undefined,527,478,4089,716,188,-1,557,590,815,694,278,2105,4340,265,2202,495,273,422,244,784,494
21/09/2018,17,4039,2969,3353,3943,4663,4814,2398,639,3335,689,129,553,-1,1996,2625,1816,1285,1436,1434,792,1646,4320,1116,4414,2027,879,280,3306,1365,1253,417,undefined,802,722,6188,865,248,-1,636,805,985,807,364,2564,5279,313,2781,385,316,565,233,1075,784
21/09/2018,18,3425,2240,3296,3499,4170,3387,4618,390,1496,351,106,506,-1,1543,2313,1277,895,706,1799,1043,1603,3568,583,2907,1636,832,244,3216,1233,1390,481,undefined,749,534,5700,760,277,-1,447,541,619,536,292,2265,4673,211,2262,319,238,560,241,966,456
21/09/2018,19,2792,1469,2916,2660,3020,2248,1929,210,514,170,102,357,-1,966,1847,761,418,361,1815,1056,1513,2650,330,1714,1043,718,185,2938,555,1460,534,undefined,298,209,3579,406,257,-1,269,387,277,299,155,1725,3178,88,1711,259,172,557,134,736,270
21/09/2018,20,2087,1077,2644,2388,1842,1683,226,137,247,118,79,335,-1,692,1582,492,255,154,1475,1127,1287,1947,193,1174,717,590,123,1113,355,1206,554,undefined,103,112,2608,301,282,-1,121,240,173,219,138,1433,2380,70,1483,169,126,399,134,616,186
21/09/2018,21,1343,611,2526,1837,2864,1670,364,135,215,82,62,226,-1,656,1343,352,230,142,1350,981,1222,2060,178,1047,712,545,104,2282,297,1062,624,undefined,85,124,2463,378,183,-1,187,202,212,146,93,1427,2283,85,1296,131,163,335,111,663,201
21/09/2018,22,724,514,2033,1605,2551,1768,6444,101,183,65,67,220,-1,861,975,344,387,209,945,817,1164,1867,225,1082,497,428,114,1858,727,1023,482,undefined,530,845,3669,540,212,-1,74,497,130,93,78,1164,2451,60,945,172,179,231,110,567,121
21/09/2018,23,453,345,1801,1318,1506,1329,2300,86,126,53,15,96,-1,854,679,360,252,139,817,578,986,1563,231,879,403,342,98,476,398,989,357,undefined,257,340,2847,575,80,-1,94,165,55,55,36,890,2019,28,613,107,119,76,52,518,79
22/09/2018,0,308,195,984,922,690,693,158,57,60,19,14,37,-1,322,355,119,88,45,433,325,731,857,79,333,245,234,38,174,116,583,203,undefined,57,58,830,379,45,-1,56,51,42,34,25,505,1214,17,349,66,141,43,68,264,57
22/09/2018,1,143,138,706,439,282,421,39,8,35,8,3,22,-1,211,196,95,31,18,328,228,549,624,82,170,112,131,28,69,49,423,88,undefined,32,34,425,344,7,-1,28,28,23,13,7,301,710,7,233,25,92,19,26,198,15
22/09/2018,2,126,91,507,359,225,318,22,16,29,5,7,9,-1,137,173,44,15,9,256,189,427,438,42,84,48,144,19,70,42,315,34,undefined,17,19,249,334,6,-1,17,9,19,7,5,233,636,2,222,31,46,5,6,160,16
22/09/2018,3,150,107,326,259,166,235,25,7,20,6,2,11,-1,107,127,46,16,5,178,344,503,285,22,75,58,115,24,55,19,341,20,undefined,10,8,104,205,6,-1,10,8,13,8,6,161,459,-1,170,25,56,2,22,82,20
22/09/2018,4,46,46,137,140,79,120,28,4,8,3,2,3,-1,80,56,29,16,3,109,97,250,178,31,79,15,89,3,44,19,206,24,undefined,12,9,73,112,7,-1,10,15,10,3,1,124,242,7,82,9,34,4,17,34,10
22/09/2018,5,34,39,114,89,82,152,45,21,35,12,-1,5,-1,80,69,28,39,10,37,91,130,166,22,114,35,66,5,49,11,108,10,undefined,7,18,90,45,10,-1,25,19,17,4,4,53,222,3,55,15,43,12,10,30,9
22/09/2018,6,49,41,104,108,110,297,36,51,73,10,3,22,-1,113,44,124,78,15,28,54,75,250,36,267,97,95,21,80,67,113,14,undefined,20,29,292,23,10,-1,37,47,35,15,18,100,308,10,71,45,59,26,30,19,50
22/09/2018,7,115,63,244,198,292,423,122,87,123,32,29,106,-1,169,94,118,80,51,56,117,97,460,72,573,270,232,70,243,70,120,36,undefined,48,34,574,8,13,-1,125,61,44,27,16,138,391,13,211,115,111,53,74,55,55
22/09/2018,8,389,262,395,434,494,604,164,146,172,51,28,135,-1,224,208,299,155,102,66,86,147,850,163,714,462,498,183,371,14,201,71,undefined,68,48,830,9,44,-1,237,182,133,99,57,276,785,58,382,246,219,138,138,136,111
22/09/2018,9,971,749,732,910,647,915,215,224,200,62,65,244,-1,364,396,655,227,125,174,146,263,1217,205,942,546,895,294,683,618,261,127,undefined,115,98,1297,34,89,-1,238,250,111,144,77,513,1413,71,775,465,383,219,159,325,144
22/09/2018,10,1751,1403,1007,1526,868,1338,239,256,247,84,112,333,-1,504,677,978,291,205,422,281,473,1668,259,1248,731,1222,340,1112,1258,406,180,undefined,135,119,1906,201,147,-1,336,366,185,131,118,789,2075,95,1084,588,622,378,231,421,145
22/09/2018,11,2545,2046,1635,2128,2072,1611,465,299,280,95,89,403,-1,618,1089,1165,339,177,793,530,733,2070,297,1216,1044,1583,385,1583,803,573,272,undefined,165,178,2408,216,192,-1,165,432,229,171,107,1105,2982,119,1687,794,845,471,254,490,257
22/09/2018,12,2975,2484,2028,2736,2794,1793,596,312,228,101,109,477,-1,768,1407,1287,339,185,1306,764,1035,2372,275,1359,1471,1759,459,2204,1127,933,298,undefined,147,189,2938,252,251,-1,122,473,203,190,116,1542,3336,139,1923,842,937,465,256,743,200
22/09/2018,13,3457,2602,2511,3132,3139,2055,738,264,218,109,120,444,-1,752,1849,1378,391,208,1485,879,1123,2540,243,1200,1709,1851,430,2730,1356,986,399,undefined,140,181,3523,166,198,-1,124,716,359,299,98,1832,3747,143,2155,931,819,489,347,712,172
22/09/2018,14,3530,2815,2533,3244,3184,2250,729,317,233,92,107,412,-1,826,1881,1525,315,232,1325,831,1192,2792,316,1332,1669,1573,398,2940,1418,949,398,undefined,163,148,3827,206,226,-1,176,380,240,188,110,2096,3648,122,2253,678,624,533,235,633,230
22/09/2018,15,3504,2896,2482,3070,2897,2162,617,302,149,56,140,404,-1,880,1773,1281,349,225,1335,696,1284,2673,257,1271,1893,1242,349,2099,1262,779,430,undefined,134,215,3695,221,216,-1,166,370,209,146,115,2111,3480,97,2230,604,449,435,244,645,185
22/09/2018,16,3466,2664,2793,3081,3733,2075,611,298,158,63,124,378,-1,820,1893,1059,316,208,1552,1176,1385,2848,278,1378,1607,845,266,3214,1412,924,521,undefined,157,211,3918,227,232,-1,132,538,180,99,84,2029,3627,120,1952,412,297,419,195,759,187
22/09/2018,17,2809,2192,2514,2825,3014,2296,370,295,199,136,100,475,-1,942,1870,998,379,162,1646,1224,1447,2727,196,1335,1709,699,242,2199,1064,1080,494,undefined,122,168,3602,206,314,-1,212,408,205,142,80,2009,3376,125,1937,349,211,416,199,702,233
22/09/2018,18,2611,1541,2813,2512,2953,2202,277,283,204,151,115,436,-1,889,1750,637,339,180,2018,1547,1435,2307,241,1279,1522,668,166,1873,577,1304,539,undefined,144,158,3828,251,313,-1,179,550,198,99,86,1795,2987,73,1718,234,147,554,238,696,170
22/09/2018,19,2101,968,3199,2145,2642,1897,174,128,131,119,136,408,-1,754,1792,393,312,129,2017,1789,1618,2073,267,1048,774,772,145,1940,383,1506,714,undefined,84,134,3860,245,429,-1,173,372,121,79,47,1563,2434,68,1684,234,141,646,247,671,187
22/09/2018,20,1226,618,2840,1706,2013,1765,122,103,118,108,83,264,-1,787,1543,386,290,103,1781,1806,1331,1742,211,858,713,611,128,821,292,1392,750,undefined,47,111,3285,256,442,-1,97,212,83,57,32,1530,2106,66,1180,191,130,565,140,611,109
22/09/2018,21,772,406,2388,1528,2666,1759,97,126,96,90,112,262,-1,788,1379,325,178,90,1449,1320,1403,1731,203,723,598,429,90,1863,307,1207,898,undefined,59,118,2799,266,367,-1,105,185,121,69,53,1531,2263,45,955,134,160,449,104,602,109
22/09/2018,22,564,328,1904,1200,1721,1515,106,82,85,93,83,286,-1,672,918,277,195,118,1227,1406,1128,1312,195,840,475,384,98,1088,189,1148,711,undefined,68,95,2224,402,298,-1,75,357,84,53,32,1065,1695,41,753,125,128,324,100,601,69
22/09/2018,23,530,278,1671,975,940,1096,104,53,88,83,54,215,-1,484,628,395,134,46,785,1366,1061,1119,145,608,422,335,57,318,158,1114,438,undefined,66,87,1306,420,122,-1,100,170,60,61,52,1063,1305,40,597,77,130,105,91,546,76
23/09/2018,0,273,169,1052,777,545,777,92,24,42,57,36,62,-1,397,338,129,78,31,534,1009,857,669,86,446,300,261,49,161,76,647,206,undefined,33,46,785,467,30,-1,60,77,18,18,21,483,1009,14,367,69,141,36,48,392,39
23/09/2018,1,179,118,766,638,343,520,28,17,26,30,4,40,-1,253,309,95,65,22,493,401,664,462,83,224,247,198,28,85,41,602,138,undefined,25,20,397,407,14,-1,41,49,14,13,6,358,834,7,292,33,108,11,32,288,32
23/09/2018,2,205,121,526,331,284,433,28,13,33,19,1,7,-1,190,180,67,58,15,200,251,609,453,57,163,68,176,22,76,36,344,72,undefined,18,24,282,461,10,-1,24,15,3,12,8,270,604,7,192,23,74,7,29,168,21
23/09/2018,3,125,81,414,264,224,419,11,2,14,14,3,17,-1,199,132,103,34,17,161,202,430,376,49,116,50,89,12,50,18,410,29,undefined,9,19,139,202,9,-1,10,8,7,7,5,223,502,3,157,14,46,6,17,222,13
23/09/2018,4,36,59,193,146,116,248,13,5,14,1,-1,5,-1,84,62,27,15,3,120,113,224,250,30,95,26,109,3,25,16,156,17,undefined,8,2,138,94,7,-1,9,12,9,4,3,87,278,2,108,11,19,3,19,42,14
23/09/2018,5,63,38,102,112,98,173,13,4,16,5,2,3,-1,87,41,17,10,4,68,59,89,174,30,103,31,38,14,48,29,198,14,undefined,5,8,116,54,12,-1,34,14,4,1,1,71,363,1,65,24,14,11,19,45,6
23/09/2018,6,34,31,104,159,105,181,13,12,31,1,6,15,-1,88,30,30,23,7,20,79,91,225,32,183,102,99,24,74,32,73,8,undefined,27,17,136,16,6,-1,5,19,10,5,4,108,373,2,99,32,37,7,22,36,10
23/09/2018,7,93,65,183,175,160,270,67,41,53,18,7,45,-1,119,89,46,52,24,59,106,93,339,52,399,156,186,34,161,92,78,26,undefined,22,19,343,33,10,-1,34,34,22,23,13,107,329,9,130,61,90,29,41,58,42
23/09/2018,8,209,147,300,295,356,454,126,91,118,57,23,112,-1,151,163,131,96,43,72,67,109,481,117,608,346,352,87,397,170,122,44,undefined,44,50,660,74,32,-1,105,63,54,90,48,227,537,25,265,122,111,81,75,121,55
23/09/2018,9,613,410,624,667,1009,608,200,132,135,97,30,186,-1,292,311,357,135,109,183,106,225,914,134,798,410,650,201,1421,288,196,107,undefined,98,98,1089,129,65,-1,147,155,89,100,72,318,1164,59,630,244,357,138,103,227,100
23/09/2018,10,1207,896,876,1097,1347,1087,477,163,180,111,51,230,-1,484,551,658,208,146,358,255,444,1315,215,1045,606,1193,303,1527,388,406,168,undefined,115,98,1687,146,107,-1,110,202,97,97,69,655,1695,59,1066,431,489,274,260,347,145
23/09/2018,11,1942,1476,1151,1673,2243,1235,344,234,155,90,71,342,-1,499,760,747,268,118,743,564,611,1525,180,1111,948,1343,349,2667,585,553,213,undefined,77,59,2084,159,102,-1,118,280,169,102,70,894,2317,97,1183,571,607,408,251,487,146
23/09/2018,12,2444,1843,1918,2267,2351,1394,356,213,187,61,65,344,-1,605,1176,1067,306,150,1243,972,1065,1992,228,1199,1147,1674,497,2094,582,881,285,undefined,72,36,2266,243,223,-1,120,504,192,201,102,1316,2803,107,1546,760,820,546,273,717,173
23/09/2018,13,2804,2055,2416,2587,2658,1454,317,260,215,64,76,332,-1,671,1506,1104,236,137,1447,959,1179,2166,234,1063,1336,1748,480,2618,865,996,401,undefined,84,43,2626,134,227,-1,95,207,309,245,100,1438,2825,127,1743,761,733,587,371,648,184
23/09/2018,14,3391,2573,2279,2662,2697,1716,432,270,119,66,84,452,-1,695,1712,1103,273,135,1316,698,1093,2340,266,1129,1503,1646,508,2376,962,896,400,undefined,84,105,3222,203,282,-1,111,197,201,169,127,1881,2939,136,2006,733,756,652,333,575,169
23/09/2018,15,3262,2593,2316,2807,2796,1944,932,278,130,55,83,373,-1,775,1837,1170,349,159,1344,885,1195,2543,287,1232,1382,1411,417,2326,949,856,453,undefined,207,150,3505,143,227,-1,80,436,198,161,112,1750,3016,107,1922,697,738,657,307,560,178
23/09/2018,16,2697,2296,2173,2628,2474,1782,353,267,135,44,56,317,-1,767,1600,977,247,121,1218,629,1122,2315,278,1211,1346,854,228,2110,610,853,462,undefined,82,71,2795,146,249,-1,78,205,185,108,96,1453,2948,101,1673,505,332,575,243,614,143
23/09/2018,17,2583,1671,2299,2334,1950,1591,291,205,135,62,51,291,-1,812,1680,676,313,158,1181,727,1305,2267,198,1121,1153,633,180,1251,590,1000,418,undefined,73,57,2513,148,237,-1,125,313,227,151,142,1296,2428,145,1699,300,194,539,187,604,195
23/09/2018,18,2159,955,2079,1658,1291,1610,165,199,194,156,72,404,-1,596,1438,498,219,94,1397,795,1279,2038,243,1209,894,660,153,613,328,1001,507,undefined,80,83,2332,142,250,-1,105,282,177,180,89,1256,1951,135,1513,221,155,520,171,547,184
23/09/2018,19,1515,614,2350,1588,1149,1333,94,104,88,97,69,224,-1,532,1402,309,147,75,1398,971,1180,1860,197,828,339,550,148,499,181,1045,591,undefined,82,95,2105,151,257,-1,110,128,141,98,81,1043,1685,71,1289,205,143,384,183,480,128
23/09/2018,20,621,349,1873,1521,878,1098,152,82,95,62,56,162,-1,451,1095,273,186,47,1175,747,913,1407,188,642,230,476,106,278,152,844,635,undefined,55,74,1597,148,254,-1,86,105,99,75,44,1140,1415,62,825,143,110,404,98,434,111
23/09/2018,21,381,219,1270,1035,694,925,47,45,79,39,33,119,-1,437,759,187,126,66,819,578,794,1044,150,526,251,411,98,209,84,619,426,undefined,75,42,1116,111,203,-1,72,338,74,50,35,710,1156,51,579,129,139,239,173,279,71
23/09/2018,22,268,139,965,850,495,593,252,35,71,56,23,89,-1,250,455,115,70,27,512,310,587,896,131,433,154,258,63,147,51,532,278,undefined,35,33,638,57,59,-1,43,46,48,42,33,402,733,28,414,82,90,123,59,195,35
23/09/2018,23,133,78,597,325,258,442,268,22,36,27,12,56,-1,206,205,49,41,37,269,161,401,590,48,257,55,158,41,106,40,261,112,undefined,18,22,399,36,23,-1,19,41,40,24,12,218,186,20,252,39,96,21,60,101,33
24/09/2018,0,80,40,273,461,129,217,10,9,28,21,1,25,-1,103,100,38,17,13,148,76,202,180,45,149,48,134,23,59,15,204,58,undefined,13,10,134,21,20,-1,7,28,25,6,7,96,150,16,95,21,59,10,32,65,28
24/09/2018,1,37,25,151,199,53,73,7,1,12,16,6,14,-1,24,52,5,3,6,90,43,128,80,18,46,31,78,9,26,9,104,12,undefined,10,6,77,8,7,-1,9,22,19,7,6,41,53,2,71,16,35,2,21,25,11
24/09/2018,2,20,6,96,27,32,30,16,1,2,8,-1,5,-1,12,33,7,10,8,46,41,68,46,3,19,21,44,17,13,9,94,15,undefined,2,-1,31,13,1,-1,5,-1,3,2,2,27,27,4,27,13,25,7,11,23,12
24/09/2018,3,48,14,55,19,38,42,5,-1,1,4,5,17,-1,15,20,9,2,1,37,29,75,70,8,21,8,38,3,26,3,68,3,undefined,5,5,26,10,1,-1,1,6,3,2,-1,17,120,1,36,3,22,2,5,13,7
24/09/2018,4,15,11,64,39,42,55,13,2,8,2,2,2,-1,32,29,9,16,5,25,26,68,60,7,33,21,30,1,48,8,55,5,undefined,9,5,25,15,7,-1,6,4,12,3,2,23,112,-1,39,2,9,1,3,8,4
24/09/2018,5,42,23,77,97,128,242,39,46,124,13,5,15,-1,96,51,35,51,34,20,25,59,145,51,365,63,43,13,159,31,68,16,undefined,18,28,204,13,8,-1,15,21,8,5,4,57,273,2,64,18,26,7,7,15,6
24/09/2018,6,107,75,208,184,460,875,119,141,753,97,14,93,-1,243,115,118,226,165,51,37,106,746,290,1058,233,138,24,516,131,76,25,undefined,85,47,968,81,13,-1,84,74,63,39,33,131,530,32,202,44,40,9,65,59,69
24/09/2018,7,350,231,421,430,1076,1721,341,345,2329,348,43,199,-1,654,354,394,795,738,124,128,224,1475,726,2310,540,253,86,1144,334,192,72,undefined,275,160,1616,223,36,-1,353,274,132,96,61,511,1217,81,526,114,68,70,67,212,99
24/09/2018,8,951,563,953,1101,2030,3747,543,582,4147,598,69,362,-1,1424,772,934,2034,1585,242,186,422,2763,1453,4128,759,511,210,2173,652,369,172,undefined,582,291,3641,694,117,-1,813,801,430,353,182,961,2627,179,1160,320,131,163,131,767,223
24/09/2018,9,1146,848,893,1123,1352,1991,239,281,2410,463,41,230,-1,765,801,970,1255,896,245,205,383,1962,842,2859,523,584,146,1242,363,303,154,undefined,402,184,2156,489,103,-1,646,580,433,376,172,778,2245,215,1039,331,176,241,138,649,264
24/09/2018,10,1530,1246,1147,1607,1439,1295,267,178,773,246,30,170,-1,489,767,1133,665,463,352,267,561,1696,564,1704,531,624,155,1154,427,444,211,undefined,227,199,1613,494,138,-1,388,545,249,201,142,919,2278,125,1148,286,202,255,141,553,164
24/09/2018,11,2188,1891,1719,2285,1831,1420,342,206,682,268,41,195,-1,559,1101,1403,695,415,722,508,797,2071,537,1770,725,715,156,1560,639,594,204,undefined,193,144,1966,547,174,-1,373,556,475,288,157,1164,3039,204,1342,273,282,332,157,687,191
24/09/2018,12,3549,2980,2610,3350,2146,2050,543,733,1596,477,161,489,-1,684,1643,2176,1564,624,1454,967,1574,2773,1084,2588,1091,995,217,1692,819,1137,327,undefined,293,315,3254,1051,282,-1,990,788,497,390,162,2140,3518,352,2214,414,340,429,253,1066,300
24/09/2018,13,3992,3307,2691,3595,2261,2095,532,521,1372,386,80,343,-1,665,1997,2316,1593,636,1516,959,1639,3115,919,2524,1104,1073,188,1907,914,1163,409,undefined,322,239,3491,866,338,-1,1006,759,677,463,246,2450,3780,388,2464,363,266,459,276,1132,356
24/09/2018,14,3395,2676,2572,3319,2207,1970,514,301,821,229,74,271,-1,637,1892,1838,804,513,1319,678,1209,2922,576,1928,1054,640,175,1929,810,883,305,undefined,207,180,2706,618,226,-1,459,613,373,254,147,1987,3603,191,1988,279,218,523,171,897,233
24/09/2018,15,3375,2445,2430,3200,2311,2199,493,302,1292,259,90,307,-1,699,1910,1580,678,549,1137,572,1348,3053,535,2355,1102,613,169,2047,805,847,397,undefined,230,164,2801,522,196,-1,296,474,508,261,162,1969,3678,192,2031,287,190,445,176,777,280
24/09/2018,16,3379,2331,2554,3083,2788,2769,455,448,2839,474,78,235,-1,1076,2019,1307,748,1001,1090,496,1373,3395,755,3833,1134,577,204,2401,817,758,307,undefined,433,246,3187,561,190,-1,423,467,548,309,191,1881,3910,179,2204,294,155,439,161,870,296
24/09/2018,17,3437,2253,2968,3411,4037,4751,749,681,4063,657,76,401,-1,1938,2409,1430,1236,1817,1557,794,1672,4274,1215,5147,1343,777,215,3597,1104,1077,331,undefined,635,346,4805,705,265,-1,641,692,550,365,234,2254,4487,281,2449,300,177,475,222,941,446
24/09/2018,18,2674,1432,2670,2635,2556,2740,574,363,1677,400,83,321,-1,1111,2076,915,658,758,1644,1009,1608,3106,621,2795,915,688,219,2197,652,1176,436,undefined,232,188,3380,460,271,-1,334,365,361,308,163,1695,3281,170,1903,303,153,451,197,757,278
24/09/2018,19,1539,676,2580,1830,1435,1607,170,120,553,159,60,229,-1,570,1651,810,250,240,1567,1177,1317,2207,289,1449,328,539,145,655,265,1020,358,undefined,80,95,2179,206,220,-1,151,254,168,143,86,1221,1993,102,1515,201,98,386,164,616,222
24/09/2018,20,790,314,2100,1304,1772,1217,100,87,181,99,43,173,-1,398,1353,473,198,114,1351,995,1122,1655,200,863,239,474,106,1193,177,810,365,undefined,37,87,1848,147,257,-1,98,208,116,93,46,1114,1756,61,934,148,113,314,129,467,138
24/09/2018,21,506,203,1669,902,1412,1016,376,57,122,60,51,131,-1,344,1039,436,92,89,1064,632,869,1386,149,685,185,347,110,1077,141,677,372,undefined,65,88,1415,168,108,-1,114,76,102,81,47,883,1317,59,669,163,121,240,79,356,80
24/09/2018,22,261,107,975,515,580,779,65,35,106,52,29,101,-1,265,602,180,77,76,587,432,601,989,117,471,121,269,62,346,111,448,219,undefined,40,42,885,83,65,-1,51,71,67,75,41,423,927,42,386,97,100,130,71,170,72
24/09/2018,23,131,64,512,242,314,533,35,19,58,29,12,36,-1,237,221,79,59,34,267,173,357,655,48,260,84,225,45,118,36,286,73,undefined,18,15,450,39,22,-1,44,32,59,42,16,225,241,33,232,47,113,39,44,115,46
25/09/2018,0,80,40,245,113,153,206,10,7,19,10,13,25,-1,99,124,22,29,8,132,97,241,186,36,104,40,103,9,77,29,176,32,undefined,8,8,211,15,16,-1,12,13,35,19,5,82,152,9,138,15,66,8,29,37,27
25/09/2018,1,52,29,123,54,58,66,15,5,4,-1,3,10,-1,31,58,9,13,4,68,66,101,89,7,21,9,83,11,42,10,85,28,undefined,2,-1,75,15,9,-1,10,6,14,7,6,38,96,10,56,8,17,3,32,45,17
25/09/2018,2,20,21,93,26,25,31,13,5,5,3,3,3,-1,16,29,7,8,7,68,75,109,67,7,28,34,66,4,28,1,35,1,undefined,3,3,45,10,1,-1,4,9,3,2,2,18,62,6,34,9,36,2,8,22,21
25/09/2018,3,12,17,93,18,69,40,9,2,2,4,-1,3,-1,35,18,7,3,5,30,29,85,62,11,24,21,41,1,26,10,34,3,undefined,3,6,23,12,-1,-1,12,2,1,-1,-1,22,64,-1,44,6,10,4,4,9,10
25/09/2018,4,15,30,34,29,53,71,5,2,5,4,2,9,-1,37,21,4,27,5,40,61,38,63,4,23,19,62,3,57,10,54,1,undefined,8,6,107,4,6,-1,3,7,16,4,3,20,195,1,26,5,16,1,9,13,8
25/09/2018,5,36,13,93,88,141,250,62,40,117,8,5,20,-1,104,74,22,70,39,18,54,32,153,42,325,77,81,8,118,49,44,11,undefined,9,28,194,18,13,-1,22,20,16,7,11,56,223,3,75,18,20,2,16,24,16
25/09/2018,6,136,101,232,225,486,894,174,172,742,81,9,53,-1,253,87,132,241,191,48,31,90,594,246,1098,224,161,35,451,151,76,28,undefined,98,56,996,68,14,-1,94,108,41,29,32,147,628,31,227,59,45,21,49,55,48
25/09/2018,7,330,268,477,446,1112,1814,368,342,2439,375,30,171,-1,685,44,426,886,714,114,126,170,1397,721,2336,582,342,101,1030,318,196,80,undefined,267,145,1850,238,40,-1,348,269,124,84,53,454,1318,70,570,137,99,99,114,228,118
