Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North)
09/01/2019,0,49,28,172,138,265,228,25,9,28,2,12,36,-1,104,81,49,8,11,124,100,199,-1,55,124,38,136,18,95,41,214,62,undefined,8,11,258,19,19,95,16,30,-1,2,4,110,-1,6,161,23,64,23,29,62,11,-1,66,27,95
09/01/2019,1,34,30,81,61,89,130,21,3,20,4,1,7,-1,37,45,14,20,8,62,43,130,-1,24,41,30,74,6,23,10,125,28,undefined,4,6,100,10,7,63,28,10,-1,2,3,41,-1,1,67,9,35,6,18,24,9,-1,35,12,63
09/01/2019,2,21,21,31,34,55,41,-1,1,11,3,-1,5,-1,17,29,9,19,3,46,55,98,-1,22,39,39,75,3,27,7,81,3,undefined,7,2,54,9,10,36,18,12,-1,-1,1,31,-1,2,43,5,26,2,20,23,7,-1,14,7,36
09/01/2019,3,14,11,8,20,59,32,-1,1,2,2,1,2,-1,5,21,2,11,2,23,11,26,-1,3,17,14,36,2,36,2,39,3,undefined,20,-1,14,3,9,29,14,5,-1,-1,1,13,-1,3,28,2,20,7,5,11,2,-1,5,5,29
09/01/2019,4,19,15,16,38,80,44,-1,5,14,8,-1,-1,-1,20,17,16,7,3,28,32,39,-1,7,30,37,38,6,91,12,27,4,undefined,4,3,29,1,4,23,25,3,-1,2,3,25,-1,3,28,6,22,11,11,10,10,-1,8,8,23
09/01/2019,5,22,22,41,76,242,210,-1,38,86,12,4,10,-1,92,37,39,56,32,13,27,47,-1,34,258,60,37,7,233,34,26,15,undefined,15,30,151,21,8,69,26,20,-1,3,2,38,-1,5,64,11,26,12,20,29,6,-1,14,61,69
09/01/2019,6,107,71,116,187,605,584,-1,131,491,72,21,80,-1,218,53,131,167,109,41,23,107,-1,215,757,253,109,22,694,105,36,23,undefined,69,72,643,52,10,290,114,86,-1,18,23,136,-1,23,196,51,50,22,45,51,27,-1,52,357,290
09/01/2019,7,303,239,192,429,1190,1322,-1,381,1677,288,54,178,-1,532,265,364,638,543,65,64,117,-1,621,1855,577,224,81,1383,271,151,51,undefined,211,125,1559,225,43,964,267,246,-1,49,41,398,-1,65,486,109,70,115,54,193,60,-1,133,1455,964
09/01/2019,8,861,602,411,968,2669,3384,593,540,3404,396,92,388,-1,1296,577,803,1599,1199,189,139,352,-1,1213,3686,785,430,153,2972,537,367,91,undefined,492,289,3408,623,75,2248,692,610,-1,158,116,946,-1,145,963,254,73,158,103,552,115,-1,369,3480,2248
09/01/2019,9,840,750,430,1165,2175,1755,407,265,1748,116,38,232,-1,682,555,848,1048,717,188,152,264,-1,748,2379,508,441,107,2126,284,266,97,undefined,371,246,2123,482,101,1415,621,505,-1,170,111,805,-1,175,918,213,108,181,134,450,92,-1,333,2132,1415
09/01/2019,10,1224,1257,593,1616,2138,1231,507,215,668,-1,27,179,-1,500,556,1202,625,456,363,228,446,-1,444,1685,593,576,157,1995,419,489,104,undefined,213,151,1861,458,121,1027,451,396,-1,160,64,857,-1,124,1102,300,108,211,169,444,48,-1,422,887,1027
09/01/2019,11,2084,1868,790,2386,3057,1555,598,260,598,163,61,279,-1,576,796,1497,723,385,567,428,649,-1,570,1619,757,711,203,2934,680,558,157,undefined,212,185,2363,427,163,1030,438,496,-1,187,94,1249,-1,138,1355,395,153,346,261,476,39,-1,443,773,1030
09/01/2019,12,3524,3428,1453,3570,3816,2398,755,763,1329,475,149,654,-1,803,1335,2187,1511,559,1091,882,1194,-1,1103,2437,1119,1178,264,4319,1137,1093,266,undefined,410,254,3929,1057,311,1630,1030,799,-1,297,133,2310,-1,291,2187,507,300,545,239,825,90,-1,740,1992,1630
09/01/2019,13,3712,3626,1502,3647,3268,2446,921,618,1273,312,206,641,-1,765,1608,2300,1506,602,1080,775,1350,-1,1233,2471,1178,1106,278,3028,1177,1100,345,undefined,368,276,4005,691,334,1548,908,744,-1,317,152,2389,-1,320,2324,530,299,582,309,1077,161,-1,847,1651,1548
09/01/2019,14,3206,2745,1395,3398,3227,2041,808,256,814,177,125,429,-1,601,1420,1826,694,442,995,570,1093,-1,741,1876,1107,566,194,3150,1123,699,257,undefined,226,256,3094,620,277,1121,421,401,-1,262,113,2024,-1,142,1999,420,182,413,162,844,132,-1,581,894,1121
09/01/2019,15,2966,2613,1398,3204,4585,2283,766,262,1156,249,130,430,-1,721,1366,1613,643,443,890,623,1122,-1,646,2366,1221,675,200,4701,1119,750,271,undefined,227,238,3217,444,233,1214,333,423,-1,220,119,1744,2,116,1975,396,206,413,160,728,185,-1,486,1034,1214
09/01/2019,16,3024,2625,1435,3253,3958,2949,852,409,2570,521,131,423,-1,1024,1552,1436,729,858,941,544,1082,-1,758,3246,1443,782,246,3394,1113,726,317,undefined,377,311,3887,500,184,1873,416,405,-1,279,129,2039,-1,152,2265,557,252,404,167,766,253,-1,561,2013,1873
09/01/2019,17,3519,2455,1660,3419,4820,4590,1383,689,3364,737,155,560,-1,1814,1956,1529,1130,1252,1129,746,1388,-1,1255,4432,1656,1130,320,4323,1406,872,355,undefined,565,436,5461,706,272,2325,636,518,-1,343,244,2257,-1,146,2690,1394,457,515,239,948,300,-1,717,3065,2325
09/01/2019,18,2601,1746,1454,2768,3462,2720,1690,422,1211,340,99,523,-1,1080,1535,880,612,514,1094,1002,1313,-1,588,2331,1264,1357,367,2941,1036,855,369,undefined,289,281,4047,378,221,1253,323,299,-1,151,113,1787,-1,77,2033,1788,651,518,322,666,188,-1,536,1121,1253
09/01/2019,19,1674,812,1319,1849,2117,1683,678,267,415,121,86,387,-1,559,1267,575,247,183,1103,1123,1155,-1,283,1194,817,1419,433,1951,630,806,439,undefined,111,148,2767,258,206,594,157,202,-1,86,45,1325,-1,56,1563,1839,662,457,421,564,119,-1,392,363,594
09/01/2019,20,889,502,1130,1343,1646,1420,415,142,148,89,166,649,-1,479,915,406,180,89,945,1027,951,-1,202,852,428,1264,378,1093,407,673,502,undefined,91,104,2396,222,238,447,121,145,-1,64,38,1018,-1,31,1047,1548,693,466,308,431,91,-1,282,234,447
09/01/2019,21,563,305,945,1026,1523,1256,265,197,96,62,110,327,-1,417,734,379,130,65,760,534,790,-1,177,665,388,974,286,1081,279,635,489,undefined,63,72,1987,178,200,427,106,166,-1,49,50,747,-1,19,709,999,592,322,251,343,98,-1,215,169,427
09/01/2019,22,371,236,601,710,1636,1059,1460,100,106,39,80,207,-1,506,462,214,110,65,502,509,661,-1,181,704,935,756,202,943,273,494,307,undefined,143,158,1753,91,155,357,65,151,-1,32,28,634,-1,25,483,596,453,230,166,193,55,-1,172,118,357
09/01/2019,23,211,109,371,344,653,630,109,28,66,19,29,98,-1,320,177,121,41,57,195,269,414,-1,63,346,134,216,58,370,110,347,208,undefined,40,43,634,50,52,279,41,81,-1,9,8,322,-1,11,266,130,97,73,48,157,25,-1,83,55,279
10/01/2019,0,72,48,156,114,255,267,30,24,16,19,6,34,-1,89,105,59,16,17,114,120,220,-1,46,153,46,118,26,136,46,220,73,undefined,6,15,292,40,27,94,15,23,-1,4,5,156,-1,12,120,31,69,23,47,49,11,-1,46,37,94
10/01/2019,1,36,39,101,99,88,86,-1,13,18,1,3,9,-1,35,65,24,6,7,37,45,120,-1,15,62,30,79,17,32,32,148,23,undefined,3,8,100,11,6,55,23,21,-1,-1,1,84,-1,1,73,24,54,7,21,43,26,-1,16,12,55
10/01/2019,2,26,23,48,56,53,36,-1,7,5,2,6,14,-1,13,23,8,5,7,22,39,62,-1,11,10,24,76,9,29,25,77,1,undefined,5,6,35,14,3,63,14,5,-1,1,-1,23,-1,1,58,11,40,2,14,27,3,-1,14,6,63
10/01/2019,3,15,13,28,38,56,25,-1,2,7,3,8,7,-1,10,33,20,3,3,11,32,62,-1,10,6,10,48,6,63,4,42,6,undefined,12,1,28,6,5,24,10,12,-1,1,1,32,-1,1,42,8,52,4,15,25,2,-1,4,4,24
10/01/2019,4,11,19,25,31,63,40,-1,6,2,3,1,4,-1,24,16,17,12,5,19,41,35,-1,7,30,8,23,7,79,8,40,12,undefined,4,5,25,6,10,35,5,7,-1,1,1,44,-1,2,38,5,17,9,10,2,6,-1,13,4,35
10/01/2019,5,23,21,49,69,213,183,-1,48,65,14,2,11,-1,84,28,19,45,31,12,24,50,-1,37,222,59,66,11,262,40,54,5,undefined,19,26,146,19,11,71,32,12,-1,2,2,40,-1,5,66,17,21,9,13,24,17,-1,3,68,71
10/01/2019,6,128,73,110,231,568,646,-1,144,534,66,17,66,-1,240,54,109,167,126,26,56,83,-1,201,829,236,142,40,787,119,51,12,undefined,104,73,756,70,7,317,86,99,13,26,23,148,-1,20,218,70,53,39,35,51,17,-1,43,397,317
10/01/2019,7,329,242,170,444,1249,1338,-1,389,1679,268,58,232,-1,551,246,392,598,497,69,65,113,-1,612,1956,536,293,100,1318,288,95,59,undefined,188,155,1523,235,51,970,267,207,82,35,29,442,-1,55,483,133,96,74,76,168,52,-1,136,1369,970
10/01/2019,8,755,570,377,999,2809,3549,-1,564,3753,392,71,391,-1,1304,554,865,1662,1188,214,142,216,-1,1324,3706,809,582,156,2917,514,302,98,undefined,437,317,3463,644,100,2056,727,602,208,114,106,903,-1,120,979,280,163,133,126,527,76,-1,339,3532,2056
10/01/2019,9,949,727,414,1158,1957,1805,-1,284,1880,347,35,270,-1,648,515,881,1065,750,216,192,289,-1,795,2471,455,1073,163,2085,332,241,97,undefined,393,274,2085,474,108,1413,602,483,326,180,123,851,-1,187,874,303,239,196,147,410,105,-1,304,2222,1413
10/01/2019,10,1490,1146,523,1629,2063,1289,-1,200,702,210,44,260,-1,531,593,1128,689,397,324,274,377,-1,499,1762,532,1241,167,1983,436,332,111,undefined,240,192,1778,487,141,1039,414,438,361,168,89,858,-1,110,1086,383,260,273,153,548,53,-1,304,969,1039
10/01/2019,11,2045,1813,766,2309,2473,1419,-1,251,692,209,62,256,-1,481,790,1442,697,375,513,402,585,-1,576,1634,671,1472,234,2342,648,522,175,undefined,228,193,2314,485,176,1144,365,508,437,216,120,1061,-1,119,1331,637,360,405,230,489,86,-1,441,830,1144
10/01/2019,12,3195,3076,1347,3525,2895,2307,-1,757,1437,502,164,640,-1,718,1282,2186,1471,564,1021,758,1205,-1,1103,2475,1160,1729,343,2805,987,1117,341,undefined,341,186,3763,1022,330,1591,1133,853,438,330,109,2152,-1,222,2296,743,635,505,275,932,116,-1,727,2041,1591
10/01/2019,13,3419,3370,1530,3642,3074,2389,-1,598,1243,381,211,670,-1,802,1453,2337,1585,633,1116,684,1294,-1,1007,2498,1158,1612,341,2631,1022,1014,305,undefined,358,225,3995,816,382,1680,1002,811,558,339,146,2387,-1,279,2498,757,551,529,275,1088,186,-1,805,1724,1680
10/01/2019,14,2976,2698,1381,3318,3023,2043,-1,303,803,220,123,389,-1,688,1385,1844,792,445,971,496,989,-1,595,1847,999,996,251,2810,912,722,297,undefined,239,206,3187,576,256,1163,451,432,357,201,102,1877,-1,111,2122,599,371,584,260,791,103,-1,548,855,1163
10/01/2019,15,2685,2684,1311,3300,3545,2211,-1,286,1098,290,80,379,-1,809,1434,1501,682,460,861,474,938,-1,591,2280,997,807,179,3174,930,673,259,undefined,239,217,3131,432,221,1242,384,399,368,228,91,1693,-1,112,1783,528,288,417,180,751,186,-1,425,1030,1242
10/01/2019,16,2577,2270,1343,3119,3519,2886,-1,457,2414,536,80,425,-1,1036,1475,1485,720,855,862,467,949,-1,733,3328,1207,627,200,3049,979,651,336,undefined,364,187,3578,530,182,1879,452,418,329,229,89,1755,-1,104,1995,352,230,389,145,638,190,-1,538,2029,1879
10/01/2019,17,2951,2503,1583,3566,4667,4326,-1,683,3374,711,140,585,-1,1780,1795,1585,1155,1333,1044,631,1217,-1,1095,4404,1472,746,230,3828,1404,892,359,undefined,493,267,5192,756,274,2361,608,555,446,350,189,2102,-1,141,2491,356,170,565,164,864,304,-1,772,3092,2361
10/01/2019,18,2325,1674,1375,2683,3431,2604,-1,385,1266,279,145,562,-1,1093,1435,936,580,500,1146,799,1053,-1,529,2280,1119,589,196,2868,828,999,421,undefined,228,188,3863,430,222,1336,356,324,207,160,87,1678,-1,72,1765,285,164,605,150,660,141,-1,612,1056,1336
10/01/2019,19,1874,1218,1235,1975,2151,1575,-1,223,441,169,90,367,-1,577,1123,588,272,186,1088,693,1061,-1,274,1303,503,484,166,1949,654,864,474,undefined,93,82,2863,284,256,634,138,228,185,123,60,1217,-1,48,1327,203,106,484,113,610,122,-1,427,368,634
10/01/2019,20,1596,899,1018,1564,1786,1306,-1,167,202,75,102,402,-1,458,988,404,250,147,941,646,893,-1,199,867,518,496,155,1023,440,647,569,undefined,73,114,2532,181,219,508,111,167,131,119,81,1183,-1,45,1136,193,125,503,117,493,87,-1,363,241,508
10/01/2019,21,961,416,1093,1249,1720,1390,-1,122,151,84,143,444,-1,512,750,377,136,81,838,651,885,-1,162,808,503,426,95,1345,331,693,640,undefined,64,85,2138,226,225,398,67,173,120,60,55,926,-1,31,945,153,114,396,104,459,99,-1,307,180,398
10/01/2019,22,400,255,594,617,1612,1025,-1,81,106,36,77,189,-1,439,481,195,120,70,490,406,634,-1,168,653,259,277,88,1057,169,543,368,undefined,61,78,1471,136,134,371,69,112,83,21,17,729,-1,29,511,115,67,293,56,247,54,-1,198,101,371
10/01/2019,23,178,118,308,343,652,639,-1,25,61,13,35,122,-1,225,217,146,64,48,299,345,458,-1,69,363,173,199,75,423,100,388,162,undefined,35,31,604,103,55,256,50,58,71,2,3,415,-1,22,304,105,69,82,37,186,31,-1,98,55,256
11/01/2019,0,107,79,195,187,309,263,-1,14,25,9,8,43,-1,101,112,82,31,16,146,116,312,-1,43,174,54,144,24,194,52,246,62,undefined,16,16,304,75,29,125,26,19,52,5,6,185,-1,13,165,39,77,33,18,92,11,-1,38,21,125
11/01/2019,1,48,46,107,93,102,69,-1,13,12,3,2,13,-1,34,84,49,13,14,83,97,201,-1,37,58,34,68,33,41,31,219,32,undefined,5,5,128,51,16,57,4,10,35,-1,2,135,-1,3,100,38,52,6,15,30,11,-1,27,10,57
11/01/2019,2,42,25,47,79,81,83,-1,3,10,-1,3,17,-1,23,45,45,13,2,52,58,151,-1,39,54,28,48,10,35,20,100,6,undefined,10,13,60,25,7,60,6,5,17,-1,-1,52,-1,-1,57,9,30,3,10,38,6,-1,28,12,60
11/01/2019,3,30,25,34,37,73,30,-1,2,8,-1,3,13,-1,16,19,22,7,7,31,54,108,-1,25,49,8,35,8,72,6,39,4,undefined,2,7,41,20,-1,25,2,13,6,2,1,36,-1,-1,29,18,40,1,6,11,1,-1,12,11,25
11/01/2019,4,49,20,25,37,78,59,-1,3,5,5,3,10,-1,44,16,9,16,5,13,45,91,-1,20,49,16,38,9,116,13,52,7,undefined,5,6,30,15,6,35,11,8,11,1,2,28,-1,5,40,17,21,8,2,11,4,-1,4,12,35
11/01/2019,5,33,26,54,95,219,197,-1,40,79,13,3,23,-1,95,32,31,35,22,15,48,61,-1,38,242,79,96,9,294,32,25,18,undefined,14,27,155,25,9,75,24,19,5,2,1,47,-1,8,74,13,24,12,15,12,5,-1,11,55,75
11/01/2019,6,119,74,108,206,530,644,-1,143,447,69,36,73,-1,235,68,170,177,140,40,31,78,-1,230,810,192,138,32,691,129,38,26,undefined,82,64,673,77,4,297,99,97,39,34,26,147,-1,7,163,80,62,21,47,62,30,-1,39,354,297
11/01/2019,7,397,229,181,470,1235,1306,-1,312,1461,292,55,249,-1,540,193,404,493,362,76,83,164,-1,592,1723,482,308,84,1531,309,113,60,undefined,186,155,1428,221,38,939,248,194,76,39,38,423,-1,46,415,134,95,71,43,153,36,-1,125,1176,939
11/01/2019,8,858,523,377,1074,2655,3471,-1,506,2869,429,71,350,-1,1255,544,791,1391,1000,211,168,319,-1,1199,3496,768,614,137,3089,534,261,100,undefined,437,286,3343,642,106,2008,733,577,231,175,102,1068,-1,116,887,275,106,141,123,453,66,-1,299,3051,2008
11/01/2019,9,1018,743,402,1122,1869,1813,-1,271,1833,363,26,235,-1,649,521,803,997,680,227,159,305,-1,759,2308,476,632,169,1853,340,263,70,undefined,362,262,2096,542,109,1284,743,449,318,178,104,802,-1,164,876,301,142,215,106,388,52,-1,318,2028,1284
11/01/2019,10,1442,1129,573,1592,1919,1259,-1,149,695,222,51,230,-1,488,540,1201,630,470,310,209,531,-1,557,1588,638,853,208,1753,382,377,112,undefined,242,239,1800,432,137,963,514,447,303,108,68,986,-1,133,1129,344,273,261,122,412,76,-1,351,802,963
11/01/2019,11,2081,1683,696,2155,2288,1458,-1,264,713,220,81,326,-1,453,769,1329,680,348,539,397,629,-1,612,1570,711,1069,214,2172,598,577,169,undefined,184,209,2113,451,231,1107,426,488,252,148,72,1160,-1,105,1310,434,368,420,239,510,65,-1,434,776,1107
11/01/2019,12,3603,2983,1223,3220,2905,2429,-1,692,1650,489,111,402,-1,666,1218,2146,1613,628,1175,671,1385,-1,1144,2460,957,1620,304,2797,787,1028,290,undefined,346,224,3764,912,307,1816,1281,822,301,245,126,2131,-1,256,2167,665,557,526,274,830,115,-1,717,1828,1816
11/01/2019,13,3810,3163,1289,3423,2725,2413,-1,586,1355,400,110,455,-1,570,1403,2228,1573,615,1248,599,1303,-1,1148,2545,996,1883,298,2595,911,956,342,undefined,296,291,3634,849,299,1797,1117,804,505,314,150,2233,-1,254,2342,622,479,451,298,884,179,-1,838,1524,1797
11/01/2019,14,3146,2479,1181,3116,2876,1910,-1,265,859,189,75,321,-1,546,1075,1638,768,404,983,401,943,-1,585,1959,963,947,220,2728,880,668,268,undefined,272,221,2854,533,256,1153,499,503,250,177,75,1770,-1,126,1802,459,329,467,195,654,131,-1,621,855,1153
11/01/2019,15,2967,2230,1141,2940,3043,2203,515,280,1219,219,85,272,-1,629,1113,1423,645,451,948,338,967,-1,574,2260,1035,995,193,3118,808,610,247,undefined,253,280,2878,536,207,1309,493,438,234,208,105,1614,-1,116,1538,473,260,515,215,543,139,-1,479,935,1309
11/01/2019,16,3231,2284,1194,3122,3420,3205,750,451,2627,521,85,250,-1,987,1207,1483,666,839,967,335,1055,-1,779,3387,1292,861,169,2968,921,735,263,undefined,387,314,3499,580,168,1961,598,520,220,204,135,1793,-1,107,1896,465,186,424,179,694,157,-1,498,1847,1961
11/01/2019,17,3891,2554,1641,3676,4302,4594,1135,621,2665,611,93,439,-1,1500,1761,1694,972,1042,1191,458,1519,-1,1101,4030,1398,677,244,4273,1289,1035,481,undefined,370,410,5136,774,207,2433,714,628,318,242,160,2303,-1,170,2447,413,153,641,219,882,273,-1,741,2266,2433
11/01/2019,18,3331,1842,1593,3132,4058,3029,773,345,1004,304,176,385,-1,915,1489,1152,499,437,1425,753,1399,-1,459,2348,1462,701,214,3817,1318,1114,568,undefined,209,337,4268,491,220,1270,348,385,182,167,123,1928,-1,90,1762,316,114,733,169,768,230,-1,614,821,1270
11/01/2019,19,2730,1447,1371,2357,3386,2318,583,264,409,125,131,462,-1,653,1414,816,317,183,1463,978,1255,-1,261,1408,1137,554,155,2857,1099,1103,807,undefined,137,168,3914,342,301,865,194,250,191,84,68,1663,-1,52,1424,194,120,724,160,699,127,-1,494,415,865
11/01/2019,20,2142,1295,1333,2200,2828,1925,528,229,216,100,181,633,-1,606,1335,615,250,127,1337,994,1150,-1,207,1118,962,491,139,1815,1090,1031,1064,undefined,139,187,3912,326,449,628,177,233,144,65,49,1727,-1,35,1335,196,127,773,99,642,120,-1,427,256,628
11/01/2019,21,1476,663,1387,1845,3029,1827,500,197,178,93,238,753,-1,663,1139,376,287,116,1285,983,1295,-1,193,877,922,485,156,1970,1012,937,1045,undefined,123,200,3734,320,434,508,146,183,81,39,59,1651,-1,41,1234,216,154,679,93,702,126,-1,399,232,508
11/01/2019,22,797,337,1139,1290,3059,1850,337,130,149,60,134,431,-1,686,749,396,174,133,1029,762,1021,-1,157,742,934,407,110,2241,751,794,960,undefined,110,215,3229,376,371,491,142,213,65,16,31,1187,-1,36,818,150,112,464,89,496,84,-1,286,173,491
11/01/2019,23,435,261,844,895,1599,1228,136,76,71,23,98,267,-1,501,449,185,125,77,661,512,744,-1,116,542,401,274,77,950,263,577,587,undefined,49,88,1737,362,172,382,75,114,34,6,16,759,-1,31,555,100,131,239,56,442,49,-1,188,93,382
12/01/2019,0,244,174,575,602,961,777,130,38,33,13,48,84,-1,293,305,204,63,46,458,399,611,-1,79,333,240,199,34,431,182,489,321,undefined,41,51,1062,310,72,221,27,64,23,6,5,476,-1,13,333,64,106,69,44,261,14,-1,162,41,221
12/01/2019,1,192,161,329,430,498,377,33,18,16,5,14,34,-1,180,206,94,59,23,328,231,515,-1,44,200,110,142,28,225,100,370,98,undefined,36,50,477,294,33,162,32,47,7,1,6,422,-1,14,235,37,78,18,20,232,23,-1,92,29,162
12/01/2019,2,121,92,185,198,253,245,20,5,26,3,5,30,-1,131,120,66,21,18,244,114,371,-1,40,145,32,118,29,152,66,240,29,undefined,8,27,234,308,13,107,10,22,8,2,6,186,-1,5,152,28,36,5,27,112,19,-1,40,18,107
12/01/2019,3,74,52,144,153,168,170,19,7,15,1,2,11,-1,98,85,45,6,9,148,123,235,-1,18,87,27,80,16,115,26,203,31,undefined,5,11,146,170,11,58,21,17,5,-1,-1,118,-1,5,131,21,30,9,36,87,17,-1,58,9,58
12/01/2019,4,63,38,70,95,149,146,11,7,12,-1,1,2,-1,85,59,24,10,5,62,47,168,-1,26,52,33,76,7,96,36,124,30,undefined,8,12,85,116,1,33,1,17,7,1,2,92,-1,2,107,14,33,9,15,56,9,-1,24,5,33
12/01/2019,5,23,24,55,73,156,110,20,20,22,9,2,20,-1,85,18,40,35,7,37,66,82,-1,12,105,22,78,7,169,46,48,3,undefined,14,21,75,25,15,48,4,19,7,2,2,62,-1,2,54,16,39,11,5,16,4,-1,16,24,48
12/01/2019,6,62,36,72,95,214,175,84,39,37,11,6,33,-1,98,44,41,70,17,15,36,65,-1,30,225,83,119,33,221,58,86,33,undefined,27,27,209,14,1,99,12,24,26,5,11,53,-1,10,93,46,56,19,24,26,11,-1,20,46,99
12/01/2019,7,83,79,124,157,366,338,187,88,53,23,26,93,-1,121,97,169,83,42,78,79,71,-1,58,455,130,200,47,369,122,67,32,undefined,56,46,466,34,13,168,46,49,18,11,15,157,-1,13,182,109,58,52,39,52,21,-1,36,76,168
12/01/2019,8,305,168,196,384,588,480,264,134,81,49,28,134,-1,184,128,236,130,59,57,48,115,-1,86,554,229,375,103,599,189,58,61,undefined,91,65,782,85,50,268,72,69,86,12,19,236,-1,25,286,157,143,112,69,168,30,-1,70,111,268
12/01/2019,9,619,500,256,808,955,809,458,237,125,52,34,199,-1,298,277,510,188,93,129,120,204,-1,168,871,354,660,174,937,328,173,70,undefined,104,119,1151,170,72,458,186,130,222,70,67,481,-1,28,603,317,217,198,123,298,70,-1,167,152,458
12/01/2019,10,1146,1080,464,1447,1705,1122,472,216,137,89,68,333,-1,428,449,853,182,145,293,272,396,-1,213,1173,626,1065,308,1473,416,236,106,undefined,175,174,1595,163,111,658,196,153,324,54,32,783,-1,55,976,534,366,310,265,424,71,-1,332,206,658
12/01/2019,11,2030,1749,682,1975,2281,1376,519,232,139,95,109,342,-1,544,707,1125,268,151,492,462,631,-1,231,1211,875,1335,357,1990,710,378,152,undefined,81,142,2174,257,150,810,148,180,347,64,34,1210,-1,56,1412,696,546,554,253,440,112,-1,403,189,810
12/01/2019,12,2453,2205,998,2671,2961,1615,790,226,129,73,102,390,-1,563,1163,1274,278,172,1080,661,795,-1,220,1332,959,1534,377,2845,1041,497,215,undefined,110,133,2901,173,220,846,153,208,350,70,50,1572,-1,69,1800,896,608,559,345,619,87,-1,505,237,846
12/01/2019,13,2669,2364,1320,2960,3237,1643,936,244,88,71,150,420,-1,555,1365,1294,285,203,1190,702,1011,-1,170,1165,1022,1539,412,3432,1298,571,257,undefined,147,78,3059,177,221,710,147,178,274,103,49,1692,-1,74,1856,901,626,600,322,608,123,-1,502,192,710
12/01/2019,14,2980,2654,1517,3397,3306,1928,1021,241,122,73,119,425,-1,716,1485,1461,284,161,1127,611,1052,-1,244,1300,1318,1310,335,2929,1420,627,288,undefined,146,129,3020,183,234,713,123,257,261,137,59,1855,-1,62,2087,857,560,606,277,664,133,-1,454,195,713
12/01/2019,15,2968,2688,1551,3182,3434,1989,986,265,127,76,154,521,-1,749,1425,1389,295,156,1110,515,1030,-1,258,1314,1205,1116,294,3095,1575,597,290,undefined,163,176,3304,261,235,860,134,191,281,134,81,1826,-1,64,1793,657,402,636,230,687,103,-1,429,191,860
12/01/2019,16,2726,2550,1300,3065,3602,1970,979,258,119,56,129,465,-1,678,1371,1241,292,148,1007,546,1051,-1,279,1378,1330,640,181,3247,1674,624,366,undefined,188,157,3526,207,178,737,117,190,267,102,58,1954,-1,78,1883,415,246,495,176,633,116,-1,423,209,737
12/01/2019,17,2501,2123,1428,2858,3553,1961,929,224,131,102,184,582,-1,711,1469,942,321,153,1048,592,1132,-1,260,1331,1169,603,190,2600,1716,761,390,undefined,180,187,4055,177,179,818,149,232,181,113,48,1823,-1,58,1816,282,192,540,166,686,154,-1,440,271,818
12/01/2019,18,2275,1477,1360,2506,3216,1745,667,224,132,122,167,479,-1,607,1346,726,315,134,1231,805,1183,-1,250,1228,1214,525,189,2549,1350,910,595,undefined,118,163,3969,183,338,751,174,232,160,48,25,1735,-1,60,1630,285,126,547,116,576,89,-1,410,247,751
12/01/2019,19,1958,960,1436,2151,2743,1627,669,191,110,102,172,526,-1,625,1277,446,258,101,1268,965,1353,-1,205,869,785,453,207,2122,1403,955,751,undefined,121,168,3853,226,380,579,144,218,115,58,40,1580,-1,41,1434,240,150,625,130,588,116,-1,361,161,579
12/01/2019,20,1138,587,1370,1797,2648,1519,339,185,95,78,198,637,-1,533,1104,404,294,101,1261,853,1151,-1,175,710,852,450,139,1448,1084,875,1027,undefined,102,132,4111,286,558,422,101,232,100,45,36,1453,-1,47,1103,205,145,623,168,592,97,-1,359,191,422
12/01/2019,21,702,394,1172,1458,2504,1463,238,130,65,66,187,571,-1,540,870,362,223,74,942,830,1164,-1,187,649,691,409,111,1777,843,843,863,undefined,99,112,3640,223,431,398,123,195,120,31,18,1257,-1,20,810,129,138,581,97,590,94,-1,303,188,398
12/01/2019,22,610,351,942,1385,2500,1522,745,82,64,59,99,263,-1,610,724,298,171,82,724,768,1078,-1,179,730,483,347,121,1671,725,857,792,undefined,89,176,3132,302,314,411,114,210,84,17,19,1117,-1,24,593,168,153,447,91,467,67,-1,296,112,411
