Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
13/07/2018,18,3882,2125,3253,3569,3288,3441,669,467,1967,585,185,839,-1,-1,2104,1362,763,700,1743,1407,1676,3493,638,3227,1312,780,243,2456,574,1610,502,undefined,322,313,4294,667,323,-1,387,874,270,371,192,2170,4224,125,2349,299,204,-1,178,1024,216
13/07/2018,19,2748,1514,2670,2533,2723,2200,582,380,756,297,186,983,-1,-1,1723,802,395,332,1739,1615,1558,2592,464,2266,936,707,161,2028,407,1552,666,undefined,237,210,3254,459,321,-1,338,645,188,297,161,1781,3077,57,1688,240,186,-1,174,869,175
13/07/2018,20,1952,1034,2430,2137,1745,1778,286,175,383,178,112,329,-1,-1,1587,499,301,201,1554,1449,1341,2062,287,1262,736,595,156,1088,290,1372,725,undefined,107,146,2560,347,379,-1,202,348,122,126,69,1712,2500,35,1428,220,106,-1,158,749,167
13/07/2018,21,1362,560,2559,1861,1649,1493,124,118,229,145,84,255,-1,-1,1249,463,250,133,1354,1146,1253,1804,287,1076,622,418,91,948,264,1243,721,undefined,88,108,2254,369,253,-1,160,291,132,103,99,1596,2188,27,1388,172,107,-1,95,733,137
13/07/2018,22,943,445,1736,1333,2251,1205,1331,262,285,216,86,546,-1,-1,983,314,258,136,1048,807,1073,1598,418,1648,521,345,90,1536,388,1106,599,undefined,123,209,2015,555,206,-1,114,348,56,60,57,1168,2020,41,723,133,90,-1,65,586,88
13/07/2018,23,458,265,1597,1050,1052,1095,377,59,164,67,30,125,-1,-1,462,297,177,116,706,598,953,1277,235,867,424,319,53,371,181,886,345,undefined,128,133,1456,565,86,-1,76,160,43,29,22,822,1893,31,546,87,57,-1,45,525,52
14/07/2018,0,198,121,797,519,501,645,70,35,55,22,17,53,-1,-1,287,111,110,45,399,354,736,619,89,402,168,189,37,180,69,539,176,undefined,57,66,691,427,21,-1,49,70,23,6,21,406,1047,7,275,46,-1,-1,30,263,23
14/07/2018,1,155,108,663,397,325,405,27,13,38,8,7,16,-1,-1,188,84,58,22,328,203,554,491,73,202,234,133,26,79,51,503,144,undefined,35,35,405,376,15,-1,15,23,9,6,5,294,783,8,217,22,-1,-1,23,207,17
14/07/2018,2,112,98,321,240,253,305,14,3,22,13,1,11,-1,-1,108,70,39,11,143,115,371,331,53,64,61,120,12,53,30,376,29,undefined,8,20,232,270,15,-1,21,10,9,2,3,230,514,-1,121,22,-1,-1,13,142,23
14/07/2018,3,90,69,238,189,145,310,22,2,19,19,5,12,-1,-1,68,45,28,5,100,95,284,282,79,102,39,96,8,52,17,293,36,undefined,11,6,121,253,7,-1,-1,7,12,6,2,137,371,-1,110,30,-1,-1,10,116,32
14/07/2018,4,49,24,92,92,110,217,22,3,22,2,-1,7,-1,-1,26,21,17,7,51,99,167,167,11,71,25,64,16,41,6,95,17,undefined,7,16,75,80,7,-1,-1,6,10,9,9,78,200,1,63,15,-1,-1,10,39,6
14/07/2018,5,67,19,105,68,102,88,9,4,39,6,1,4,-1,-1,55,16,28,8,47,46,178,180,42,128,11,50,9,82,12,99,12,undefined,12,15,80,27,4,-1,-1,11,4,-1,-1,69,222,5,58,17,-1,-1,16,31,10
14/07/2018,6,53,29,78,121,89,216,33,34,160,8,3,13,-1,-1,24,37,55,11,27,51,110,220,49,315,51,112,24,70,46,103,11,undefined,36,33,186,26,5,-1,-1,17,15,12,8,56,235,3,80,39,-1,-1,70,31,27
14/07/2018,7,102,65,151,149,161,396,95,55,139,29,7,41,-1,-1,73,195,60,36,60,62,161,413,96,453,42,271,68,122,121,66,30,undefined,40,45,364,50,7,-1,-1,51,16,18,10,116,312,19,140,86,-1,-1,61,56,40
14/07/2018,8,312,187,288,357,287,653,138,122,170,54,30,131,-1,-1,171,263,169,100,86,67,210,649,139,786,153,436,147,225,187,130,67,undefined,77,76,730,98,78,-1,-1,59,47,78,72,213,572,48,320,179,-1,-1,80,109,55
14/07/2018,9,851,574,537,785,850,953,276,171,282,102,36,218,-1,-1,252,526,302,114,133,115,425,1181,336,1104,417,832,244,715,305,267,110,undefined,134,104,1365,130,93,-1,-1,123,89,86,70,471,1247,59,853,357,-1,-1,117,357,113
14/07/2018,10,1621,1245,966,1435,1604,1274,426,241,344,150,75,373,-1,-1,563,960,465,155,400,289,621,1379,351,1381,759,1354,338,1345,476,462,270,undefined,175,153,1854,230,198,-1,-1,283,187,114,65,713,1916,75,1257,506,-1,-1,208,499,124
14/07/2018,11,2793,2037,1309,2098,2192,1678,756,297,343,125,96,432,-1,-1,893,1287,445,163,696,547,769,1839,311,1467,1071,1749,492,2024,873,635,243,undefined,238,225,2699,256,226,-1,-1,385,257,164,78,1118,2681,106,1696,839,-1,-1,323,596,214
14/07/2018,12,3497,2694,2213,3035,3124,1704,904,284,307,127,144,558,-1,-1,1513,1672,528,242,1110,888,1193,2279,277,1503,1344,1932,554,2923,1118,931,362,undefined,203,242,3062,302,318,-1,-1,493,243,250,146,1902,3402,95,2091,975,-1,-1,282,715,167
14/07/2018,13,4264,3137,2918,3738,3747,2176,1112,331,347,145,154,591,-1,-1,2171,1940,525,271,1516,1107,1460,2705,369,1590,1600,2040,616,3534,1643,1165,453,undefined,253,376,3782,294,383,-1,-1,610,273,218,137,2672,3934,110,2492,1084,-1,-1,339,924,222
14/07/2018,14,4276,3226,2581,3775,3703,2373,1500,351,336,115,163,566,-1,-1,1972,1862,513,259,1426,947,1269,2919,366,1742,1922,1915,525,2991,1536,1052,414,undefined,252,268,4508,263,391,-1,-1,422,336,214,166,2437,4014,108,2510,1078,-1,-1,274,779,251
14/07/2018,15,4404,3508,2836,3856,4005,2747,2116,368,287,134,147,639,-1,-1,2088,1700,477,264,1518,808,1291,3138,344,1677,1950,1532,387,3298,1729,967,519,undefined,265,401,4403,258,377,-1,-1,420,282,295,150,2497,4377,100,2504,787,-1,-1,265,785,233
14/07/2018,16,4176,2958,2534,3432,3298,2433,1551,320,274,130,165,556,-1,-1,1933,1602,563,222,1428,789,1311,3119,429,1647,1855,874,261,2447,1126,1031,473,undefined,276,319,3747,262,385,-1,-1,455,214,201,119,2256,4025,77,2424,446,-1,-1,179,840,182
14/07/2018,17,3628,2441,2685,3132,2853,2270,807,293,236,120,128,424,-1,-1,1961,1121,430,194,1500,939,1450,2669,426,1503,1477,678,219,1941,824,1159,482,undefined,211,283,3800,208,368,-1,-1,332,194,209,140,1947,3421,89,2187,309,-1,-1,128,796,184
14/07/2018,18,2924,1348,2552,2506,2792,2168,739,208,218,112,145,458,-1,-1,1600,630,500,154,1579,1259,1408,2405,330,1420,1210,603,231,2003,508,1257,615,undefined,195,228,3842,217,450,-1,-1,394,119,109,74,1738,2922,44,1601,300,-1,-1,154,651,165
14/07/2018,19,2082,780,2702,2034,2549,1606,2429,105,180,113,151,397,-1,-1,1558,684,445,152,1589,1317,1461,2072,281,1059,647,578,158,1675,496,1271,740,undefined,412,389,3821,197,553,-1,-1,396,75,65,53,1638,2584,28,1550,243,-1,-1,174,567,175
14/07/2018,20,1318,512,2179,1555,1633,1504,308,78,112,69,84,277,-1,-1,1368,368,291,118,1380,1233,1314,1771,323,764,485,659,145,871,267,1228,804,undefined,122,167,2833,252,537,-1,-1,212,85,93,57,1423,1892,30,1114,223,-1,-1,161,455,117
14/07/2018,21,627,368,1883,1312,1116,1242,90,77,116,56,42,196,-1,-1,1026,298,157,91,1151,939,1064,1343,195,680,365,405,92,576,126,1076,836,undefined,85,103,1938,204,455,-1,-1,209,67,61,30,1126,1567,37,785,114,-1,-1,103,558,75
14/07/2018,22,591,298,1377,1306,1839,1092,1277,50,93,82,43,128,-1,-1,736,382,220,104,863,946,1023,1254,275,807,388,276,65,1369,295,981,623,undefined,122,239,1978,328,291,-1,-1,352,27,38,29,955,1623,12,659,76,-1,-1,101,533,91
14/07/2018,23,468,278,1325,1156,1066,962,430,37,84,52,19,125,-1,-1,480,263,194,80,583,896,875,1213,174,720,262,267,59,427,172,897,374,undefined,78,143,1322,447,138,-1,-1,117,28,29,25,800,1591,18,507,79,-1,-1,59,472,57
15/07/2018,0,247,208,794,864,483,678,37,25,36,29,24,29,-1,-1,230,122,72,74,353,300,676,622,80,330,196,174,22,146,61,558,258,undefined,32,60,634,408,64,-1,-1,53,14,8,8,397,980,7,300,45,-1,-1,54,393,33
15/07/2018,1,187,170,595,684,288,406,24,9,25,15,4,8,-1,-1,197,108,25,23,329,218,541,491,78,158,158,141,33,74,34,502,117,undefined,28,36,399,292,22,-1,-1,40,13,10,8,333,722,3,212,49,-1,-1,27,291,8
15/07/2018,2,132,122,366,381,185,395,14,6,23,12,-1,13,-1,-1,133,70,27,8,203,167,435,451,67,125,55,112,16,58,33,351,51,undefined,19,39,208,247,13,-1,-1,26,4,4,4,277,627,10,161,23,-1,-1,21,177,18
15/07/2018,3,142,83,272,394,187,350,12,4,23,25,2,3,-1,-1,54,58,15,19,153,146,297,345,53,89,34,110,5,55,22,276,45,undefined,22,26,147,219,5,-1,-1,22,3,3,-1,188,450,7,184,10,-1,-1,11,152,8
15/07/2018,4,36,35,157,145,131,188,24,1,19,17,1,10,-1,-1,38,32,12,2,69,69,205,273,39,89,49,86,9,42,12,111,78,undefined,1,5,57,45,4,-1,-1,9,4,3,1,68,322,-1,65,7,-1,-1,9,79,11
15/07/2018,5,113,53,100,120,102,114,12,5,18,16,1,6,-1,-1,60,20,9,36,52,42,159,198,39,99,16,62,6,83,34,109,6,undefined,20,20,78,44,8,-1,-1,13,10,3,2,82,281,6,70,8,-1,-1,20,23,3
15/07/2018,6,54,28,115,148,118,161,30,8,29,9,3,6,-1,-1,54,21,29,8,25,56,76,247,16,182,38,72,18,93,38,60,11,undefined,26,23,119,16,10,-1,-1,7,10,8,8,86,323,5,88,22,-1,-1,26,23,8
15/07/2018,7,77,52,135,166,95,271,83,24,52,24,11,28,-1,-1,79,56,53,11,67,66,65,355,55,335,103,167,41,159,108,69,15,undefined,39,35,275,24,10,-1,-1,20,27,20,12,112,265,6,236,66,-1,-1,16,57,30
15/07/2018,8,206,139,284,255,120,461,121,113,167,49,32,149,-1,-1,109,109,144,-1,97,41,101,549,125,691,322,278,73,358,336,103,32,undefined,73,60,698,38,31,-1,-1,55,43,44,25,206,452,23,253,110,-1,-1,86,74,35
15/07/2018,9,622,454,455,566,256,783,242,145,151,70,43,214,-1,-1,192,367,247,-1,142,158,211,975,213,867,467,728,195,820,706,236,119,undefined,158,89,1216,122,119,-1,-1,156,54,61,45,387,973,41,589,277,-1,-1,153,251,67
15/07/2018,10,1458,1000,820,1161,479,1213,578,200,205,111,66,258,-1,-1,495,765,357,-1,335,272,404,1343,325,1381,708,1122,323,1466,1419,457,196,undefined,202,210,2003,151,146,-1,-1,231,97,91,51,728,1496,83,975,512,-1,-1,162,411,147
15/07/2018,11,2537,1626,1282,1849,734,1442,1526,297,221,93,93,389,-1,-1,801,1044,485,-1,693,571,607,1793,269,1214,1033,1487,514,2210,2188,586,219,undefined,251,273,2728,173,214,-1,-1,490,137,121,70,1134,2450,79,1240,677,-1,-1,241,469,151
15/07/2018,12,3088,1980,2002,2280,864,1649,2760,323,215,106,119,489,-1,-1,1171,1284,588,-1,1249,930,919,2070,278,1333,1296,1755,527,2587,2614,791,374,undefined,281,271,3294,193,361,-1,-1,651,167,159,112,1607,2652,99,1861,827,-1,-1,266,700,178
15/07/2018,13,3552,2195,2324,2661,806,1623,1243,309,204,116,179,512,-1,-1,1436,1298,504,2,1335,961,1155,2095,274,1296,1567,2021,570,2541,2600,955,577,undefined,193,292,2979,174,433,-1,-1,290,197,175,112,1887,2898,126,1925,940,-1,-1,403,643,158
15/07/2018,14,3799,2405,2242,2823,949,1867,1178,410,220,145,155,857,-1,-1,1646,1203,429,29,1261,866,1166,2381,351,1517,1456,1750,497,2417,2740,901,569,undefined,189,331,3148,149,464,-1,-1,360,151,115,85,2084,2795,85,2147,943,-1,-1,300,647,153
15/07/2018,15,3829,2523,2348,2761,1509,1900,2067,352,215,116,162,556,-1,-1,1697,1186,413,166,1140,839,1145,2507,303,1557,1543,1525,409,2278,2157,925,543,undefined,273,345,3312,198,364,-1,-1,510,156,172,100,1978,3093,93,1888,786,-1,-1,227,738,167
15/07/2018,16,3564,2290,2216,3021,2770,1913,3071,294,225,84,97,399,-1,-1,1576,1218,547,211,1199,632,1120,2735,393,1632,1399,1002,289,2283,1507,820,635,undefined,308,567,3739,153,325,-1,-1,365,195,211,116,2017,3543,93,1947,574,-1,-1,235,714,188
15/07/2018,17,2933,1774,2212,2408,1951,1735,961,227,200,103,117,353,-1,-1,1657,682,320,130,1257,661,1125,2454,310,1401,1092,634,232,1226,623,1032,484,undefined,162,422,2840,141,256,-1,-1,330,151,155,108,1550,2703,78,1761,300,-1,-1,179,667,155
15/07/2018,18,2313,1011,2157,1749,1280,1253,191,265,215,219,128,622,-1,-1,1382,551,327,116,1301,869,1077,1914,363,1854,816,582,133,610,225,999,617,undefined,177,137,2139,158,236,-1,-1,283,110,85,62,1317,1947,74,1348,216,-1,-1,182,544,102
15/07/2018,19,1245,546,2145,1455,989,1069,125,80,138,67,77,256,-1,-1,1104,384,176,67,1226,869,1018,1699,268,835,307,505,157,487,149,944,658,undefined,122,96,1728,168,305,-1,-1,174,59,62,51,1236,1521,45,1121,208,-1,-1,143,438,103
15/07/2018,20,654,364,1604,1018,723,876,72,53,83,67,58,157,-1,-1,774,305,123,67,919,625,890,1412,216,722,395,436,77,243,87,726,537,undefined,59,79,1382,96,230,-1,-1,153,44,45,27,1034,1173,30,757,135,-1,-1,113,323,96
15/07/2018,21,403,198,1204,645,517,748,42,29,81,54,50,121,-1,-1,615,168,118,51,672,450,674,1088,178,547,173,336,71,199,90,557,424,undefined,68,63,899,86,149,-1,-1,294,59,56,46,628,898,26,479,87,-1,-1,79,216,77
15/07/2018,22,243,119,704,416,340,607,17,37,89,50,22,73,-1,-1,331,102,49,32,431,220,480,884,193,457,120,219,45,115,49,389,282,undefined,36,26,615,57,47,-1,-1,119,30,23,14,363,652,14,362,88,-1,-1,34,167,51
15/07/2018,23,152,81,466,275,316,400,22,13,40,23,6,32,-1,-1,155,62,50,37,192,135,461,657,82,317,91,161,26,81,54,269,120,undefined,29,42,467,44,25,-1,-1,96,22,21,8,248,645,8,244,28,-1,-1,38,79,29
16/07/2018,0,62,53,259,130,155,185,14,19,27,10,4,7,-1,-1,87,36,22,26,145,89,294,219,51,142,41,162,18,33,15,201,76,undefined,11,19,250,21,14,-1,-1,76,34,24,9,117,322,4,146,31,-1,-1,19,52,24
16/07/2018,1,34,9,111,54,67,54,14,1,10,5,2,6,-1,-1,23,22,3,2,79,32,103,79,17,16,30,64,9,25,6,106,21,undefined,5,2,75,13,11,-1,-1,15,8,-1,-1,20,108,1,40,6,-1,-1,9,17,7
16/07/2018,2,26,13,87,25,35,43,23,4,2,5,1,5,-1,-1,26,24,14,1,34,27,82,95,15,32,19,54,3,17,6,81,20,undefined,11,12,40,11,6,-1,-1,22,8,1,-1,15,114,2,28,1,-1,-1,7,26,5
16/07/2018,3,136,65,240,181,173,160,7,14,18,18,1,6,-1,-1,82,63,21,19,53,48,277,198,22,54,64,128,9,49,38,221,23,undefined,23,31,141,41,4,-1,-1,77,22,14,6,87,385,7,181,10,-1,-1,20,32,34
16/07/2018,4,92,28,76,182,115,139,16,4,13,11,1,4,-1,-1,22,24,7,6,37,23,87,111,3,43,22,40,4,56,24,112,17,undefined,14,17,61,8,13,-1,-1,11,15,5,3,71,296,5,55,4,-1,-1,9,8,12
16/07/2018,5,28,18,108,104,133,233,25,38,169,17,2,8,-1,-1,41,31,59,38,20,34,52,109,52,290,77,56,11,90,40,68,12,undefined,13,21,156,16,1,-1,-1,30,6,3,3,43,267,7,83,14,-1,-1,24,20,12
16/07/2018,6,121,64,193,165,417,800,116,111,957,100,4,35,-1,-1,86,163,180,152,23,34,94,535,212,1049,158,120,23,359,97,76,30,undefined,62,95,759,65,4,-1,-1,77,33,39,22,137,456,27,183,40,-1,-1,56,42,74
16/07/2018,7,360,216,378,455,810,1521,257,300,3124,357,30,109,-1,-1,298,402,672,629,90,61,174,1259,656,2445,427,152,55,716,233,109,75,undefined,274,105,1335,184,40,-1,-1,243,104,86,59,421,1188,52,465,80,-1,-1,71,229,113
16/07/2018,8,946,507,775,926,1825,3785,605,487,5625,685,36,308,-1,-1,741,867,1845,1683,235,156,307,2525,1399,4307,811,444,170,1630,483,325,151,undefined,618,240,3281,730,105,-1,-1,693,346,302,151,827,2388,218,1160,232,-1,-1,106,707,157
16/07/2018,9,1108,711,772,1105,1318,2333,313,222,3312,459,32,185,-1,-1,703,786,1116,865,199,176,283,1753,804,3047,503,497,82,1087,272,328,178,undefined,415,203,1866,543,109,-1,-1,518,634,423,210,682,2168,210,1001,161,-1,-1,145,570,235
16/07/2018,10,1460,1122,1138,1519,2187,1328,198,160,1195,246,37,157,-1,-1,772,994,595,497,371,184,458,1575,554,1883,555,546,100,1410,317,350,136,undefined,198,154,1227,441,116,-1,-1,500,536,391,180,747,2210,147,1012,210,-1,-1,160,519,207
16/07/2018,11,2112,1569,1446,2092,1699,1342,170,204,896,205,41,140,-1,-1,994,1253,595,378,616,421,587,1939,570,1720,618,595,109,1424,360,530,153,undefined,204,198,1502,453,133,-1,-1,474,535,291,177,919,2554,162,1362,232,-1,-1,166,662,302
16/07/2018,12,3253,2713,2268,3150,2712,1931,304,553,1995,493,110,318,-1,-1,1480,1837,1366,514,1038,762,1348,2512,820,2443,926,975,136,2279,592,931,370,undefined,328,286,2483,894,319,-1,-1,838,942,461,167,1766,3416,327,2076,284,-1,-1,218,1030,311
16/07/2018,13,3630,2803,2426,3388,2378,2000,264,444,1749,370,147,290,-1,-1,1750,2100,1222,561,1160,735,1356,3003,810,2358,982,991,148,2234,659,1009,406,undefined,305,301,2809,863,353,-1,-1,735,1162,656,307,2107,3880,381,2257,300,-1,-1,259,1061,382
16/07/2018,14,3196,2322,2327,2981,2616,1780,250,259,1249,256,77,216,-1,-1,1841,1570,671,481,1005,628,1007,2384,529,2025,808,676,138,1906,518,795,326,undefined,257,211,2121,600,223,-1,-1,479,588,346,165,1695,3261,168,1803,248,-1,-1,227,932,248
16/07/2018,15,3173,2257,2353,2929,2047,1946,357,217,1754,320,72,196,-1,-1,1908,1518,591,489,1024,545,950,2802,566,2389,1002,588,152,1796,539,697,245,undefined,325,203,2071,510,261,-1,-1,455,648,355,168,1563,3194,205,2052,251,-1,-1,156,779,361
16/07/2018,16,2978,1987,2546,3025,2303,2729,335,343,3584,574,82,236,-1,-1,1939,1343,681,1002,932,443,940,3224,747,3802,1074,665,167,2095,501,689,299,undefined,439,228,2677,522,201,-1,-1,375,653,398,181,1700,3607,204,2198,259,-1,-1,161,782,397
16/07/2018,17,3195,1985,2582,3101,3058,4520,710,598,5048,862,112,303,-1,-1,2232,1276,1127,1643,1089,575,1248,4131,1198,5170,1394,735,252,2340,767,908,375,undefined,711,398,4133,812,254,-1,-1,433,522,476,216,1922,4228,239,2533,286,-1,-1,202,896,474
16/07/2018,18,2493,1205,2379,2221,1967,2517,825,354,2078,422,61,315,-1,-1,1825,727,634,824,1155,680,1199,3162,610,3051,916,653,287,1467,461,926,389,undefined,380,329,2846,438,224,-1,-1,224,347,302,187,1481,3043,141,1784,297,-1,-1,172,646,212
16/07/2018,19,1252,567,2047,1593,1167,1295,597,119,602,170,61,166,-1,-1,1341,422,228,214,1097,611,981,2086,312,1444,379,519,105,1026,249,743,366,undefined,152,161,1674,238,206,-1,-1,140,164,217,118,1125,1912,82,1166,158,-1,-1,97,425,180
16/07/2018,20,617,311,1685,1017,830,882,138,70,280,85,35,130,-1,-1,1012,291,238,108,843,553,792,1539,215,794,292,372,99,380,150,692,329,undefined,71,88,1077,138,210,-1,-1,82,135,110,80,952,1433,58,820,125,-1,-1,82,408,107
16/07/2018,21,555,256,1133,770,570,803,46,65,148,61,38,169,-1,-1,596,248,116,50,622,377,584,1300,160,587,262,292,63,258,72,513,206,undefined,72,81,930,139,120,-1,-1,64,71,79,67,666,981,51,580,99,-1,-1,75,259,97
16/07/2018,22,261,165,719,414,522,599,578,23,96,36,4,73,-1,-1,430,116,86,54,354,226,396,887,130,431,149,204,50,501,131,322,96,undefined,58,148,581,75,60,-1,-1,55,75,54,35,355,740,34,299,55,-1,-1,57,138,72
16/07/2018,23,109,77,416,335,370,362,818,10,56,7,20,30,-1,-1,174,67,56,57,154,140,246,767,126,277,118,123,27,133,213,184,59,undefined,157,222,897,40,35,-1,-1,21,24,17,8,227,753,21,214,42,-1,-1,23,71,22
17/07/2018,0,60,33,186,104,69,106,35,3,21,4,13,31,-1,-1,81,29,12,20,106,69,172,181,36,116,36,96,13,33,21,143,16,undefined,28,17,172,19,6,-1,-1,8,15,6,4,72,192,5,82,15,-1,-1,11,26,9
17/07/2018,1,46,15,81,27,33,39,11,2,10,-1,-1,4,-1,-1,39,9,15,3,39,9,106,89,12,34,23,59,8,23,10,79,14,undefined,5,5,62,7,6,-1,-1,1,5,5,5,22,53,1,31,16,-1,-1,19,14,8
17/07/2018,2,14,4,44,22,23,32,5,1,3,3,3,3,-1,-1,39,4,3,4,39,15,63,46,9,13,20,42,5,14,6,49,9,undefined,3,3,37,8,5,-1,-1,7,5,2,2,29,46,-1,28,9,-1,-1,3,10,-1
17/07/2018,3,19,-1,42,26,42,41,5,1,3,3,1,2,-1,-1,19,2,9,1,26,9,42,60,20,12,18,46,9,38,9,41,1,undefined,1,6,18,5,2,-1,-1,6,6,2,1,7,38,-1,23,7,-1,-1,1,8,1
17/07/2018,4,20,20,48,33,48,35,18,1,13,5,1,3,-1,-1,6,12,15,5,12,20,37,42,7,26,9,33,3,46,3,18,16,undefined,4,2,51,3,8,-1,-1,9,9,3,3,13,51,5,31,3,-1,-1,-1,3,6
17/07/2018,5,22,16,82,86,109,223,39,44,179,16,2,12,-1,-1,32,32,54,39,21,24,37,135,48,302,67,78,8,84,34,30,25,undefined,21,28,178,23,8,-1,-1,23,7,4,7,52,217,7,98,21,-1,-1,7,19,14
17/07/2018,6,166,73,210,184,444,935,128,123,1162,92,10,57,-1,-1,96,290,198,173,38,26,77,676,239,1001,225,150,48,455,113,61,31,undefined,101,105,856,76,8,-1,-1,95,44,37,26,126,473,27,244,62,-1,-1,40,46,47
17/07/2018,7,423,205,405,471,1037,1842,312,315,3330,420,36,173,-1,-1,350,500,766,763,87,70,212,1429,732,2626,490,294,80,988,274,127,100,undefined,259,124,1555,236,47,-1,-1,278,111,81,44,460,1324,54,530,117,-1,-1,48,275,88
17/07/2018,8,942,553,799,1029,2029,3939,518,498,5714,800,65,280,-1,-1,747,1019,1903,1710,190,151,350,2685,1499,4518,986,525,218,1919,478,350,106,undefined,630,293,3386,753,96,-1,-1,791,369,355,198,936,2533,209,1246,323,-1,-1,128,659,194
17/07/2018,9,1104,659,863,1166,1382,2137,210,272,3440,500,33,181,-1,-1,745,948,1372,942,250,151,339,1981,932,3154,607,711,173,1332,327,314,195,undefined,492,263,1944,675,117,-1,-1,564,507,481,182,899,2072,297,1135,350,-1,-1,133,565,379
17/07/2018,10,1460,1025,1126,1590,1151,1209,142,212,1254,253,30,131,-1,-1,840,1070,605,469,390,216,439,1671,570,1865,562,1180,224,1108,337,425,219,undefined,207,165,1384,557,168,-1,-1,532,374,253,124,822,2298,207,1099,404,-1,-1,185,479,215
17/07/2018,11,1983,1513,1465,1891,1419,1219,166,213,1015,292,25,138,-1,-1,1123,1239,810,447,632,369,695,1868,547,1740,636,1572,220,1260,329,552,188,undefined,202,150,1477,498,171,-1,-1,458,569,266,208,1092,2435,221,1341,516,-1,-1,211,626,271
17/07/2018,12,3480,2491,2492,2999,1742,2008,339,671,2251,526,86,304,-1,-1,1805,2085,1336,634,1064,711,1390,2695,1002,2606,958,2308,352,1562,551,993,260,undefined,318,332,2769,1054,315,-1,-1,844,869,434,197,1875,3212,359,2124,627,-1,-1,241,961,333
17/07/2018,13,3783,2820,2562,3282,1867,2163,303,588,1879,451,98,270,-1,-1,1785,2190,1448,653,1140,695,1480,2977,1040,2437,1102,2379,334,1634,694,1071,297,undefined,411,347,2829,991,350,-1,-1,847,896,530,242,2215,3306,348,2290,713,-1,-1,292,1053,488
17/07/2018,14,3135,2378,2405,3099,1832,1937,268,266,1404,313,49,163,-1,-1,1783,1747,752,497,927,527,1046,2631,631,2155,1072,1766,214,1604,588,814,321,undefined,244,225,2127,713,211,-1,-1,499,608,459,193,1786,3241,189,1900,462,-1,-1,225,852,368
17/07/2018,15,2808,2140,1906,2925,1682,1987,194,199,1932,361,23,100,-1,-1,1576,1445,599,583,805,440,909,2623,540,2611,811,855,208,1423,385,676,153,undefined,261,216,1878,541,158,-1,-1,489,543,381,205,1398,3533,176,1507,419,-1,-1,181,785,269
17/07/2018,16,2710,1838,2243,2733,2084,2471,253,319,3819,645,60,232,-1,-1,1898,1337,696,969,848,371,859,3066,745,3975,888,604,157,1843,393,666,215,undefined,440,230,2301,605,162,-1,-1,442,597,422,223,1521,3366,209,1927,261,-1,-1,161,752,409
17/07/2018,17,3113,1811,2776,3152,3116,4379,694,550,5038,898,78,349,-1,-1,2188,1457,1110,1682,1131,531,1103,4230,1187,5168,1379,687,213,2497,652,940,351,undefined,653,410,3971,785,212,-1,-1,466,530,514,289,1954,4265,240,2457,317,-1,-1,162,882,377
17/07/2018,18,2364,1220,2483,2312,2310,2497,751,333,2235,474,64,273,-1,-1,1767,819,657,846,1271,774,1086,2984,619,3136,661,622,202,1908,512,938,315,undefined,322,263,2851,454,251,-1,-1,293,280,250,168,1499,3018,133,1658,284,-1,-1,147,611,221
17/07/2018,19,1289,583,2065,1521,1367,1496,593,150,754,184,61,208,-1,-1,1419,475,268,257,1120,713,928,2125,340,1551,359,522,140,1352,355,848,322,undefined,159,219,1974,282,189,-1,-1,142,189,214,131,1103,1974,94,1297,191,-1,-1,167,486,171
17/07/2018,20,643,367,1808,1143,902,999,141,77,245,122,65,172,-1,-1,1068,316,176,111,743,528,855,1656,265,886,194,412,118,582,144,679,333,undefined,84,94,1180,188,176,-1,57,126,133,187,179,893,1384,65,854,157,-1,-1,133,384,141
17/07/2018,21,435,209,1302,829,763,891,48,50,141,71,19,104,-1,-1,659,285,124,95,600,471,645,1346,156,736,178,348,71,461,88,568,243,undefined,67,60,990,217,168,-1,85,82,85,70,60,633,1134,83,608,100,-1,-1,101,314,75
17/07/2018,22,219,101,773,475,1166,656,54,24,109,61,29,70,-1,-1,348,119,83,66,376,281,446,976,112,456,167,224,67,1308,84,334,135,undefined,42,89,671,92,60,-1,68,57,54,56,33,335,797,27,333,82,-1,-1,40,159,53
