Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North)
08/10/2018,22,290,136,-1,476,514,724,59,34,92,47,46,119,-1,295,404,126,88,69,418,269,492,993,93,484,163,231,76,218,92,355,192,undefined,32,41,738,54,78,265,57,57,180,128,65,411,-1,94,382,96,86,174,45,138,120,-1,120,93,265
08/10/2018,23,124,70,-1,230,268,421,24,19,46,18,17,50,-1,200,207,75,46,35,210,87,280,544,52,260,93,253,47,85,37,262,83,undefined,23,22,292,32,12,157,40,32,70,66,28,198,-1,53,189,59,63,46,25,60,84,-1,88,56,157
09/10/2018,0,79,44,-1,88,134,186,41,14,18,9,10,34,-1,66,81,25,19,12,100,88,164,130,21,100,37,112,32,61,20,137,42,undefined,9,11,170,18,17,75,24,31,40,12,9,74,-1,13,92,23,52,11,30,38,44,-1,33,26,75
09/10/2018,1,29,15,-1,41,46,74,7,2,16,2,1,6,-1,25,38,18,17,5,64,65,127,111,17,32,41,94,7,20,12,141,8,undefined,2,7,65,8,5,39,13,10,21,8,4,37,-1,4,52,17,48,2,34,22,27,-1,33,14,39
09/10/2018,2,18,14,-1,25,55,55,5,3,7,2,2,5,-1,15,38,9,16,7,49,46,87,76,5,11,11,53,3,15,7,79,7,undefined,1,3,57,11,6,26,6,8,4,4,2,27,-1,2,52,7,51,4,16,19,4,-1,15,6,26
09/10/2018,3,18,15,-1,17,72,80,12,3,8,2,1,4,-1,16,26,9,6,3,15,44,59,52,10,8,12,64,2,42,8,57,4,undefined,2,2,28,12,4,7,2,2,3,-1,-1,24,-1,1,46,7,10,-1,4,4,8,-1,3,5,7
09/10/2018,4,16,35,-1,31,54,52,12,6,7,3,1,5,-1,25,11,4,12,2,6,26,30,59,1,39,34,37,1,60,5,15,3,undefined,1,5,37,2,4,25,19,13,14,6,4,11,-1,2,28,2,27,1,3,6,14,-1,8,7,25
09/10/2018,5,34,19,-1,77,123,238,39,43,104,16,4,15,-1,103,42,43,70,39,17,32,33,134,34,328,73,76,10,98,49,25,11,undefined,14,28,191,20,9,101,19,16,7,10,10,41,-1,6,80,16,22,3,13,18,16,-1,7,107,101
09/10/2018,6,106,75,-1,222,537,936,135,141,725,88,17,92,-1,266,143,140,230,162,49,53,83,662,238,1062,234,152,39,580,252,76,25,undefined,71,48,1049,65,10,322,83,108,45,31,21,166,-1,14,251,56,51,22,40,80,60,-1,73,638,322
09/10/2018,7,407,235,-1,489,1090,1655,368,350,2422,457,28,204,-1,639,317,399,777,749,132,130,183,1328,717,2362,609,274,94,1000,341,169,73,undefined,266,135,1816,217,37,1209,294,256,149,106,75,504,-1,107,479,140,76,90,57,197,126,-1,154,2156,1209
09/10/2018,8,932,642,-1,1163,2012,3954,562,518,4820,897,62,290,-1,1432,773,912,2040,1775,168,167,327,2552,1531,4349,907,579,214,2001,567,350,145,undefined,547,249,3615,736,119,2315,772,932,506,472,160,848,-1,266,1053,318,142,139,139,589,412,-1,456,4905,2315
09/10/2018,9,875,695,-1,1101,1208,2178,433,266,2798,584,43,159,-1,745,716,913,1289,1016,172,160,342,1912,921,2855,477,687,177,1101,343,247,135,undefined,500,202,1903,604,113,1635,691,585,620,588,200,859,-1,324,935,283,189,194,136,449,348,-1,391,3148,1635
09/10/2018,10,1181,1034,-1,1463,957,1159,197,136,987,381,7,75,-1,554,724,1043,734,504,340,204,433,1499,510,1633,329,759,188,697,251,390,185,undefined,211,132,1237,472,135,1063,425,621,563,494,179,758,-1,253,870,364,271,203,149,452,307,-1,398,1064,1063
09/10/2018,11,1762,1456,-1,1909,1131,1145,192,191,821,247,12,89,-1,359,868,1247,717,438,529,299,511,1731,442,1607,432,990,202,810,268,528,181,undefined,329,108,1282,427,131,1069,436,550,772,616,219,965,-1,263,1199,413,277,267,259,475,351,-1,442,900,1069
09/10/2018,12,2645,2559,-1,2780,1318,1673,439,430,1618,471,37,165,-1,575,1275,1860,1431,520,953,584,1074,2349,901,2413,570,1434,307,1011,361,1031,373,undefined,266,182,2304,916,278,1625,995,1024,906,746,213,1663,-1,426,1581,484,459,444,260,759,406,-1,710,2151,1625
09/10/2018,13,2883,2643,-1,2840,1330,1722,289,318,1302,373,30,150,-1,500,1330,2024,1412,514,911,528,1138,2457,753,2412,614,1401,300,981,385,965,319,undefined,272,182,2323,878,240,1439,944,858,897,710,232,1705,-1,434,1676,549,410,410,293,849,404,-1,773,1576,1439
09/10/2018,14,2284,1923,-1,2496,1216,1549,171,215,756,245,13,82,-1,500,1250,1487,774,475,847,342,782,2095,580,1932,595,1025,234,951,304,698,235,undefined,211,117,1525,568,186,1100,475,680,737,638,202,1172,-1,305,1289,406,345,350,188,588,347,-1,632,958,1100
09/10/2018,15,2426,1783,-1,2360,1406,1873,140,226,1338,325,13,64,-1,557,1379,1264,748,551,828,334,764,2366,474,2447,672,695,194,1016,401,658,192,undefined,245,98,1725,471,149,1249,380,629,704,610,157,1162,-1,253,1283,329,187,320,193,535,359,-1,530,1178,1249
09/10/2018,16,2321,1818,-1,2381,1686,2486,197,346,2936,601,20,85,-1,759,1419,1195,744,1091,772,323,840,2778,764,4050,803,602,166,1379,410,635,195,undefined,473,144,2247,561,165,1890,396,555,740,736,181,1215,-1,305,1498,294,123,327,209,549,472,-1,646,2869,1890
09/10/2018,17,2786,1851,-1,2712,2507,4335,460,576,3720,704,26,138,-1,1514,1919,1278,1227,1852,901,399,984,3698,1299,5274,1013,701,207,2042,598,918,259,undefined,613,228,3702,832,175,2515,611,699,847,828,276,1410,-1,332,1873,312,171,383,204,696,609,-1,806,4234,2515
09/10/2018,18,2322,1259,-1,2252,1817,2328,319,361,1911,421,46,198,-1,870,1550,734,602,828,1007,534,1049,2844,588,2891,760,645,172,1462,525,778,321,undefined,252,164,2552,436,195,1379,360,320,713,759,280,1170,-1,291,1465,260,100,384,187,521,386,-1,608,1866,1379
09/10/2018,19,1186,574,-1,1437,995,1285,157,153,592,155,33,175,-1,460,1311,408,309,243,845,633,937,1851,302,1411,326,515,118,708,259,676,331,undefined,85,85,1602,245,200,620,160,195,413,378,167,977,-1,187,1171,142,94,379,143,460,244,-1,494,573,620
09/10/2018,20,637,353,-1,1175,988,902,79,77,246,111,52,180,-1,370,1090,298,247,128,834,561,806,1438,204,944,213,477,117,606,215,583,323,undefined,51,50,1258,236,197,449,108,181,340,415,141,826,-1,155,782,146,81,329,157,352,220,-1,300,362,449
09/10/2018,21,464,217,-1,769,774,961,65,56,136,79,27,86,-1,278,683,251,118,66,653,372,593,1195,113,733,225,441,61,438,71,451,188,undefined,41,54,995,219,101,404,100,132,208,213,97,611,-1,100,577,115,82,217,130,297,142,-1,227,216,404
09/10/2018,22,203,137,-1,457,602,633,46,46,74,79,16,58,-1,214,362,113,94,66,378,289,454,788,107,458,111,284,63,398,50,409,176,undefined,32,43,755,87,70,283,62,61,150,138,59,331,-1,80,349,79,79,164,74,178,119,-1,114,117,283
09/10/2018,23,134,66,-1,246,251,470,25,19,45,35,4,29,-1,164,176,81,34,23,180,167,301,545,42,289,94,225,44,91,19,246,83,undefined,28,19,430,51,31,205,24,20,87,68,21,146,-1,39,216,53,58,42,54,81,77,-1,69,42,205
10/10/2018,0,61,26,-1,127,96,169,17,12,20,7,4,5,-1,57,71,24,21,13,92,68,174,177,27,92,21,132,21,41,22,129,28,undefined,8,10,146,21,9,125,7,30,28,21,13,49,-1,15,84,22,32,22,15,31,40,-1,40,19,125
10/10/2018,1,38,33,-1,88,42,73,8,2,11,-1,3,2,-1,24,37,19,20,5,48,46,130,107,16,24,15,95,5,28,11,125,12,undefined,4,9,75,8,7,51,4,7,14,2,3,54,-1,5,54,12,51,2,11,15,24,-1,29,17,51
10/10/2018,2,26,12,-1,32,43,48,19,-1,8,4,-1,4,-1,15,32,7,6,1,40,28,79,95,12,27,22,48,-1,35,4,43,6,undefined,2,4,46,6,6,33,3,3,4,3,2,29,-1,2,34,2,16,2,8,15,7,-1,14,7,33
10/10/2018,3,13,4,-1,22,29,53,4,-1,1,4,2,5,-1,7,16,2,7,3,20,20,50,87,14,10,10,33,6,36,2,38,6,undefined,3,-1,25,12,-1,21,7,10,3,4,6,21,-1,-1,36,4,25,1,6,8,5,-1,3,1,21
10/10/2018,4,12,22,-1,24,60,45,15,3,7,2,1,6,-1,22,10,5,8,3,22,43,26,70,1,25,25,25,3,57,9,16,6,undefined,3,3,56,3,15,20,5,16,7,1,1,13,-1,2,28,3,13,2,7,5,7,-1,4,8,20
10/10/2018,5,36,24,-1,74,135,242,25,44,111,23,5,15,-1,86,25,106,85,33,39,21,52,162,36,340,80,41,10,141,61,30,16,undefined,10,29,191,28,3,117,17,32,17,8,8,38,-1,4,90,14,18,3,7,30,10,-1,17,114,117
10/10/2018,6,124,78,-1,203,462,948,131,125,712,101,21,74,-1,278,93,182,234,160,46,23,71,764,247,1046,311,124,29,529,140,55,38,undefined,73,49,1027,62,10,362,78,106,64,35,18,149,-1,30,228,40,33,27,49,57,54,-1,70,592,362
10/10/2018,7,441,267,-1,510,1105,1783,372,363,2285,378,41,183,-1,719,323,454,870,754,137,87,226,1562,705,2492,674,510,88,1162,376,183,76,undefined,255,123,1666,212,47,1221,319,287,167,139,77,464,-1,95,533,126,69,64,66,194,134,-1,140,2161,1221
10/10/2018,8,1041,588,-1,1095,2017,3810,597,538,4233,736,94,402,-1,1520,782,951,2113,1714,185,177,421,2803,1554,4516,1275,1188,177,2435,707,354,154,undefined,625,247,3595,765,103,2683,802,906,503,489,174,960,-1,257,1070,257,137,155,151,604,375,-1,409,4905,2683
10/10/2018,9,1011,674,-1,1205,1269,2084,244,317,2408,487,37,193,-1,752,745,848,1179,923,229,196,364,2025,942,2819,592,1132,177,1319,478,358,160,undefined,469,137,2265,627,102,1759,693,732,710,787,204,814,-1,325,952,281,155,195,159,471,364,-1,381,3013,1759
10/10/2018,10,1235,1030,-1,1563,1264,1195,215,207,879,266,46,183,-1,530,802,1060,733,488,344,217,460,1722,580,1798,572,1104,119,840,418,396,220,undefined,229,176,1739,499,147,1232,434,683,576,592,222,1011,-1,295,913,287,178,237,278,414,403,-1,376,1130,1232
10/10/2018,11,1928,1657,-1,1815,1433,1477,234,269,762,254,37,163,-1,572,1048,1207,762,435,558,345,687,1984,582,1745,569,1332,144,1012,495,500,208,undefined,215,159,1917,485,168,1354,442,593,979,706,264,1318,-1,252,1179,268,211,346,162,547,545,-1,482,1097,1354
10/10/2018,12,3202,2804,-1,2739,1714,2059,475,609,1503,514,100,375,-1,728,1536,2112,1722,713,1110,831,1551,2681,1115,2635,948,2012,240,1457,798,955,312,undefined,308,244,3594,1101,321,1753,947,1100,908,891,261,2123,-1,385,1809,376,384,432,270,867,414,-1,857,2470,1753
10/10/2018,13,3498,3072,-1,3310,1785,2037,503,514,1420,468,75,342,-1,703,1749,2089,1547,668,1142,770,1507,2875,1041,2632,1021,1933,238,1434,722,1029,378,undefined,347,266,3111,999,269,1835,1018,890,963,922,260,2344,-1,491,2154,354,332,403,275,960,420,-1,933,2026,1835
10/10/2018,14,2815,2225,-1,2912,1857,1835,320,220,885,267,79,266,-1,603,1637,1595,895,520,975,503,1083,2616,609,1998,812,1197,175,1575,631,675,293,undefined,233,144,2511,667,221,1212,467,592,834,753,217,1958,-1,331,1685,298,233,307,205,705,440,-1,690,1174,1212
10/10/2018,15,2809,2156,-1,2851,1901,2113,298,241,1384,292,60,205,-1,770,1707,1394,653,536,905,452,997,2792,565,2517,1056,786,182,1824,783,758,268,undefined,265,195,2401,580,188,1395,341,513,906,485,267,1691,-1,240,1852,309,233,322,172,589,403,-1,575,1373,1395
10/10/2018,16,2924,2049,-1,3023,2070,2800,381,406,2606,571,57,213,-1,1025,2059,1410,656,988,836,379,1081,3601,807,3744,1202,719,224,2130,726,721,305,undefined,456,231,2973,622,165,1975,418,542,771,488,236,1694,-1,363,1986,365,257,326,206,715,436,-1,660,2555,1975
10/10/2018,17,3399,2311,-1,3406,3651,4702,704,674,3745,585,63,352,-1,1885,2333,1480,1194,1755,1068,619,1237,4367,1226,5046,1501,1003,347,3211,1240,877,402,undefined,536,344,4750,794,221,2568,569,611,944,735,342,2015,-1,330,2345,724,350,414,272,805,693,-1,847,4084,2568
10/10/2018,18,2868,1668,-1,2695,2515,3166,638,433,1830,335,78,365,-1,1184,2157,892,720,814,1328,760,1256,3352,616,3063,1163,1276,325,2147,1125,912,412,undefined,270,235,3465,521,254,1410,340,464,735,644,236,1879,1,304,1823,915,530,481,278,653,447,-1,641,1737,1410
10/10/2018,19,1765,711,-1,1809,1580,1773,211,193,614,203,55,271,-1,606,1508,546,297,271,1213,778,1125,2365,348,1493,490,1245,264,1759,688,1009,449,undefined,141,111,2044,360,287,765,261,282,445,406,135,1333,-1,204,1318,817,669,400,295,591,350,-1,523,662,765
10/10/2018,20,782,441,-1,1303,1191,1394,109,128,228,119,89,285,-1,435,1126,438,228,175,985,639,912,1950,267,1057,299,1048,258,1058,462,679,409,undefined,96,109,1639,283,229,542,126,191,351,368,135,1036,-1,146,1001,566,465,337,214,427,259,-1,312,388,542
10/10/2018,21,602,306,-1,887,1183,1065,94,78,123,81,33,135,-1,301,808,286,135,95,715,526,731,1486,178,804,264,741,174,1078,324,555,375,undefined,70,55,1231,201,169,438,104,121,260,243,97,740,-1,111,544,284,371,256,175,326,194,-1,255,198,438
10/10/2018,22,298,176,-1,540,833,829,101,45,94,38,10,94,-1,284,492,271,101,79,462,372,606,1159,165,613,279,389,67,617,206,404,200,undefined,54,44,804,123,84,280,60,105,182,156,51,559,-1,89,416,141,157,146,81,207,123,-1,147,120,280
10/10/2018,23,142,76,-1,234,386,484,25,19,50,10,6,25,-1,198,192,68,49,38,197,152,320,625,74,301,303,251,42,276,130,275,114,undefined,11,32,419,77,45,199,42,49,188,123,99,223,-1,61,206,66,102,45,61,95,114,-1,78,46,199
11/10/2018,0,68,25,-1,130,130,215,30,16,18,18,11,21,-1,69,105,53,9,14,136,76,210,205,41,127,64,134,32,93,15,196,45,undefined,5,7,139,43,24,83,11,26,84,42,31,96,-1,11,111,44,53,20,26,48,40,-1,38,42,83
11/10/2018,1,40,22,-1,51,73,49,5,5,8,4,2,8,-1,11,58,17,10,8,87,54,139,84,39,33,43,90,5,47,16,103,12,undefined,2,1,76,43,10,46,10,9,83,53,46,48,-1,1,42,8,62,31,31,22,25,-1,34,7,46
11/10/2018,2,34,6,-1,28,50,46,4,-1,3,3,-1,1,-1,18,50,9,9,9,37,33,75,88,15,29,21,75,6,26,6,78,7,undefined,9,4,30,28,3,39,3,9,21,34,27,18,-1,3,36,3,42,12,14,14,21,-1,17,9,39
11/10/2018,3,18,6,-1,19,27,47,13,1,2,1,-1,1,-1,15,74,8,7,2,26,31,69,52,16,20,29,39,12,33,6,65,-1,undefined,4,3,34,10,-1,15,5,2,1,1,-1,25,-1,-1,29,15,33,-1,10,7,5,-1,9,4,15
11/10/2018,4,16,14,-1,22,53,39,36,4,6,3,2,4,-1,19,44,4,15,5,15,28,51,30,4,11,23,45,4,67,6,26,14,undefined,7,8,30,11,12,21,12,8,9,5,3,13,-1,1,19,2,20,1,4,5,4,-1,10,4,21
11/10/2018,5,39,16,-1,75,130,280,40,45,116,20,5,21,-1,118,29,75,80,42,15,27,52,174,39,298,72,84,16,131,44,29,2,undefined,19,22,211,27,5,100,16,23,22,12,11,30,-1,4,65,20,23,2,13,19,3,-1,18,105,100
11/10/2018,6,136,81,-1,185,464,931,157,135,618,92,21,77,-1,296,88,170,249,168,36,29,89,713,236,854,199,165,36,533,150,53,26,undefined,75,57,947,95,9,300,65,108,44,32,18,163,-1,35,210,54,57,18,35,56,69,-1,67,547,300
11/10/2018,7,433,245,-1,491,1122,1743,364,376,2407,369,61,217,-1,690,340,435,815,771,96,74,182,1457,714,2503,599,338,123,1207,357,173,102,undefined,266,145,1773,224,40,1244,337,279,151,138,75,408,-1,88,514,190,114,61,59,202,111,-1,154,2182,1244
11/10/2018,8,1090,855,-1,1130,2064,3869,645,622,4210,676,70,362,-1,1545,834,963,2140,1736,235,199,422,2741,1528,4782,1281,1259,246,2317,690,305,153,undefined,648,258,3663,689,100,2490,803,935,473,498,181,1098,-1,244,1115,317,220,151,131,582,377,-1,424,5187,2490
11/10/2018,9,1315,932,-1,1269,1269,2178,362,297,2536,479,34,213,-1,901,807,1011,1379,946,214,186,433,1972,991,3020,624,1450,191,1300,443,315,150,undefined,434,208,2203,577,110,2037,616,770,574,657,206,892,-1,301,1096,408,232,181,145,520,360,-1,398,3025,2037
11/10/2018,10,1597,1175,-1,1489,1138,1402,232,190,864,317,45,161,-1,460,803,1049,777,475,354,231,517,1810,707,1765,554,1488,303,916,516,419,180,undefined,249,170,1780,517,113,1099,451,525,555,529,200,1004,-1,225,1016,487,428,205,214,391,279,-1,379,1330,1099
11/10/2018,11,2183,1766,-1,1862,1484,1433,490,273,729,267,65,237,-1,566,1007,1376,771,450,707,446,760,1986,659,1739,675,1827,232,1097,552,498,194,undefined,258,207,1932,555,182,1325,403,525,808,647,275,1229,-1,269,1339,503,549,300,214,546,379,-1,469,1245,1325
11/10/2018,12,3404,3121,-1,2961,1987,2165,678,730,1626,447,140,502,-1,717,1735,2035,1786,658,1284,867,1556,2694,1275,2625,1072,2632,324,1567,851,1072,335,undefined,455,344,3449,1132,336,1998,1072,1016,903,839,256,2181,-1,406,2229,680,893,406,335,904,425,-1,776,2679,1998
11/10/2018,13,3672,3716,-1,3444,2007,2447,783,715,1458,408,155,587,-1,775,1888,2273,1825,777,1231,766,1516,3215,1258,2695,1246,2661,372,1505,1076,1094,374,undefined,443,346,3816,1148,354,1852,1056,953,1071,872,266,2384,-1,537,2395,690,817,434,275,1052,483,-1,917,2336,1852
11/10/2018,14,2982,2426,-1,2887,1916,2093,583,361,987,312,65,301,-1,625,1677,1751,981,572,953,540,1103,2793,736,2157,961,1805,315,1556,726,742,309,undefined,312,222,2627,705,208,1434,510,596,752,668,232,1747,1,323,2058,486,459,387,239,721,394,-1,650,1310,1434
11/10/2018,15,3140,2331,-1,2908,2286,2390,393,284,1494,317,49,281,-1,723,1724,1457,798,618,933,475,1107,2948,739,2558,1134,953,244,1721,828,718,285,undefined,249,242,2738,567,181,1400,427,613,868,608,313,1821,1,260,1876,370,223,345,204,580,368,-1,607,1550,1400
11/10/2018,16,3032,2220,-1,3108,2453,3226,526,416,2947,595,90,369,-1,1035,1932,1559,806,1052,954,430,1172,3520,939,3975,1293,760,222,2088,928,698,293,undefined,465,281,3099,674,134,2033,469,473,809,496,297,1589,-1,266,2108,394,226,351,199,679,502,-1,586,2964,2033
11/10/2018,17,3682,2452,-1,3360,3758,5078,829,712,3816,586,114,459,-1,1895,2284,1542,1169,1743,1159,584,1429,4120,1305,5054,1578,826,279,2836,1479,896,335,undefined,613,390,4991,798,199,2655,725,671,894,553,422,2129,-1,311,2591,349,146,455,233,862,730,-1,852,4320,2655
11/10/2018,18,3283,1928,-1,2911,3168,3145,672,443,1732,404,107,505,-1,1202,2053,1041,752,802,1450,739,1373,3478,557,2905,1237,864,265,2423,1363,966,428,undefined,363,268,3966,559,266,1570,373,412,774,467,318,1800,-1,235,2433,302,155,458,209,733,539,-1,696,1713,1570
11/10/2018,19,2352,1303,-1,2154,2205,2010,311,231,668,178,87,372,-1,644,1567,573,393,289,1339,848,1263,2428,459,1441,622,631,168,2042,940,974,447,undefined,157,120,2705,303,268,888,190,254,472,344,183,1342,-1,158,1445,225,118,450,139,581,381,-1,518,713,888
11/10/2018,20,1756,890,-1,1841,1756,1389,166,139,256,110,72,293,-1,499,1508,396,261,174,1323,765,1181,2095,349,1092,455,580,155,1288,619,774,443,undefined,126,113,2067,202,266,560,151,208,296,240,128,1191,-1,137,1297,210,130,412,165,501,260,-1,433,493,560
11/10/2018,21,1068,395,-1,1226,1643,1312,104,88,160,125,60,189,-1,490,921,342,179,138,912,525,928,1756,221,897,384,538,99,1404,428,683,348,undefined,76,92,1670,304,218,440,155,190,216,202,109,951,-1,103,1019,170,132,268,166,434,203,-1,290,273,440
11/10/2018,22,371,240,-1,654,1443,1060,71,71,121,46,31,135,-1,401,631,240,113,106,590,442,676,1214,195,638,211,337,67,1189,252,521,272,undefined,83,97,1239,198,116,343,90,116,155,186,50,665,-1,80,488,110,130,191,63,266,162,-1,173,131,343
11/10/2018,23,237,102,-1,341,513,611,61,31,65,45,21,76,-1,238,320,88,77,46,263,205,468,775,79,374,133,255,56,305,126,296,159,undefined,32,54,550,101,50,238,53,62,93,72,36,297,-1,47,316,73,91,40,63,130,88,-1,87,117,238
12/10/2018,0,114,70,-1,195,191,352,28,29,38,12,10,34,-1,100,139,57,22,18,131,114,311,320,36,175,53,169,20,101,40,206,58,undefined,19,22,258,65,15,115,33,25,51,13,16,110,-1,22,184,19,79,31,27,98,33,-1,45,48,115
12/10/2018,1,81,56,-1,100,96,150,24,8,17,1,-1,8,-1,30,57,21,12,8,81,63,207,242,16,67,53,104,14,60,16,158,29,undefined,6,13,119,38,7,69,5,11,21,5,8,75,-1,8,86,17,62,18,23,22,37,-1,24,14,69
12/10/2018,2,53,26,-1,55,52,75,6,-1,7,6,1,4,-1,16,29,28,15,5,55,96,152,132,28,42,30,107,10,28,17,68,20,undefined,10,7,43,34,3,38,20,4,9,3,2,39,-1,-1,78,12,43,9,6,20,9,-1,16,11,38
12/10/2018,3,28,15,-1,54,57,65,7,1,6,3,3,6,-1,9,18,18,10,2,31,66,108,93,21,23,5,66,6,48,15,69,8,undefined,10,4,39,26,6,20,-1,9,2,3,2,40,-1,-1,34,7,24,1,7,11,4,-1,20,9,20
12/10/2018,4,12,25,-1,48,64,52,26,5,11,3,1,8,-1,28,24,3,9,3,17,18,37,74,8,25,12,39,7,65,6,31,15,undefined,8,10,54,16,7,17,8,14,11,3,2,25,-1,2,37,8,23,1,11,13,8,-1,12,11,17
12/10/2018,5,44,25,-1,70,130,242,40,42,107,15,4,14,-1,101,20,32,72,36,9,29,58,134,49,266,75,95,18,123,49,33,16,undefined,16,25,197,22,7,112,12,23,16,10,10,59,-1,7,65,20,29,1,17,21,11,-1,15,108,112
12/10/2018,6,126,72,-1,189,440,842,148,129,634,73,17,87,-1,245,76,144,217,163,47,52,91,719,244,1101,242,176,29,509,141,70,33,undefined,69,71,907,75,12,309,71,98,47,28,13,148,-1,22,216,51,91,27,43,60,65,-1,72,586,309
12/10/2018,7,319,250,-1,454,1065,1686,345,395,2165,325,37,161,-1,633,280,371,761,692,114,93,165,1370,689,2324,557,465,125,1143,343,139,70,undefined,231,141,1714,205,39,1104,308,315,142,115,68,427,-1,71,489,146,121,81,65,181,148,-1,116,2026,1104
12/10/2018,8,899,601,-1,1070,1997,3826,642,540,3882,580,74,417,-1,1489,742,1046,2083,1737,225,156,366,2410,1518,4304,1002,1342,222,2046,648,310,162,undefined,721,271,3747,611,127,2216,719,863,442,406,153,919,-1,181,1101,268,158,178,160,545,325,-1,362,4439,2216
12/10/2018,9,1245,725,-1,1200,1359,2326,340,289,2458,469,46,339,-1,812,727,996,1301,994,183,156,396,1942,977,3087,603,1323,149,1234,471,284,200,undefined,419,235,2558,585,112,1764,681,693,604,620,214,873,-1,290,1057,290,229,190,206,498,476,-1,420,3110,1764
12/10/2018,10,1711,1179,-1,1594,1190,1447,395,204,917,328,74,195,-1,522,794,1092,816,455,441,288,545,1693,673,1933,682,1506,250,947,483,437,188,undefined,257,204,2076,571,160,1231,479,592,570,552,202,969,-1,227,1101,390,372,229,202,470,243,-1,439,1338,1231
12/10/2018,11,2315,1941,-1,2304,1707,1751,797,263,887,245,82,245,-1,809,980,1493,915,452,705,388,804,2290,730,1914,1034,1959,242,1268,624,665,267,undefined,280,203,2530,604,185,1258,418,706,780,614,241,1367,3,248,1534,483,502,332,264,562,435,-1,540,1241,1258
12/10/2018,12,3683,3341,-1,3227,2332,2919,837,910,1887,545,254,665,-1,818,1764,2215,1948,739,1369,839,1583,3007,1358,3040,1148,2921,358,1479,815,1212,376,undefined,430,379,4620,1214,330,1987,1303,1198,887,812,268,2239,-1,373,2423,715,807,427,354,1003,463,-1,888,2762,1987
12/10/2018,13,4240,3609,-1,3638,2211,2844,830,693,1692,575,136,554,-1,817,2027,2328,1818,737,1347,849,1559,3214,1376,2871,1196,2331,334,1508,995,1210,470,undefined,403,399,4269,1268,403,2206,1076,1029,1057,901,253,2628,-1,461,2608,699,841,476,364,1155,475,-1,946,2388,2206
12/10/2018,14,3371,2552,-1,3120,2271,2503,554,434,1117,287,84,330,-1,655,1637,1835,1025,592,1178,492,1100,2833,779,2195,1079,1402,304,1715,694,871,388,undefined,278,280,3447,764,273,1408,601,592,830,687,254,1983,-1,280,2045,542,512,440,292,768,393,-1,661,1234,1408
12/10/2018,15,3553,2485,-1,3064,2594,2943,542,398,1391,269,67,298,-1,802,1834,1436,739,570,1087,493,1069,3040,653,2595,1415,1229,314,1927,814,692,291,undefined,228,259,3503,599,238,1723,423,530,874,622,330,1861,-1,302,2017,574,341,412,211,616,448,-1,612,1377,1723
12/10/2018,16,3872,2595,-1,3394,3054,3646,778,504,2777,489,84,389,-1,1203,1972,1514,844,1075,1198,553,1310,3669,889,3983,1496,1040,283,1990,951,837,384,undefined,486,243,4044,664,172,2036,435,562,742,487,320,1939,-1,241,2200,475,259,443,252,752,455,-1,602,2683,2036
12/10/2018,17,4674,2981,-1,3981,4240,5119,1024,734,3232,505,97,498,-1,1792,2607,1681,1286,1421,1507,701,1643,4197,1173,4575,1824,889,311,2750,1497,1222,361,undefined,524,403,5541,865,260,2503,646,718,875,407,331,2522,1,263,2967,404,188,575,231,1010,645,-1,841,3382,2503
12/10/2018,18,4060,2403,-1,3510,3911,3666,746,462,1478,407,114,531,-1,1065,2252,1169,647,662,1796,1034,1739,3344,540,2697,1471,812,274,2447,1352,1315,522,undefined,301,263,4763,624,300,1597,441,474,600,331,257,2157,-1,206,2393,341,171,644,198,995,455,-1,750,1596,1597
12/10/2018,19,3143,1869,-1,3072,3865,2776,467,333,644,219,138,655,-1,773,1931,799,512,276,1853,1342,1756,2776,354,1690,1182,776,215,2779,1290,1450,636,undefined,197,180,4011,465,343,1054,288,271,399,275,203,1985,-1,128,1855,288,144,690,164,790,385,-1,603,965,1054
12/10/2018,20,2383,1243,-1,2919,2626,2270,205,210,330,164,84,465,-1,769,1814,593,1024,207,1784,1278,1459,2439,264,1219,986,656,173,1692,899,1265,859,undefined,114,150,3291,381,437,743,127,268,273,159,128,1836,-1,101,1649,202,117,684,140,760,240,-1,517,449,743
