Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
12/03/2019,7,365,257,429,556,826,1864,-1,444,2290,331,-1,227,-1,735,313,400,874,864,76,91,150,1657,767,2494,570,351,108,884,473,164,69,undefined,275,138,1422,265,44,1280,362,320,227,217,74,-1,-1,114,568,186,98,109,122,214,122,-1,115,2345,1280,769,1100
12/03/2019,8,959,635,914,1175,1679,4184,-1,595,4681,619,-1,400,-1,1520,915,919,2153,1864,217,164,326,3073,1572,4615,1222,745,216,1902,757,390,128,undefined,628,269,3218,738,115,2482,774,766,729,854,230,-1,-1,306,1197,316,172,134,218,720,436,-1,446,4896,2482,3396,2034
12/03/2019,9,1002,669,905,1246,709,2284,-1,311,3009,495,-1,209,-1,859,782,890,1436,1104,189,166,331,2060,926,3300,550,781,196,1332,1051,308,141,undefined,481,216,1814,616,146,1831,798,551,1011,627,170,-1,-1,346,1019,304,126,203,256,646,378,-1,451,3164,1831,2056,1869
12/03/2019,10,1341,1128,1398,1698,458,1269,-1,165,982,275,-1,202,-1,424,941,1096,790,547,406,232,444,1848,595,1999,396,950,207,1185,1144,390,143,undefined,223,185,1296,563,117,1251,465,560,1079,386,175,-1,-1,254,1091,473,258,280,393,555,357,-1,389,1372,1251,3045,2055
12/03/2019,11,1788,1622,1662,2364,483,1379,-1,184,719,243,-1,196,-1,439,1238,1366,771,435,675,400,644,2097,587,1825,548,1129,237,1060,1167,522,189,undefined,184,126,1316,590,181,1129,516,428,1332,257,163,-1,-1,261,1288,500,322,325,285,626,391,-1,535,1003,1129,3355,2262
12/03/2019,12,2825,2717,2651,3170,742,2099,-1,554,1565,425,-1,356,-1,735,1902,1971,1697,692,1103,659,1352,2903,1089,2671,797,1799,310,1898,1762,976,324,undefined,440,241,2566,1052,292,1626,1255,774,1412,814,248,-1,-1,472,2093,639,535,476,327,1090,568,-1,762,2454,1626,3231,3005
12/03/2019,13,2850,2857,2415,3328,643,2172,-1,466,1354,324,-1,342,-1,646,1939,2088,1592,664,1152,769,1340,3136,986,2505,895,1712,300,1985,1765,1010,330,undefined,379,240,2571,934,320,1776,1157,695,1388,1004,199,-1,-1,421,2229,680,485,456,351,1191,592,-1,887,1944,1776,3148,3020
12/03/2019,14,2206,2138,2434,2890,606,1809,-1,233,912,244,-1,209,-1,623,1808,1731,824,498,954,500,1059,2797,584,2136,1271,1161,267,1286,1430,682,246,undefined,208,120,1671,718,221,1487,485,475,1146,882,186,-1,-1,363,1876,542,336,379,263,917,512,-1,656,1258,1487,3478,2779
12/03/2019,15,2122,2155,2514,2959,741,2049,-1,254,1323,289,-1,205,-1,735,2209,1387,839,614,917,533,938,3076,544,2432,959,900,248,1803,1778,647,234,undefined,250,141,1666,542,196,1331,422,426,1013,660,164,-1,-1,285,1906,383,191,372,204,822,426,-1,626,1352,1331,2976,3088
12/03/2019,16,2257,1978,2690,3038,662,2950,-1,384,2960,427,-1,237,-1,1011,2160,1468,810,1050,923,479,952,3489,816,4095,1036,734,234,1698,1616,678,235,undefined,366,112,2117,604,145,2047,467,363,1075,745,222,-1,-1,313,2015,335,180,316,233,920,549,-1,726,2900,2047,3523,3334
12/03/2019,17,2721,1956,2987,3206,992,4888,-1,710,4157,512,-1,381,-1,1869,2558,1475,1415,1890,1127,594,1268,4447,1327,5147,1301,1008,270,2649,2362,951,351,undefined,573,192,2931,784,262,2722,746,521,1209,634,291,-1,-1,460,2355,367,209,450,234,866,837,-1,885,4364,2722,3158,3873
12/03/2019,18,2325,1465,3136,3037,912,3065,-1,474,1957,321,-1,399,-1,1214,2463,1075,728,930,1287,780,1360,3554,708,2983,995,872,239,1601,1902,911,331,undefined,252,151,2416,482,217,1490,397,325,896,323,233,-1,-1,332,1864,322,155,443,300,592,554,-1,698,1619,1490,3345,3325
12/03/2019,19,1343,605,2301,1770,641,1642,-1,192,643,167,-1,375,-1,560,1470,500,303,291,1022,701,1018,2533,353,1530,418,761,179,1298,1111,813,321,undefined,109,105,1810,326,203,804,166,187,473,146,139,-1,-1,213,1289,225,125,382,234,483,281,-1,498,694,804,2111,1985
12/03/2019,20,776,364,2156,1273,506,1249,-1,116,234,84,-1,247,-1,403,1196,313,216,170,909,597,890,2014,223,977,298,636,154,602,484,607,359,undefined,76,87,1352,183,145,496,134,137,343,133,127,-1,-1,113,855,203,110,303,148,393,229,-1,328,345,496,3101,1563
12/03/2019,21,607,264,1655,974,505,1083,-1,73,103,46,-1,224,-1,359,882,305,166,96,645,462,768,1667,168,716,239,506,113,1077,599,552,279,undefined,74,57,1106,201,149,355,91,128,245,216,125,-1,-1,74,624,145,119,248,123,336,202,-1,236,193,355,1765,1275
12/03/2019,22,348,150,875,513,394,803,-1,44,103,48,-1,173,-1,275,475,169,101,64,396,402,482,1252,113,469,157,319,68,310,229,464,219,undefined,50,84,704,76,82,262,64,100,120,50,37,-1,-1,68,427,96,109,213,78,178,102,-1,163,121,262,683,732
12/03/2019,23,159,103,507,238,167,496,-1,32,45,7,-1,62,-1,188,164,84,67,44,202,243,313,709,76,298,85,213,34,167,87,282,95,undefined,31,40,366,46,45,194,36,39,47,39,29,-1,-1,22,230,46,76,44,59,119,71,-1,64,48,194,395,402
13/03/2019,0,73,23,187,100,80,169,-1,5,13,9,-1,20,-1,60,78,43,19,15,146,75,217,227,28,102,36,144,25,48,36,140,39,undefined,14,14,134,14,21,100,16,13,25,4,4,-1,-1,5,132,32,73,21,41,38,22,-1,33,34,100,202,127
13/03/2019,1,53,25,151,65,29,37,-1,2,25,4,-1,12,-1,19,55,11,10,9,80,44,76,107,16,49,32,61,12,24,20,100,12,undefined,8,9,75,13,11,30,7,11,10,3,2,-1,-1,1,71,16,39,1,11,38,16,-1,32,17,30,147,73
13/03/2019,2,12,15,49,29,14,22,-1,4,5,3,-1,9,-1,4,24,4,16,9,52,66,74,44,13,26,29,37,3,16,12,66,9,undefined,1,2,23,7,15,25,3,6,1,1,1,-1,-1,-1,27,6,20,3,13,10,1,-1,21,6,25,70,56
13/03/2019,3,11,11,32,35,24,30,-1,2,4,3,-1,1,-1,4,16,21,7,2,27,48,54,87,7,17,11,53,2,26,4,49,12,undefined,3,-1,17,9,2,9,-1,3,-1,-1,-1,-1,-1,1,26,8,18,1,5,3,3,-1,8,6,9,36,38
13/03/2019,4,11,28,52,47,10,48,-1,7,12,3,-1,4,-1,35,15,21,13,3,15,41,44,63,9,40,14,33,3,57,10,43,7,undefined,6,5,18,5,8,22,3,9,23,1,1,-1,-1,-1,24,4,6,8,4,4,4,-1,3,37,22,49,53
13/03/2019,5,26,44,77,63,43,278,-1,60,122,19,-1,18,-1,91,28,63,98,43,15,30,41,154,45,300,89,56,17,98,48,27,22,undefined,10,25,222,22,10,102,25,27,14,9,5,-1,-1,5,87,20,9,10,32,15,9,-1,12,102,102,102,165
13/03/2019,6,141,91,193,224,79,970,-1,162,627,79,-1,75,-1,312,92,302,217,190,48,18,83,738,246,1170,289,109,23,323,405,59,24,undefined,84,32,992,79,22,387,113,116,68,50,21,-1,-1,23,215,37,39,18,41,52,28,-1,58,556,387,361,445
13/03/2019,7,346,232,384,478,185,1750,-1,468,2161,345,-1,221,-1,680,336,403,807,779,109,108,182,1552,721,2269,626,241,99,836,917,160,77,undefined,200,150,1492,265,71,1171,378,337,236,204,92,-1,-1,107,494,138,62,78,90,189,135,-1,132,2163,1171,716,1084
13/03/2019,8,877,568,917,1184,486,4009,-1,627,4312,638,-1,390,-1,1546,891,977,2027,1761,213,179,396,2918,1438,4401,1337,622,187,1571,1424,369,148,undefined,581,255,2946,817,117,2306,779,714,845,704,288,-1,-1,329,1104,300,81,146,274,723,566,-1,459,4775,2306,2820,2283
13/03/2019,9,1036,686,902,1266,431,2313,-1,323,2887,467,-1,244,-1,793,834,1060,1496,995,207,209,370,2157,931,3235,1222,690,154,1415,1167,284,160,undefined,494,212,1747,641,97,1659,797,563,976,988,365,-1,-1,345,976,285,133,202,244,650,577,-1,443,3137,1659,2074,2044
13/03/2019,10,1404,1020,1291,1606,149,1217,-1,189,910,287,-1,195,-1,476,967,1159,986,574,340,331,514,1862,614,1945,474,733,188,1481,1178,387,185,undefined,226,184,1243,510,121,1201,425,565,906,833,299,-1,-1,304,1119,364,161,251,226,516,373,-1,540,1333,1201,3256,1959
13/03/2019,11,1968,1627,1658,2183,360,1475,-1,232,794,257,-1,194,-1,546,1388,1437,925,536,560,396,736,2366,704,1832,531,826,162,1285,1334,512,184,undefined,272,189,1771,553,171,1240,479,578,1092,756,304,-1,-1,302,1341,340,145,283,220,673,473,-1,490,1081,1240,2814,2455
13/03/2019,12,3050,2696,2667,3278,748,2249,-1,581,1609,476,-1,449,-1,682,1869,2313,1767,717,1115,779,1496,3117,1048,2837,898,1223,215,2144,1832,999,291,undefined,349,285,2787,1091,351,1791,1193,999,1434,1215,306,-1,-1,468,2137,378,287,432,338,1038,520,-1,816,2434,1791,3619,3352
13/03/2019,13,3322,2889,2755,3674,894,2110,-1,538,1408,496,-1,399,-1,745,2138,2316,1677,746,1153,818,1456,3544,1102,2803,900,1200,223,2161,1882,969,324,undefined,393,290,2614,1015,298,1782,1138,986,1437,1290,324,-1,-1,551,2233,460,276,438,337,1173,613,-1,876,2101,1782,3333,3596
13/03/2019,14,2905,2250,2649,3210,804,1978,-1,258,881,273,-1,252,-1,730,2002,1777,975,537,1023,566,1023,3223,636,2237,1528,865,191,1669,1640,730,298,undefined,305,179,2082,739,221,1259,585,535,1220,1030,252,-1,-1,439,1941,316,158,395,316,857,545,-1,637,1130,1259,3259,3268
13/03/2019,15,2737,2211,2512,3138,924,2242,-1,248,1272,304,-1,278,-1,822,1960,1496,809,644,911,510,1047,3110,646,2782,985,759,217,2167,2092,524,237,undefined,285,143,2100,615,215,1432,469,431,1220,985,195,-1,-1,288,1910,329,151,386,223,804,604,-1,620,1412,1432,2727,3487
13/03/2019,16,2659,2174,2742,3209,1052,2967,-1,435,2842,467,-1,280,-1,1194,2178,1522,824,1135,884,543,1049,3737,826,4160,1189,823,231,1925,2042,738,307,undefined,390,200,2461,718,168,1983,673,534,1210,957,222,-1,-1,422,1972,486,215,350,202,820,650,-1,677,2820,1983,3372,3821
13/03/2019,17,3534,2229,3015,3446,1442,4988,-1,697,4052,653,-1,451,-1,1964,2761,1506,1509,1792,1124,679,1247,4660,1210,5246,1374,1128,332,2635,2904,916,312,undefined,569,298,3811,807,295,2622,759,583,1266,943,285,-1,-1,426,2428,1067,342,456,290,993,845,-1,804,4010,2622,3390,4264
13/03/2019,18,2877,1570,3266,3094,1558,3169,-1,492,1928,348,-1,464,-1,772,2359,1081,853,905,1204,977,1387,4117,702,3115,1076,1306,293,1823,2823,1074,340,undefined,317,281,3458,547,229,1480,369,464,1092,412,245,-1,-1,344,2170,1314,440,542,364,737,662,-1,714,1845,1480,3101,3939
13/03/2019,19,1505,777,2462,1965,971,1845,-1,242,716,185,-1,382,-1,-1,1596,572,348,324,1249,983,1205,2958,363,1627,556,1278,330,1397,2189,835,394,undefined,153,141,2110,301,241,745,190,242,563,152,139,-1,-1,192,1552,1464,466,452,307,523,378,-1,478,684,745,2060,2408
13/03/2019,20,836,448,2232,1412,780,1549,-1,154,271,122,-1,396,-1,-1,1406,372,226,141,961,666,941,2280,240,1124,446,1140,291,717,1151,752,417,undefined,68,85,1470,266,222,540,99,175,347,134,124,-1,-1,127,982,1225,491,430,255,479,286,-1,346,343,540,2870,1732
13/03/2019,21,407,282,1697,914,578,1250,-1,135,173,98,-1,287,-1,-1,1006,361,184,75,758,548,735,1977,204,788,359,1009,258,509,502,595,375,undefined,89,82,1142,194,142,411,99,132,346,251,175,-1,-1,114,793,973,318,283,192,339,342,-1,239,207,411,1653,1352
13/03/2019,22,253,197,1081,577,416,838,-1,85,126,82,-1,171,-1,-1,577,146,156,113,480,479,547,1534,121,589,194,557,160,761,543,537,248,undefined,106,67,746,108,76,355,60,380,202,119,71,-1,-1,70,398,490,183,179,139,242,194,-1,203,178,355,788,917
13/03/2019,23,222,75,558,392,376,530,-1,39,63,16,-1,87,-1,-1,252,127,71,56,264,180,342,908,72,377,139,234,59,1463,1863,289,144,undefined,51,65,732,82,66,206,48,78,174,103,69,-1,-1,36,249,82,75,35,73,128,138,-1,94,118,206,482,809
14/03/2019,0,80,53,267,153,108,223,-1,21,17,6,-1,39,-1,-1,119,37,32,13,134,82,196,295,36,101,62,133,24,64,35,165,52,undefined,18,14,151,32,8,86,9,20,87,66,68,-1,-1,8,153,24,70,56,24,74,40,-1,53,22,86,265,207
14/03/2019,1,35,48,135,73,43,88,-1,5,10,1,-1,16,-1,-1,47,10,24,4,80,38,110,146,12,31,43,111,12,20,30,142,23,undefined,6,10,45,11,13,94,8,12,91,63,48,-1,-1,2,69,18,47,42,33,20,19,-1,10,12,94,134,111
14/03/2019,2,37,7,60,35,58,24,-1,3,9,3,-1,7,-1,-1,25,11,11,5,49,48,69,127,15,27,25,60,11,25,20,51,18,undefined,2,2,43,8,13,34,-1,6,8,11,17,-1,-1,-1,52,8,22,4,13,31,6,-1,10,10,34,58,95
14/03/2019,3,8,8,43,20,34,43,-1,2,2,1,-1,9,-1,-1,47,8,7,2,36,34,65,104,6,19,15,57,2,34,11,42,9,undefined,1,4,15,8,3,9,6,1,8,1,2,-1,-1,2,46,8,14,1,2,9,2,-1,8,7,9,75,56
14/03/2019,4,7,15,44,39,4,40,-1,6,8,4,-1,3,-1,-1,22,24,8,6,19,19,37,78,5,32,24,34,6,60,5,48,15,undefined,3,3,31,11,9,20,13,10,21,3,2,-1,-1,-1,48,6,5,6,8,6,5,-1,11,5,20,113,42
14/03/2019,5,32,21,87,70,27,267,-1,60,125,18,-1,25,-1,-1,42,33,80,34,25,21,51,209,49,317,84,75,13,105,53,25,14,undefined,18,32,201,34,11,109,28,26,17,14,9,-1,-1,3,108,29,25,15,13,11,6,-1,15,121,109,89,179
14/03/2019,6,159,94,222,246,87,989,-1,149,641,88,-1,91,-1,-1,94,166,238,212,49,12,87,891,259,1139,272,136,39,370,327,63,27,undefined,118,47,903,92,11,369,117,132,64,28,23,-1,-1,37,263,41,54,20,46,65,28,-1,63,529,369,347,449
14/03/2019,7,467,282,410,582,201,1895,-1,419,2401,388,-1,244,-1,-1,334,472,912,816,104,92,212,1671,821,2510,604,324,119,811,809,159,89,undefined,295,128,1545,261,46,1265,364,264,215,279,83,-1,-1,77,588,190,77,68,91,229,142,-1,144,2235,1265,839,1082
14/03/2019,8,988,615,903,1191,463,4044,-1,673,4491,640,-1,382,-1,-1,834,1000,2268,1896,227,165,431,2901,1604,5033,1046,786,204,1687,1586,348,139,undefined,615,289,3179,728,105,2356,808,794,782,773,247,-1,-1,345,1136,358,159,151,240,747,546,-1,419,4931,2356,3128,2030
14/03/2019,9,1093,733,802,1274,428,2193,-1,335,2789,501,-1,258,-1,-1,853,1039,1562,1016,190,152,395,2227,969,3287,841,867,154,1382,1114,366,151,undefined,506,204,1845,539,135,1625,747,582,794,947,313,-1,-1,378,1053,356,265,183,187,660,468,-1,359,2845,1625,1850,1725
14/03/2019,10,1474,1202,1175,1772,498,1339,-1,187,1124,346,-1,212,-1,-1,949,1200,1014,664,374,311,548,2075,753,2107,533,1008,229,1125,1022,405,185,undefined,280,192,1462,594,136,1233,606,627,891,844,315,-1,-1,297,1144,436,252,303,191,530,464,-1,371,1455,1233,2877,2012
14/03/2019,11,2375,1802,1574,2053,604,1447,-1,235,927,306,-1,198,-1,-1,1142,1549,1098,594,579,420,723,2494,675,1999,697,1263,272,1287,1342,511,180,undefined,267,195,1628,630,188,1224,787,553,1162,865,393,-1,-1,361,1434,605,364,336,226,635,427,-1,474,1244,1224,3013,2312
14/03/2019,12,3569,2767,2536,3270,853,2233,-1,653,1684,463,-1,465,-1,-1,1869,2222,1835,689,1100,781,1482,3169,1367,2799,1066,1836,351,1582,1644,976,342,undefined,376,371,2771,1192,328,1834,1281,960,1397,1059,312,-1,-1,557,2253,722,592,403,330,1097,539,-1,782,2490,1834,2437,3025
14/03/2019,13,3688,3041,2668,3554,890,2370,-1,617,1670,480,-1,511,-1,-1,2073,2387,1822,768,1016,785,1394,3635,1477,2956,1112,1880,352,1817,1906,690,419,undefined,431,400,2920,1162,376,1899,1103,943,1506,1199,304,-1,-1,620,2513,673,613,460,345,1231,713,-1,965,1993,1899,2511,3300
14/03/2019,14,3079,2383,2489,3064,810,1957,-1,312,985,328,-1,306,-1,-1,1944,1857,1132,628,940,486,1029,3410,787,2401,963,1136,264,1633,1504,417,288,undefined,339,248,2087,731,264,1358,565,529,1195,1033,283,-1,-1,360,1977,588,279,345,305,859,555,-1,701,1336,1358,2531,3094
14/03/2019,15,3138,2386,2369,3022,754,2419,-1,295,1436,382,-1,299,-1,-1,1896,1464,876,673,978,385,889,3449,750,2945,1127,801,219,1818,1635,667,246,undefined,281,255,2074,595,207,1505,449,478,1228,996,287,-1,-1,315,1899,367,206,386,232,851,542,-1,597,1457,1505,2669,3030
14/03/2019,16,3295,2275,2675,3314,1068,3189,-1,429,2595,521,-1,366,-1,-1,2145,1451,973,1109,986,433,1038,4167,998,4176,1380,825,237,1974,1998,745,269,undefined,417,281,2436,671,191,2063,624,434,1104,956,391,-1,-1,326,2094,320,212,383,235,737,560,-1,695,2839,2063,3050,3593
14/03/2019,17,3785,2506,3190,3532,1479,5003,-1,766,3899,590,-1,513,-1,-1,2658,1640,1655,1782,1149,595,1314,4452,1391,5462,1725,900,257,2569,3058,1012,370,undefined,586,487,3645,870,243,2824,608,671,1349,784,413,-1,-1,464,2668,399,195,483,225,937,770,-1,872,3946,2824,3272,4342
14/03/2019,18,3243,1873,3250,3184,1335,3428,-1,499,2061,325,-1,403,-1,-1,2386,1166,1068,948,1389,756,1286,3961,731,3223,1442,810,231,2032,3764,1053,395,undefined,371,332,3305,559,238,1616,382,525,914,413,343,-1,-1,254,2038,294,183,547,208,761,575,-1,703,1789,1616,3159,3741
14/03/2019,19,2356,1170,2496,2112,983,2006,-1,255,734,193,-1,420,-1,-1,1831,664,610,313,1287,804,1263,3098,405,1843,1133,797,232,1405,1993,926,441,undefined,239,249,2153,349,286,886,215,291,511,161,209,-1,-1,179,1496,266,132,582,312,616,358,-1,501,641,886,2034,2390
14/03/2019,20,1833,778,2396,1699,748,1591,-1,204,315,127,-1,374,-1,-1,1570,459,272,212,1116,732,1057,2534,293,1240,539,613,129,911,838,911,475,undefined,125,152,1951,280,265,674,128,219,455,167,140,-1,-1,110,1225,212,127,420,157,576,285,-1,426,404,674,2792,2111
14/03/2019,21,945,428,2154,1396,628,1335,-1,125,156,85,-1,339,-1,-1,1143,357,245,143,836,655,882,2118,244,969,417,559,112,788,669,685,431,undefined,94,117,1445,294,214,515,144,161,369,169,138,-1,-1,95,935,139,123,410,151,478,221,-1,324,235,515,1950,1723
14/03/2019,22,424,217,1417,943,765,1214,-1,101,125,31,-1,174,-1,-1,645,251,190,106,690,531,696,1783,207,714,827,352,109,2033,2173,585,271,undefined,119,196,1533,202,117,411,96,383,117,76,54,-1,-1,75,596,141,138,189,113,279,126,-1,218,206,411,822,1746
14/03/2019,23,276,180,871,720,406,757,-1,36,79,38,-1,86,-1,-1,304,155,92,74,462,379,569,1355,103,453,177,296,72,648,579,371,168,undefined,74,114,694,116,37,245,48,92,57,39,29,-1,-1,39,436,75,73,114,65,204,47,-1,117,67,245,505,1424
15/03/2019,0,116,71,374,235,187,275,-1,20,44,23,-1,39,-1,-1,130,84,67,22,244,167,386,518,58,181,79,168,14,133,90,305,79,undefined,24,33,249,55,19,119,34,34,24,27,16,-1,-1,22,252,19,80,20,38,160,36,-1,39,47,119,301,350
15/03/2019,1,65,41,206,107,110,115,-1,4,28,8,-1,14,-1,-1,75,43,22,16,99,86,215,181,32,55,49,143,23,49,23,150,28,undefined,14,8,83,90,10,68,27,29,20,13,9,-1,-1,9,146,24,36,7,26,60,28,-1,43,19,68,182,173
15/03/2019,2,44,37,135,91,47,40,-1,2,11,1,-1,3,-1,-1,38,27,21,9,39,79,137,154,17,43,39,98,2,47,25,96,10,undefined,9,9,47,26,10,36,13,10,2,1,2,-1,-1,1,97,10,23,6,21,48,11,-1,12,16,36,116,78
15/03/2019,3,31,26,77,54,23,55,-1,2,4,3,-1,10,-1,-1,13,24,21,3,37,77,122,199,32,24,12,44,4,45,18,50,6,undefined,8,6,31,18,5,32,9,7,4,2,1,-1,-1,1,84,10,12,5,11,35,12,-1,17,3,32,60,114
15/03/2019,4,29,27,81,55,48,78,-1,5,9,3,-1,5,-1,-1,24,24,11,6,22,23,126,114,18,42,25,36,3,95,17,50,13,undefined,6,8,59,11,8,24,6,3,12,3,3,-1,-1,-1,64,5,22,10,6,9,5,-1,9,14,24,77,71
15/03/2019,5,37,32,85,87,45,286,-1,55,121,15,-1,18,-1,-1,29,48,89,32,18,17,72,227,53,330,95,74,20,108,66,39,14,undefined,29,35,204,30,14,97,34,30,28,19,14,-1,-1,11,100,25,22,7,11,18,10,-1,21,88,97,100,192
15/03/2019,6,134,82,169,242,97,906,-1,165,613,108,-1,83,-1,-1,82,183,211,179,50,27,114,792,237,1159,272,154,43,357,284,64,33,undefined,109,77,911,81,12,342,103,76,52,41,24,-1,-1,21,188,63,62,44,48,52,23,-1,43,510,342,358,469
15/03/2019,7,356,232,421,525,190,1958,-1,375,2244,349,-1,214,-1,-1,314,455,832,822,98,92,165,1486,772,2518,626,416,103,830,834,150,55,undefined,233,143,1539,242,54,1229,319,248,266,253,101,-1,-1,120,534,161,85,80,94,184,154,-1,129,2019,1229,786,1110
15/03/2019,8,938,662,909,1104,481,4018,-1,563,4025,539,-1,392,-1,-1,811,932,2047,1755,157,181,393,2847,1474,4711,1360,675,246,1513,1438,296,168,undefined,595,306,2857,700,107,2145,785,716,684,685,223,-1,-1,301,1097,363,149,202,245,634,388,-1,428,4285,2145,2801,1989
15/03/2019,9,1197,830,848,1380,444,2500,-1,366,2958,524,-1,315,-1,-1,804,1041,1412,1125,190,201,392,2297,1041,3548,885,769,160,1252,1264,280,186,undefined,453,238,1824,620,140,1700,955,572,914,718,251,-1,-1,346,1132,315,218,265,306,606,496,-1,361,3168,1700,1967,1951
15/03/2019,10,1655,1317,1419,2023,641,1498,-1,228,1024,279,-1,226,-1,-1,991,1249,1200,959,368,300,499,2072,702,2565,750,1021,209,1573,1544,362,199,undefined,301,258,1441,561,158,1296,713,530,1110,706,269,-1,-1,292,1174,451,296,306,216,533,484,-1,409,1217,1296,2761,2394
15/03/2019,11,2370,1836,2079,2502,750,1596,-1,229,911,273,-1,254,-1,-1,1530,1585,1945,1160,637,412,851,2599,979,2507,888,1170,258,1627,1519,147,227,undefined,650,636,1626,572,156,1378,586,785,1152,726,301,-1,-1,421,1554,522,310,347,256,586,459,-1,485,1132,1378,2796,2876
15/03/2019,12,4118,3140,2849,3441,984,2453,-1,699,1987,607,-1,486,-1,-1,2221,3018,2578,2647,1338,951,1789,3277,1559,3392,1195,1789,320,2187,2064,182,328,undefined,1130,799,3005,1090,322,2184,1342,1512,1364,1104,332,-1,-1,533,2218,720,517,468,399,960,539,-1,831,2588,2184,2643,3281
15/03/2019,13,4504,3659,3163,4096,1048,2562,-1,545,1688,571,-1,528,-1,-1,2263,3067,2540,1749,1334,959,1841,3825,1514,3254,1114,1976,327,1909,1920,162,454,undefined,960,766,3116,1291,333,2010,1203,1275,1378,1107,357,-1,-1,549,2498,683,583,513,458,1139,670,-1,896,2254,2010,2360,3971
15/03/2019,14,3846,2766,3050,3818,1014,2319,-1,318,1191,365,-1,319,-1,-1,2157,2414,2547,1238,1197,731,1452,3494,933,2707,1099,1436,288,1862,1943,250,338,undefined,688,792,2221,699,251,1671,691,980,1165,938,343,-1,-1,389,2230,572,346,514,271,979,556,-1,697,1319,1671,2109,4117
15/03/2019,15,3424,2446,2761,3529,1002,2592,-1,353,1319,348,-1,345,-1,-1,2076,1686,1062,709,1066,534,1122,3506,818,3182,1575,1212,302,2092,1895,846,281,undefined,280,315,2174,628,192,1562,550,509,1193,889,405,-1,-1,295,2080,535,320,403,299,865,581,-1,563,1351,1562,2546,3821
15/03/2019,16,3683,2573,2969,3474,1281,3586,-1,586,2575,532,-1,344,-1,-1,2381,1613,883,1068,1011,514,1219,4185,1008,4076,1780,1134,320,2266,2201,825,376,undefined,493,351,2848,684,212,2096,668,576,1072,789,368,-1,-1,251,2474,459,208,442,285,817,500,-1,747,2886,2096,2987,3948
15/03/2019,17,4414,2789,3702,4137,1916,5143,-1,831,3356,501,-1,547,-1,-1,2817,1709,1357,1580,1395,849,1685,4598,1217,5062,1952,947,256,2847,2690,1066,480,undefined,580,426,4112,989,270,2602,789,726,1048,606,487,-1,-1,346,2822,433,186,666,298,956,689,-1,850,3531,2602,2670,4488
15/03/2019,18,4222,2323,3764,3583,1778,3756,-1,489,1680,306,-1,542,-1,-1,2337,1371,739,748,1885,1190,1826,3819,703,3236,1610,871,219,2212,2117,1274,590,undefined,317,263,3449,672,271,1754,484,566,564,214,276,-1,-1,242,2209,330,182,791,286,924,427,-1,769,1537,1754,2352,3946
15/03/2019,19,3364,1565,3616,2830,1677,2625,-1,353,648,199,-1,586,-1,-1,1981,900,458,328,1912,1471,1912,3180,417,2272,1327,768,192,2030,1807,1448,716,undefined,173,183,3062,536,389,1178,269,411,382,119,209,-1,-1,129,1946,255,139,817,183,907,306,-1,641,739,1178,2150,3159
15/03/2019,20,2556,1267,3353,2404,1627,2286,-1,218,374,174,-1,507,-1,-1,1916,671,351,189,1741,1414,1826,3050,383,1504,1067,719,166,1095,1248,1331,739,undefined,154,151,2836,452,465,886,171,308,301,109,155,-1,-1,92,1602,211,88,713,165,875,241,-1,568,483,886,2464,2864
15/03/2019,21,1576,675,3216,2000,1112,2026,-1,164,261,114,-1,388,-1,-1,1580,495,230,148,1490,1161,1419,2555,323,1173,685,675,134,905,1041,1258,783,undefined,90,145,2451,471,480,714,164,267,215,101,94,-1,-1,88,1338,195,117,516,189,743,201,-1,461,295,714,2057,2515
15/03/2019,22,960,492,2576,1493,1063,1724,-1,104,166,66,-1,294,-1,-1,1251,407,249,140,1291,1002,1251,2009,262,873,461,475,154,1029,1112,1290,714,undefined,119,112,1786,518,286,553,162,445,142,77,71,-1,-1,60,929,167,144,465,128,624,179,-1,349,215,553,1013,1912
