Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14,380 Elizabeth St,La Trobe St (North)
11/10/2019,18,3777,2124,3261,3373,3553,3520,468,1,1602,201,89,463,-1,1263,2700,1333,-1,594,1470,1530,1789,3957,758,2980,5700,893,292,2782,1027,1344,531,undefined,-1,251,2373,689,393,undefined,458,566,467,89,109,2182,155,2224,363,189,891,203,967,421,undefined,802,465,1670,450,-1,1382,2342,491
11/10/2019,19,3147,1674,2938,3006,2872,2534,200,-1,591,189,72,416,-1,785,2156,920,-1,262,1585,1646,1840,3017,502,1833,3805,714,229,2484,816,1371,624,undefined,-1,161,1948,504,418,undefined,344,458,334,107,77,1815,115,1752,290,147,899,222,880,286,undefined,641,250,1063,156,-1,963,1911,387
11/10/2019,20,2353,1216,2910,2543,2406,2167,105,-1,353,103,58,296,-1,675,1846,717,-1,175,1369,1603,1663,2828,343,1392,3149,654,194,1497,1269,1436,765,undefined,-1,118,1819,517,468,undefined,177,215,209,94,65,1725,60,1675,243,165,728,158,780,196,undefined,575,173,830,19,-1,800,1982,371
11/10/2019,21,1463,663,2596,2194,2196,1803,84,-1,207,67,42,270,-1,767,1653,542,-1,91,1128,1305,1442,2579,340,1073,2553,644,170,1450,275,1380,761,undefined,-1,98,1291,456,445,undefined,176,218,168,84,52,1571,66,1373,216,124,556,125,741,152,undefined,460,167,653,5,-1,624,1799,384
11/10/2019,22,725,412,1868,1480,1865,1605,67,-1,155,72,43,173,-1,568,1199,337,-1,103,876,1129,1234,1920,238,983,1906,465,175,1088,195,1307,522,undefined,-1,100,904,627,292,undefined,105,456,133,73,39,1220,42,790,209,123,464,121,657,133,undefined,386,86,527,7,-1,508,1422,330
11/10/2019,23,409,297,1527,1203,1105,1108,46,1,96,114,24,93,-1,474,682,298,-1,75,480,628,1089,1507,218,705,1518,335,123,490,133,978,431,undefined,-1,107,611,570,153,undefined,67,143,97,86,32,815,40,672,137,127,160,71,557,83,undefined,274,57,488,11,-1,343,1013,209
12/10/2019,0,180,127,802,834,684,717,34,-1,55,22,12,93,-1,278,334,122,-1,34,317,345,738,817,77,354,455,229,50,214,86,643,216,undefined,-1,33,349,415,34,undefined,37,67,68,63,44,449,19,278,63,124,84,40,319,56,undefined,82,27,291,2,-1,154,541,150
12/10/2019,1,169,98,430,640,284,418,12,-1,26,9,2,28,-1,167,205,103,-1,16,236,168,545,622,54,172,473,174,30,81,40,462,75,undefined,-1,25,120,319,35,undefined,32,26,24,20,13,265,9,222,36,84,23,45,215,40,undefined,80,9,129,7,-1,90,382,132
12/10/2019,2,131,100,327,224,157,197,11,-1,8,7,9,13,-1,103,164,64,-1,17,112,154,350,474,23,79,181,134,19,97,26,358,34,undefined,-1,21,120,237,10,undefined,12,18,17,14,10,175,7,171,24,97,8,16,173,32,undefined,57,14,81,2,-1,43,288,88
12/10/2019,3,91,79,261,141,142,153,13,-1,15,4,4,17,-1,69,80,50,-1,7,100,91,391,264,17,76,126,143,11,53,8,299,23,undefined,-1,15,73,187,10,undefined,1,11,3,5,2,109,-1,183,15,42,3,17,193,18,undefined,44,12,58,5,-1,41,263,75
12/10/2019,4,56,31,133,84,80,110,14,-1,11,3,-1,1,-1,79,25,20,-1,2,29,42,158,225,9,44,126,67,10,30,15,197,13,undefined,-1,5,32,85,21,undefined,10,8,4,1,3,60,2,102,9,49,6,8,50,13,undefined,18,10,48,1,-1,26,121,50
12/10/2019,5,29,25,72,83,61,86,15,-1,23,12,-1,2,-1,43,41,56,-1,8,15,29,191,196,61,114,67,83,12,51,31,134,9,undefined,-1,17,34,22,5,undefined,7,15,7,2,2,47,2,53,13,29,2,16,19,5,undefined,14,9,57,-1,-1,25,101,32
12/10/2019,6,39,26,76,110,92,253,66,-1,63,21,12,36,-1,100,44,76,-1,20,16,49,71,319,81,315,192,127,37,71,54,100,25,undefined,-1,33,166,31,11,undefined,16,33,10,9,6,78,3,82,40,44,14,14,34,14,undefined,26,28,119,3,-1,36,129,34
12/10/2019,7,140,108,205,230,224,434,140,-1,83,49,19,60,-1,141,115,212,-1,41,30,58,98,477,88,502,564,243,55,147,163,111,57,undefined,-1,39,456,58,17,undefined,68,54,139,26,21,176,14,197,122,85,56,60,48,72,undefined,85,54,262,32,-1,129,219,39
12/10/2019,8,340,222,311,499,546,679,242,1,134,60,27,118,-1,280,212,327,-1,100,48,81,173,1090,206,946,1562,440,114,491,242,222,133,undefined,-1,75,739,150,93,undefined,132,185,209,81,38,301,35,418,221,130,120,105,240,87,undefined,148,130,362,70,-1,176,412,55
12/10/2019,9,863,576,534,999,1088,1190,390,-1,163,73,51,257,-1,384,418,650,-1,151,125,155,256,1623,367,1313,4830,763,240,900,473,304,132,undefined,-1,83,1215,228,107,undefined,199,252,117,102,71,568,44,886,385,286,242,176,278,90,undefined,264,92,705,130,-1,326,786,136
12/10/2019,10,1505,1145,847,1485,1680,1384,528,-1,196,95,72,342,-1,551,646,920,-1,192,292,353,502,2037,452,1462,6559,1248,386,1451,642,550,263,undefined,-1,107,1557,246,144,undefined,258,308,150,122,85,714,70,1240,649,479,379,185,472,125,undefined,422,135,835,170,-1,569,1017,208
12/10/2019,11,2479,2094,1355,2165,2388,1634,777,-1,203,87,130,424,-1,633,1017,1229,-1,265,553,552,761,2571,388,1660,5482,1599,441,1939,1181,609,232,undefined,-1,271,1998,247,227,undefined,207,427,147,158,97,1263,114,1849,802,662,516,266,605,173,undefined,591,97,1158,288,-1,624,1338,265
12/10/2019,12,3340,2533,2277,3030,2907,1888,981,-1,199,89,108,402,-1,623,1639,1547,-1,280,1126,989,1077,2927,388,1716,5831,1827,505,2380,1263,1001,301,undefined,-1,350,2245,271,342,undefined,218,508,212,260,120,1847,113,2037,877,764,617,300,777,230,undefined,594,104,927,249,-1,788,1587,439
12/10/2019,13,3891,2777,2540,3193,3286,2233,916,-1,220,72,140,473,-1,824,2063,1717,-1,422,1250,1259,1302,3325,440,1548,6130,1990,468,2979,1542,1230,404,undefined,-1,358,2603,356,278,undefined,210,616,336,263,122,2105,166,2380,849,769,643,368,1075,244,undefined,702,101,838,271,-1,870,1842,470
12/10/2019,14,3995,3025,2572,3546,3438,2606,686,-1,233,82,123,445,-1,803,2098,1825,-1,293,1062,855,1401,3421,391,1838,6087,1742,496,2844,1599,1250,411,undefined,-1,279,2701,248,293,undefined,228,495,223,217,102,2226,130,2337,883,590,810,256,795,204,undefined,763,139,970,347,-1,857,1898,460
12/10/2019,15,3369,3058,2831,3519,3430,2722,583,-1,175,104,117,465,-1,888,2206,1654,-1,281,1018,738,1364,3324,434,1743,6080,1359,400,3000,1669,1275,423,undefined,-1,329,2743,258,248,undefined,254,426,182,118,79,2283,109,2452,755,431,631,288,900,189,undefined,624,161,1081,357,-1,859,1843,369
12/10/2019,16,3992,3148,2645,3439,3447,2758,501,-1,201,91,186,544,-1,921,2019,1539,-1,188,1080,737,1279,3275,429,1838,6341,852,299,2692,1340,1310,491,undefined,-1,236,2979,324,310,undefined,231,389,210,64,94,2184,137,2245,526,261,706,177,809,174,undefined,537,249,969,343,-1,817,1809,350
12/10/2019,17,3637,2329,2682,3370,3458,2701,477,5,220,156,136,711,-1,1035,2159,1170,-1,148,1251,965,1385,3423,377,1776,6174,663,270,2077,1254,1307,592,undefined,-1,230,2945,273,295,undefined,264,393,438,83,62,2242,130,2162,327,428,806,151,993,316,undefined,594,696,1332,324,-1,841,1979,390
12/10/2019,18,3279,1727,2896,2874,3193,2758,778,-1,311,218,159,1343,-1,1114,1913,831,-1,167,1409,1424,1555,3268,429,2022,6518,631,182,1899,805,1442,682,undefined,-1,269,3180,318,397,undefined,251,407,207,31,36,2088,94,2078,230,372,885,192,889,203,undefined,572,2554,1543,311,-1,848,2054,392
12/10/2019,19,2698,1042,3158,2544,3195,2287,477,2,207,143,189,939,-1,946,2095,667,-1,117,1336,1468,1694,3154,383,1374,3822,653,195,2259,601,1624,891,undefined,-1,233,2922,408,498,undefined,195,369,177,57,40,1800,121,1982,220,399,954,222,955,202,undefined,632,1698,1161,139,-1,939,1956,398
12/10/2019,20,1476,617,3164,2227,2374,1827,132,6,124,80,88,455,-1,665,1907,557,-1,86,1254,1270,1482,2696,320,1027,2573,615,210,1326,446,1554,915,undefined,-1,182,2272,401,601,undefined,135,248,169,66,56,1737,88,1457,197,358,902,142,792,199,undefined,405,211,600,9,-1,618,1959,440
12/10/2019,21,924,383,2655,1669,2546,1897,70,-1,177,251,97,943,-1,784,1515,434,-1,60,977,1103,1235,2225,375,1411,2740,507,135,1717,356,1396,927,undefined,-1,102,1952,433,569,undefined,157,148,115,47,31,1388,72,1195,178,287,686,94,721,159,undefined,369,3621,1279,11,-1,631,1651,329
12/10/2019,22,761,397,2034,1305,1903,1544,101,-1,110,115,74,315,-1,626,1097,348,-1,81,806,1032,1346,1864,331,1083,2201,368,103,1020,277,1486,808,undefined,-1,91,1486,693,337,undefined,111,451,106,63,33,989,34,810,116,243,487,100,704,154,undefined,325,305,721,11,-1,397,1318,376
12/10/2019,23,502,307,1673,907,1299,1269,1316,2,71,48,49,181,-1,655,638,237,-1,52,583,871,1001,1626,161,817,2212,288,62,512,279,1187,521,undefined,-1,251,1305,564,193,undefined,92,133,81,73,27,756,28,627,72,203,221,79,568,102,undefined,227,85,484,6,-1,223,1014,229
13/10/2019,0,356,173,1022,617,712,837,60,-1,46,28,12,93,-1,408,366,153,-1,38,376,403,749,1005,132,504,866,220,36,234,70,843,312,undefined,-1,49,613,504,109,undefined,60,54,49,29,24,425,21,392,45,144,42,44,440,69,undefined,148,26,286,4,-1,113,574,157
13/10/2019,1,178,166,625,450,341,467,36,-1,18,10,9,34,-1,246,234,121,-1,17,161,274,618,705,90,209,577,185,26,107,26,565,169,undefined,-1,21,246,415,45,undefined,18,37,16,10,8,362,2,314,37,93,35,46,289,24,undefined,101,15,145,5,-1,82,417,100
13/10/2019,2,146,137,399,259,208,309,12,-1,33,7,4,9,-1,180,125,46,-1,41,106,154,520,450,49,132,247,146,23,84,37,392,49,undefined,-1,9,113,323,15,undefined,21,17,12,10,4,211,6,222,16,86,11,13,212,29,undefined,47,10,120,5,-1,49,309,72
13/10/2019,3,117,80,340,189,177,204,7,-1,11,18,6,18,-1,138,139,56,-1,15,139,167,370,422,35,87,231,115,23,75,16,446,40,undefined,-1,6,78,241,25,undefined,13,26,7,3,2,168,1,137,26,52,9,11,236,16,undefined,35,17,97,1,-1,43,219,59
13/10/2019,4,62,50,135,115,92,126,31,-1,11,3,1,5,-1,97,41,19,-1,4,62,79,263,279,40,74,222,84,9,44,19,342,22,undefined,-1,12,41,87,12,undefined,7,14,2,3,1,98,-1,89,11,30,1,8,73,12,undefined,40,15,40,-1,-1,26,167,45
13/10/2019,5,48,52,98,117,139,150,288,-1,13,8,-1,8,-1,103,49,80,-1,13,20,67,208,294,45,101,89,73,14,132,121,284,10,undefined,-1,24,99,36,14,undefined,29,19,5,5,3,101,-1,101,15,59,13,16,49,12,undefined,18,17,61,-1,-1,40,101,44
13/10/2019,6,43,74,118,256,341,281,1899,-1,35,15,6,24,-1,253,158,92,-1,16,17,48,134,657,53,163,210,113,18,442,168,150,17,undefined,-1,151,497,50,4,undefined,40,33,13,12,10,300,4,164,37,36,8,10,28,15,undefined,32,32,122,11,-1,104,146,23
13/10/2019,7,125,96,216,375,1274,420,1771,1,49,21,21,93,-1,233,114,126,-1,28,36,102,131,781,73,444,460,206,53,1276,247,155,28,undefined,-1,162,646,50,16,undefined,46,84,201,44,33,270,8,246,87,102,23,45,59,64,undefined,89,30,192,47,-1,78,212,28
13/10/2019,8,168,242,317,623,1621,570,6417,32,108,58,44,147,-1,240,226,207,-1,34,57,87,148,807,206,803,1101,342,83,2029,5078,202,86,undefined,-1,159,604,81,36,undefined,92,92,92,48,26,506,24,397,197,161,59,50,157,41,undefined,156,35,346,68,-1,171,390,56
13/10/2019,9,482,437,472,908,1946,1019,4866,8,172,57,46,303,-1,458,387,417,-1,109,103,128,220,1551,314,1087,3555,775,199,1808,5209,251,124,undefined,-1,402,1349,128,88,undefined,149,138,79,102,34,609,40,746,320,309,214,155,184,80,undefined,251,36,511,115,-1,309,711,83
13/10/2019,10,1312,953,793,1403,2751,1494,4331,22,164,192,93,399,-1,650,644,786,-1,121,252,235,462,1902,404,1414,5108,1101,337,2125,4087,435,200,undefined,-1,883,1904,145,129,undefined,134,223,117,93,59,814,69,1033,501,378,400,219,361,94,undefined,456,85,786,150,-1,512,919,235
13/10/2019,11,1828,1547,1283,2196,3255,1675,3103,26,159,142,113,452,-1,578,859,971,-1,120,616,406,606,2173,348,1244,4285,1440,446,2457,2056,596,254,undefined,-1,1512,2150,174,207,undefined,162,243,155,110,86,996,86,1227,706,549,416,269,476,136,undefined,450,84,721,253,-1,504,1231,264
13/10/2019,12,2498,1906,1733,2782,3606,1821,1504,18,167,47,104,593,-1,655,1190,1285,-1,161,974,691,1023,2492,286,1208,4334,1524,431,2722,842,956,354,undefined,-1,1205,2328,173,272,undefined,156,333,200,180,74,1721,115,1707,806,532,584,295,640,120,undefined,598,97,835,260,-1,680,1451,303
13/10/2019,13,3018,2141,2276,2898,3483,1926,1462,15,210,76,135,578,-1,741,1560,1397,-1,177,1015,747,1199,2852,259,1242,4807,1727,433,3138,1081,1079,484,undefined,-1,291,2741,173,328,undefined,169,463,296,226,59,2055,106,1885,914,645,754,380,853,176,undefined,588,88,704,325,-1,763,1773,359
13/10/2019,14,3239,2292,2047,2804,3044,2114,568,42,140,43,123,555,-1,792,1581,1155,-1,128,1104,543,1200,2796,323,1306,4386,1540,421,2594,976,940,474,undefined,-1,229,2567,186,343,undefined,147,245,209,108,72,1822,103,1962,872,550,748,289,634,161,undefined,653,85,806,313,-1,822,1750,415
13/10/2019,15,3374,2360,2263,2903,3106,2233,302,49,147,45,133,541,-1,868,1630,1119,-1,135,1022,495,1137,2780,396,1434,4776,1462,403,2484,942,898,709,undefined,-1,215,2537,145,323,undefined,122,246,226,103,106,1750,84,1840,834,477,664,264,714,193,undefined,458,112,666,238,-1,746,1629,380
13/10/2019,16,3167,2072,2111,2700,2869,2188,312,33,138,56,149,517,-1,803,1667,1068,-1,120,955,404,1099,3199,316,1345,4524,1089,318,2461,963,913,753,undefined,-1,229,2406,198,225,undefined,108,315,183,156,115,1465,87,1683,762,351,715,267,600,178,undefined,484,106,723,237,-1,785,1629,315
13/10/2019,17,2972,1671,2162,2454,2544,2166,406,23,149,53,135,491,-1,875,1741,797,-1,105,995,863,981,2682,355,1414,4804,668,235,1665,1048,897,647,undefined,-1,155,2403,139,209,undefined,151,227,354,230,146,1591,111,1783,356,187,635,211,792,310,undefined,491,115,694,302,-1,687,1758,287
13/10/2019,18,2365,1214,2250,2091,2320,2182,279,45,185,65,108,512,-1,964,1533,617,-1,87,1197,957,1120,2428,307,1244,5001,592,157,1429,649,960,705,undefined,-1,132,2349,171,263,undefined,133,346,256,195,112,1497,116,1596,217,172,671,123,597,222,undefined,425,95,763,260,-1,711,1785,370
13/10/2019,19,1724,712,2147,1719,1863,1535,183,-1,128,77,160,549,-1,675,1452,415,-1,83,1066,943,1089,2234,269,968,1807,590,200,1056,471,929,931,undefined,-1,105,1813,267,310,undefined,129,272,188,164,105,1341,94,1442,242,172,565,160,557,199,undefined,412,89,548,122,-1,726,1745,362
13/10/2019,20,867,443,1910,1566,1850,1388,100,-1,111,55,84,384,-1,617,1171,437,-1,77,913,839,914,2157,263,823,1347,529,155,1002,319,812,717,undefined,-1,101,1558,199,269,undefined,93,161,155,135,70,1262,71,1060,155,148,461,101,448,180,undefined,316,80,495,10,-1,515,1459,301
13/10/2019,21,579,279,1580,1094,1165,1068,48,-1,101,37,69,278,-1,363,875,214,-1,67,553,537,801,1673,220,671,821,477,104,564,158,686,593,undefined,-1,89,1000,256,255,undefined,61,124,131,95,56,873,53,686,125,169,317,85,318,152,undefined,227,54,444,12,-1,395,1277,270
13/10/2019,22,414,182,1040,710,667,712,35,-1,61,35,52,188,-1,237,586,153,-1,50,348,369,565,1183,125,473,514,322,84,295,92,462,315,undefined,-1,60,611,192,94,undefined,59,364,85,59,36,552,35,440,100,105,151,57,205,107,undefined,151,23,272,9,-1,315,994,251
13/10/2019,23,146,99,579,504,354,484,30,-1,44,18,21,94,-1,231,218,88,-1,41,189,156,312,780,66,307,399,189,50,109,73,299,160,undefined,-1,26,274,148,65,undefined,32,46,82,88,30,306,24,298,65,86,67,38,111,71,undefined,96,17,177,9,-1,127,597,133
14/10/2019,0,111,37,336,146,222,214,6,1,15,2,9,17,-1,90,114,38,-1,5,93,89,210,300,76,114,207,164,18,80,32,227,41,undefined,-1,7,133,188,7,undefined,15,19,32,16,13,145,17,156,18,86,20,19,63,35,undefined,53,7,101,2,-1,76,298,117
14/10/2019,1,75,34,134,68,67,90,13,-1,8,-1,2,13,-1,43,80,21,-1,2,81,46,137,113,32,55,119,97,15,33,12,165,21,undefined,-1,8,74,131,15,undefined,1,6,23,13,12,44,8,79,21,38,3,18,25,45,undefined,17,6,50,2,-1,51,162,49
14/10/2019,2,21,15,64,41,51,56,3,-1,8,3,4,21,-1,15,28,20,-1,9,31,27,104,84,18,50,76,58,7,21,22,107,8,undefined,-1,-1,11,26,13,undefined,3,6,2,2,2,32,5,35,8,46,5,13,26,10,undefined,18,-1,28,-1,-1,19,124,35
14/10/2019,3,20,11,27,35,35,30,1,-1,5,4,1,1,-1,12,27,14,-1,5,27,12,54,78,11,25,29,40,4,38,21,73,7,undefined,-1,4,21,13,5,undefined,2,6,11,2,1,15,1,32,5,40,5,8,11,4,undefined,5,-1,23,-1,-1,22,75,22
14/10/2019,4,16,14,44,40,68,49,8,-1,6,2,2,6,-1,34,19,2,-1,3,12,2,45,62,13,43,41,30,7,70,4,58,10,undefined,-1,6,22,3,4,undefined,6,9,9,2,3,20,2,32,8,23,4,9,10,4,undefined,15,2,29,-1,-1,22,48,9
14/10/2019,5,25,20,67,55,128,211,23,-1,90,44,8,23,-1,104,26,35,-1,33,10,12,44,137,38,258,155,39,12,80,29,46,16,undefined,-1,16,86,32,10,undefined,12,28,16,10,7,40,1,71,16,24,1,8,20,8,undefined,9,52,95,2,-1,24,116,28
14/10/2019,6,122,66,167,187,401,643,98,-1,585,128,19,78,-1,246,83,197,-1,160,31,37,84,650,223,740,499,81,24,385,93,65,29,undefined,-1,51,418,62,9,undefined,107,73,37,30,24,146,17,187,39,33,18,19,47,20,undefined,38,219,368,21,-1,71,201,20
14/10/2019,7,328,246,331,559,1113,1893,420,22,2286,367,73,239,-1,704,330,427,-1,714,71,98,212,1527,709,2350,1039,271,81,1087,316,152,95,undefined,-1,126,1071,239,35,undefined,375,272,133,154,57,483,58,565,136,51,83,63,238,101,undefined,172,871,1251,132,-1,364,580,66
14/10/2019,8,985,572,819,1106,2374,4242,724,19,4296,626,114,429,-1,1527,739,935,-1,1693,186,209,441,3028,1498,4273,2044,568,161,2467,541,300,156,undefined,-1,298,2210,832,128,undefined,928,757,496,438,154,1023,180,1200,262,99,193,150,721,393,undefined,411,2005,2422,470,-1,890,1335,155
14/10/2019,9,1032,803,779,1270,1479,2249,261,6,2855,533,52,235,-1,736,737,1036,-1,990,148,185,455,2063,959,2875,1242,558,170,1491,358,305,133,undefined,-1,230,1275,642,153,undefined,775,572,458,607,123,902,227,1105,251,90,257,148,543,283,undefined,491,1524,1683,405,-1,868,1159,178
14/10/2019,10,1538,1235,1092,1649,1253,1402,142,2,864,290,56,240,-1,439,926,1155,-1,468,336,349,528,2043,655,1673,1098,643,140,1192,448,339,149,undefined,-1,176,957,604,148,undefined,432,499,519,431,111,963,178,1212,269,113,295,128,536,335,undefined,403,638,1089,584,-1,864,919,206
14/10/2019,11,2020,1441,1403,2310,1660,1343,217,-1,737,280,78,243,-1,761,1069,1312,-1,369,517,453,702,2299,651,1692,1339,706,174,1265,496,622,195,undefined,-1,200,1148,438,177,undefined,468,475,802,214,136,1205,195,1430,255,113,335,189,673,419,undefined,550,484,1098,568,-1,1054,1128,296
14/10/2019,12,3447,2884,2302,3067,1961,2336,343,4,1491,542,147,451,-1,874,1706,2256,-1,608,1139,851,1333,3438,1205,2399,1884,1164,194,1559,718,1035,297,undefined,-1,356,2691,1047,355,undefined,1177,947,800,660,218,2203,328,2207,353,316,460,247,1077,392,undefined,817,1370,1598,584,-1,1484,1606,329
14/10/2019,13,3717,2999,2214,3358,2031,2502,364,10,1328,519,126,454,-1,779,2013,2246,-1,681,957,865,1472,3640,1183,2600,1986,1038,277,1606,981,1019,371,undefined,-1,458,2833,956,366,undefined,1144,945,879,708,235,2376,319,2132,388,285,470,257,1173,446,undefined,925,1132,1760,289,-1,1497,1707,367
14/10/2019,14,3074,2088,2058,2779,1843,1897,169,16,1024,329,49,261,-1,531,1583,1567,-1,497,881,535,1040,3021,596,1989,1712,750,142,1516,617,744,338,undefined,-1,219,1590,684,231,undefined,562,553,681,434,191,1672,189,1713,228,135,378,199,843,352,undefined,602,632,1202,469,-1,1524,1300,302
14/10/2019,15,2642,2012,2046,2754,2112,2243,206,5,1263,324,50,233,-1,782,1726,1501,-1,545,813,585,961,3094,641,2425,1850,649,179,1681,780,704,265,undefined,-1,226,1493,579,200,undefined,429,505,649,439,206,1638,190,1739,236,141,426,187,756,385,undefined,590,662,1311,587,-1,1491,1438,327
14/10/2019,16,2745,1957,1984,2750,2394,3181,345,-1,3087,425,62,296,-1,1111,1885,1371,-1,1119,724,491,932,3299,760,3803,2316,665,173,1741,780,664,251,undefined,-1,225,1644,640,193,undefined,476,364,621,547,145,1723,196,1968,256,120,474,198,786,386,undefined,623,1300,1908,688,-1,1496,1730,355
14/10/2019,17,2892,1938,2399,3033,3585,5130,665,-1,4145,528,129,458,-1,1990,2294,1328,-1,1717,877,631,1187,4157,1289,5152,3083,875,257,2917,1129,872,367,undefined,-1,333,2832,792,281,undefined,651,502,795,654,159,2088,319,2377,355,160,563,247,864,644,undefined,791,2566,2525,726,-1,1686,2176,370
14/10/2019,18,2323,1364,2202,2192,2496,2771,437,-1,1693,313,93,449,-1,1067,1783,810,-1,719,905,775,1063,3188,645,2632,2074,696,189,2030,758,767,364,undefined,-1,201,1886,434,258,undefined,353,237,613,335,116,1522,216,1579,269,142,554,181,659,410,undefined,593,923,1428,497,-1,1370,1834,348
14/10/2019,19,1329,740,1999,1507,1318,1641,211,1,572,183,85,334,-1,616,1405,510,-1,232,844,761,926,2560,300,1364,1045,589,186,762,322,771,357,undefined,-1,94,1319,221,202,undefined,162,162,344,129,98,1108,142,1196,216,118,489,160,466,238,undefined,454,288,668,193,-1,994,1535,362
14/10/2019,20,786,370,1932,1169,1126,1184,89,-1,204,120,55,271,-1,387,1162,355,-1,120,656,550,781,1941,228,895,752,500,153,670,184,647,364,undefined,-1,80,1022,159,217,undefined,97,115,328,95,72,947,115,849,186,120,387,87,373,239,undefined,348,158,505,25,-1,839,1372,305
14/10/2019,21,475,242,1292,962,952,991,57,-1,106,56,34,182,-1,296,857,285,-1,67,533,416,600,1516,199,743,510,449,114,577,126,560,268,undefined,-1,63,691,142,169,undefined,88,93,173,54,63,732,75,617,136,101,295,108,327,135,undefined,250,101,428,29,-1,514,1131,257
14/10/2019,22,239,129,796,496,538,710,24,-1,101,58,30,142,-1,220,497,130,-1,57,283,288,450,1102,146,557,808,272,62,260,97,367,158,undefined,-1,62,441,59,86,undefined,45,55,124,24,35,462,36,334,89,104,175,57,156,123,undefined,154,63,321,13,-1,342,815,227
14/10/2019,23,132,68,427,245,242,417,7,-1,37,39,6,51,-1,164,268,67,-1,41,153,122,269,613,76,329,253,202,51,80,19,255,91,undefined,-1,27,155,34,53,undefined,38,25,65,20,17,223,23,189,62,115,41,52,68,50,undefined,62,21,207,7,-1,229,572,131
15/10/2019,0,62,40,217,122,138,164,9,-1,18,16,4,17,-1,58,92,33,-1,7,52,67,176,229,42,96,109,139,23,42,11,114,35,undefined,-1,12,68,13,11,undefined,26,9,31,14,9,58,17,83,29,83,24,19,38,23,undefined,44,20,70,7,-1,87,214,70
15/10/2019,1,34,20,96,36,37,73,5,-1,17,8,9,16,-1,22,52,15,-1,9,63,34,86,123,25,61,53,104,7,21,7,102,7,undefined,-1,2,24,5,12,undefined,-1,6,17,6,6,20,12,46,4,44,8,17,18,16,undefined,21,11,52,6,-1,36,158,69
15/10/2019,2,24,18,75,23,39,29,1,-1,8,28,4,2,-1,5,23,8,-1,2,51,24,80,84,4,23,56,43,6,13,4,55,9,undefined,-1,3,19,5,7,undefined,1,-1,4,-1,-1,19,-1,35,11,53,5,36,19,6,undefined,15,7,37,1,-1,14,127,44
15/10/2019,3,6,23,35,21,41,29,-1,-1,3,-1,1,4,-1,9,20,2,-1,1,21,26,65,53,12,8,16,41,5,34,2,37,15,undefined,-1,4,13,4,2,undefined,3,5,7,1,2,30,1,39,5,45,-1,13,10,4,undefined,4,4,4,1,-1,11,68,15
15/10/2019,4,9,13,22,26,49,42,11,-1,8,-1,1,6,-1,31,14,4,-1,5,29,5,48,44,13,26,33,74,1,52,1,53,11,undefined,-1,10,27,10,7,undefined,10,8,6,1,-1,15,1,27,6,33,4,4,10,7,undefined,3,3,18,1,-1,15,31,10
15/10/2019,5,21,21,69,83,131,275,34,-1,98,56,10,24,-1,112,35,108,-1,47,16,11,55,178,63,319,142,69,11,99,37,42,16,undefined,-1,29,201,20,8,undefined,17,23,11,8,3,49,4,62,14,28,9,5,21,8,undefined,19,86,140,2,-1,39,94,25
15/10/2019,6,116,85,204,240,472,1050,135,-1,613,111,37,99,-1,291,104,217,-1,205,42,20,90,690,275,1167,516,156,41,407,145,84,57,undefined,-1,89,783,70,25,undefined,152,80,49,29,25,144,22,194,43,57,30,40,84,55,undefined,108,435,458,28,-1,87,329,53
15/10/2019,7,340,258,381,521,1244,2131,459,-1,2394,415,73,253,-1,750,328,469,-1,804,75,118,181,1535,780,2414,1364,329,139,1036,291,172,123,undefined,-1,142,1172,243,40,undefined,408,304,142,119,43,518,70,526,162,95,104,70,259,101,undefined,169,1747,1293,110,-1,341,610,52
15/10/2019,8,961,635,748,1116,2278,4541,690,-1,4453,652,97,368,-1,1584,750,1066,-1,1790,145,239,352,3004,1599,4569,3051,711,217,2018,483,456,168,undefined,-1,290,2296,782,126,undefined,883,835,487,422,135,1087,207,1193,320,162,178,152,753,323,undefined,465,3844,2464,476,-1,870,1409,26
