Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
09/02/2018,18,3497,2164,2700,3898,3812,3847,1750,425,1403,371,151,489,-1,941,2044,1460,851,686,1581,619,1649,3312,702,2979,1319,585,226,2355,913,1250,545,undefined,288,312,4343,557,276,-1,371,423,231,168,132,2043,4254,92,2201,310,168,563,158,825
09/02/2018,19,2648,1601,2421,2609,3163,2674,1294,362,520,143,155,496,-1,668,1656,863,474,305,1647,838,1572,2613,333,1546,952,613,159,2631,708,1429,701,undefined,208,220,3887,521,354,-1,292,346,222,106,83,1815,3447,48,1586,244,167,602,167,746
09/02/2018,20,2295,1318,2403,2295,2627,2183,683,295,279,115,175,655,-1,642,1626,547,364,198,1630,1141,1471,2228,235,1154,867,507,126,1333,513,1408,898,undefined,212,198,3625,378,428,-1,212,313,172,103,81,1672,2824,53,1417,180,116,574,172,718
09/02/2018,21,1536,721,2591,2263,2580,2215,607,200,231,99,196,596,-1,557,1575,463,250,178,1521,957,1231,2241,232,1195,769,486,139,1071,426,1385,829,undefined,123,162,3535,407,388,-1,156,230,117,82,74,1729,2669,33,1400,142,140,534,128,637
09/02/2018,22,846,446,2112,1835,2477,1920,778,106,209,93,96,377,-1,493,996,475,205,167,1148,816,1182,1761,245,980,560,375,117,1514,378,1315,854,undefined,125,178,2842,380,350,-1,109,319,66,54,52,1422,2432,27,1037,136,110,412,97,592
09/02/2018,23,560,363,1581,1313,1736,1444,207,141,155,52,77,163,-1,410,665,324,133,125,788,510,1046,1364,174,648,375,313,70,762,238,977,608,undefined,61,159,1825,321,144,-1,91,182,93,68,31,996,2028,15,769,92,68,170,46,466
10/02/2018,0,320,246,960,973,863,878,104,47,44,34,34,89,-1,316,405,200,78,54,546,450,898,891,110,383,238,281,42,263,106,765,291,undefined,39,69,981,309,64,-1,20,98,15,10,10,578,1231,3,552,63,97,69,42,409
10/02/2018,1,175,158,747,702,446,606,57,23,34,22,43,66,-1,156,279,80,29,34,444,273,589,581,118,249,185,198,22,120,51,547,130,undefined,32,32,616,279,29,-1,19,43,18,8,11,410,971,2,308,35,48,36,31,219
10/02/2018,2,130,113,382,402,312,444,46,32,33,4,4,25,-1,136,200,66,25,14,257,158,519,444,44,116,67,133,16,102,70,340,64,undefined,16,13,297,273,10,-1,37,23,3,4,4,262,651,1,254,30,52,22,17,166
10/02/2018,3,72,85,267,238,167,234,29,14,11,5,6,11,-1,83,145,23,5,21,176,125,402,275,44,80,30,123,24,53,30,278,23,undefined,21,21,136,158,5,-1,11,21,6,7,6,170,419,-1,217,35,37,6,32,130
10/02/2018,4,44,40,104,110,148,235,54,10,24,6,2,11,-1,58,48,31,7,12,110,90,328,205,17,45,18,118,9,76,22,206,10,undefined,12,9,103,31,11,-1,5,6,1,-1,-1,102,257,-1,127,13,24,3,10,37
10/02/2018,5,38,28,86,85,96,153,26,22,28,10,4,6,-1,67,34,27,14,5,41,90,125,196,22,105,15,74,11,41,23,59,18,undefined,8,20,86,22,24,-1,5,18,4,3,3,66,228,6,77,22,37,13,7,24
10/02/2018,6,46,33,102,97,147,288,80,55,133,12,12,26,-1,105,37,68,34,17,41,37,122,244,50,335,79,101,32,74,89,31,16,undefined,27,35,230,21,5,-1,40,22,23,8,11,62,302,4,93,71,67,14,36,45
10/02/2018,7,149,104,219,238,200,477,184,91,116,41,23,73,-1,192,115,125,50,42,144,56,122,479,100,567,231,233,66,136,117,44,39,undefined,48,51,496,64,18,-1,46,53,38,20,18,139,482,15,212,128,125,42,45,62
10/02/2018,8,359,204,397,451,500,582,274,143,141,83,31,120,-1,218,253,333,92,60,206,70,179,902,164,805,278,429,103,353,218,65,65,undefined,68,85,813,100,70,-1,73,121,41,44,48,269,881,37,385,234,249,90,114,158
10/02/2018,9,690,565,525,856,909,960,517,165,206,55,31,174,-1,346,351,543,180,102,226,86,245,1286,237,982,400,689,180,701,338,45,126,undefined,80,95,1202,132,113,-1,170,128,90,103,65,453,1298,33,755,340,305,213,162,325
10/02/2018,10,1444,1239,851,1440,1428,1249,946,189,190,86,63,264,-1,422,626,860,286,163,442,208,431,1524,266,1315,605,1082,297,977,416,70,222,undefined,68,113,1590,234,167,-1,262,168,91,95,45,781,2047,41,1047,506,516,372,283,450
10/02/2018,11,2276,1911,1333,2175,1962,1655,1447,211,181,83,64,363,-1,459,949,1169,317,194,629,363,706,1823,259,1457,653,1462,338,1470,642,105,245,undefined,95,160,2025,225,193,-1,134,191,94,81,64,1080,2814,72,1525,639,761,525,287,545
10/02/2018,12,2790,2363,1820,2891,2601,1758,1809,261,169,68,96,310,-1,495,1413,1334,266,165,1138,505,928,2161,274,1394,1037,1567,336,2117,673,135,284,undefined,114,175,2368,245,208,-1,197,252,137,144,71,1469,3266,48,1879,614,649,602,358,725
10/02/2018,13,3225,2803,2364,3394,3232,1763,2092,189,196,88,103,375,-1,504,1628,1641,259,175,1387,572,1175,2226,233,1376,940,1550,338,3077,805,178,319,undefined,98,156,2321,210,269,-1,204,219,214,130,66,1762,3808,78,2072,603,673,577,320,815
10/02/2018,14,3290,2885,2207,3268,2935,2139,2166,223,239,94,52,240,-1,473,1720,1467,281,180,1299,529,1082,2385,235,1459,1013,1452,334,2273,831,368,302,undefined,103,204,2704,219,226,-1,169,279,312,131,101,1814,3745,63,2050,647,518,537,251,735
10/02/2018,15,3280,2796,2299,3252,3015,2145,1842,256,140,60,79,369,-1,627,1927,1325,310,164,1210,529,1088,2418,269,1436,1039,1243,250,2280,727,245,349,undefined,104,198,2734,258,220,-1,178,281,639,149,100,1831,3707,55,2076,547,512,554,295,840
10/02/2018,16,3308,2756,2286,3283,3690,2343,2145,210,163,71,98,389,-1,500,1859,1237,332,179,1224,482,1155,2727,325,1581,1157,689,183,2997,970,239,437,undefined,162,232,3201,251,223,-1,171,211,563,121,86,1797,3816,37,1780,354,207,532,209,660
10/02/2018,17,2962,2230,2440,3087,3712,2444,2156,238,158,54,120,428,-1,670,2086,1246,384,205,1338,583,1329,2646,290,1551,1064,555,206,2552,993,316,460,undefined,249,270,4022,290,196,-1,220,300,410,119,72,1679,3826,49,1805,292,171,605,165,676
10/02/2018,18,2364,1560,2559,2620,3428,2319,3525,242,215,54,154,524,-1,690,1867,766,417,186,1541,707,1350,2391,254,1398,1075,480,172,1980,1276,299,658,undefined,240,370,4395,273,350,-1,244,282,203,54,31,1821,3409,68,1494,254,165,678,143,711
10/02/2018,19,2126,1002,2690,2302,3037,1985,2349,187,142,49,204,566,-1,604,1614,556,379,144,1633,850,1372,2066,196,886,642,556,136,2619,946,503,795,undefined,312,373,4455,291,477,-1,189,274,134,79,44,1753,2908,32,1505,172,119,730,142,732
10/02/2018,20,1083,670,2447,2145,2350,1673,650,437,87,40,180,652,-1,506,1494,491,273,102,1474,849,1459,1702,168,747,916,490,114,800,566,606,941,undefined,183,205,3541,234,622,-1,115,232,140,94,63,1607,2346,28,1086,167,114,680,153,684
10/02/2018,21,861,541,2347,1828,2210,1682,380,137,108,79,289,830,-1,441,1479,442,205,103,1685,934,1266,1529,186,812,575,430,93,780,426,776,1055,undefined,116,131,3187,211,537,-1,119,178,99,60,37,1453,2230,35,1019,126,140,613,105,606
10/02/2018,22,652,478,2043,1767,4046,1829,3895,162,133,100,212,586,-1,583,1115,474,310,150,1234,816,1179,1504,260,1142,620,299,95,2976,1241,618,939,undefined,342,598,4153,372,440,-1,135,278,80,50,28,1566,2624,13,899,130,115,423,83,582
10/02/2018,23,608,466,1884,1459,2150,1674,2872,113,91,70,43,222,-1,612,886,421,248,138,1077,1006,1313,1371,254,1045,471,372,88,823,458,479,863,undefined,282,537,3367,557,306,-1,96,245,150,46,15,1263,2627,9,794,121,101,171,70,677
11/02/2018,0,395,374,1317,1166,1117,1349,215,102,38,33,49,143,-1,477,524,210,97,47,802,558,1120,893,165,476,275,229,32,380,131,371,400,undefined,78,98,1536,465,90,-1,86,145,208,19,16,661,1726,15,507,47,82,75,28,485
11/02/2018,1,275,161,788,748,587,835,99,19,29,38,27,55,-1,248,320,131,55,61,577,408,985,702,101,247,240,139,42,130,71,175,137,undefined,62,60,698,395,35,-1,49,90,89,3,3,446,1206,10,329,40,57,32,24,333
11/02/2018,2,198,119,423,454,462,702,49,3,28,15,6,35,-1,224,188,97,23,13,285,206,680,589,81,145,59,146,17,134,49,147,48,undefined,37,22,403,277,6,-1,21,33,66,10,9,332,860,2,241,38,33,18,33,188
11/02/2018,3,135,105,312,379,273,488,40,9,24,17,6,21,-1,139,122,54,10,22,207,201,611,496,62,149,52,104,11,57,45,136,27,undefined,14,11,272,341,11,-1,19,14,21,1,1,247,671,1,192,29,39,2,22,195
11/02/2018,4,98,80,151,180,204,337,74,7,22,14,2,9,-1,170,78,55,15,14,169,132,513,415,100,113,62,84,10,47,29,44,50,undefined,5,12,122,87,3,-1,1,12,24,3,2,158,404,1,153,21,33,11,44,62
11/02/2018,5,59,43,102,149,114,233,29,4,13,5,3,8,-1,78,42,43,19,9,87,97,214,210,76,117,26,60,12,76,35,16,10,undefined,17,19,109,63,13,-1,7,9,18,1,1,93,429,-1,69,25,29,6,13,51
11/02/2018,6,83,48,96,154,111,217,24,22,30,6,17,28,-1,87,59,46,17,10,54,32,111,274,52,172,63,72,12,125,46,19,13,undefined,22,28,142,23,17,-1,31,19,7,-1,1,136,344,-1,124,37,19,7,14,41
11/02/2018,7,120,74,177,173,253,341,122,68,59,20,30,94,-1,146,84,83,33,29,121,44,73,465,70,433,118,178,40,242,91,18,28,undefined,29,26,363,45,13,-1,30,24,40,16,14,154,336,29,220,75,85,25,43,42
11/02/2018,8,219,152,306,310,365,574,191,134,72,56,39,156,-1,198,213,206,61,44,166,47,101,693,137,705,237,357,86,509,165,27,39,undefined,37,32,775,59,29,-1,79,73,71,44,31,263,584,20,387,104,164,63,68,100
11/02/2018,9,525,424,479,697,747,763,456,154,91,55,72,231,-1,249,231,354,112,68,195,141,236,984,249,969,294,585,150,674,204,36,134,undefined,68,56,1077,118,86,-1,110,122,83,71,52,362,1073,29,586,250,254,182,146,188
11/02/2018,10,1303,876,849,1259,1418,1140,962,176,116,54,58,321,-1,385,651,759,170,91,454,245,364,1350,367,1292,504,1050,267,1310,492,79,161,undefined,83,80,1429,173,107,-1,124,180,96,82,44,746,1839,49,975,388,487,267,222,374
11/02/2018,11,1779,1560,1303,2021,2233,1382,1799,234,127,50,94,514,-1,482,955,1043,236,128,833,542,669,1776,310,1397,757,1341,338,2121,684,153,227,undefined,130,102,2099,154,170,-1,152,204,212,101,74,1250,2715,48,1283,461,628,404,325,509
11/02/2018,12,1922,1873,2016,2622,2866,1675,2286,254,150,57,111,555,-1,539,1554,1079,330,149,1343,709,916,1882,326,1315,1018,1588,346,2573,846,236,302,undefined,142,127,2756,148,192,-1,98,207,226,137,87,1525,3323,78,1654,731,749,577,308,608
11/02/2018,13,2086,2127,2254,2999,3294,1719,2634,286,126,59,151,604,-1,535,1880,1402,243,146,1556,724,1186,2114,217,1196,1216,1722,384,3313,1038,194,431,undefined,117,101,2866,164,291,-1,112,231,211,154,74,2045,3709,97,1745,660,808,603,364,706
11/02/2018,14,2014,2442,2361,3174,3341,2061,2735,285,133,55,107,575,-1,530,1962,1275,331,141,1459,738,1264,2291,283,1340,1134,1435,443,3127,1202,484,595,undefined,92,138,3146,182,287,-1,115,217,256,169,63,2275,3725,94,1916,746,782,618,303,736
11/02/2018,15,2444,2423,2453,3214,3295,2203,2403,286,138,60,133,517,-1,682,2114,1237,339,99,1423,582,1206,2355,271,1332,1253,1275,318,3023,1310,485,673,undefined,201,150,3319,193,294,-1,76,219,213,125,84,2035,3522,75,1689,590,560,637,280,680
11/02/2018,16,2769,2092,2399,2873,3141,2208,2158,241,129,73,137,509,-1,639,2075,1042,255,111,1283,529,1203,2426,264,1488,1086,860,214,3102,1100,493,620,undefined,134,171,3234,147,247,-1,107,162,210,87,54,2052,3317,54,1850,487,388,592,212,674
11/02/2018,17,2413,1607,2079,2518,3463,2004,1866,262,147,76,160,467,-1,643,2049,788,331,122,1307,578,1206,2375,247,1316,1001,509,165,2770,1022,445,702,undefined,137,206,3366,167,242,-1,92,209,215,142,121,1788,3291,52,1744,264,176,546,130,606
11/02/2018,18,1911,980,2121,1952,2041,1710,1422,174,161,77,134,507,-1,553,1613,539,250,98,1386,796,1289,2094,230,1110,848,442,131,1413,796,422,622,undefined,150,213,2998,140,297,-1,125,204,194,67,81,1507,2571,73,1450,175,145,445,158,526
11/02/2018,19,1237,546,2010,1570,1880,1328,1248,118,106,57,129,337,-1,361,1372,378,214,67,1262,808,1136,1802,170,950,488,431,100,1133,535,315,709,undefined,135,180,2707,115,258,-1,72,155,164,76,53,1250,2088,35,1363,145,115,480,146,467
11/02/2018,20,722,410,1698,1313,1544,1173,309,127,109,51,121,396,-1,393,1218,455,178,59,1184,678,902,1496,167,840,358,448,119,558,248,364,750,undefined,67,182,2057,148,315,-1,50,134,147,90,69,1153,1629,36,953,161,88,392,116,344
11/02/2018,21,458,219,1337,943,1448,1231,183,78,91,53,68,220,-1,346,893,236,107,51,867,574,743,1232,173,821,244,356,93,988,204,207,539,undefined,64,67,1934,112,305,-1,70,137,103,41,31,732,1338,27,604,111,69,228,68,222
11/02/2018,22,250,152,967,626,791,845,87,40,86,20,41,116,-1,272,526,154,63,42,527,411,647,871,110,650,137,317,79,367,154,269,369,undefined,37,39,1014,87,132,-1,49,67,56,34,29,559,954,31,463,91,99,97,74,157
11/02/2018,23,178,116,651,368,555,672,1380,40,69,12,24,86,-1,223,262,117,26,23,327,280,494,768,59,435,81,240,51,209,158,263,222,undefined,86,198,747,36,28,-1,41,51,37,32,24,287,806,11,354,52,43,33,40,80
12/02/2018,0,97,53,324,200,190,216,70,74,29,11,18,35,-1,82,137,42,16,8,199,69,280,212,42,154,44,169,28,103,37,272,94,undefined,6,19,223,6,16,-1,27,9,37,11,11,118,386,9,149,36,48,18,16,77
12/02/2018,1,53,27,147,93,87,87,54,2,4,12,3,12,-1,27,72,37,10,6,156,61,187,159,22,61,16,102,16,43,46,124,30,undefined,7,10,114,16,12,-1,5,5,18,7,1,76,160,2,117,23,42,11,12,45
12/02/2018,2,25,12,43,39,61,66,31,4,9,3,3,4,-1,24,85,6,10,8,63,44,91,76,17,24,31,35,9,31,17,81,8,undefined,5,11,43,9,3,-1,5,6,18,5,-1,25,161,-1,26,15,35,5,6,24
12/02/2018,3,20,20,46,33,43,31,4,-1,2,-1,2,4,-1,17,65,22,6,5,35,27,47,58,9,14,16,42,4,41,3,87,3,undefined,-1,-1,32,14,1,-1,-1,2,14,2,-1,23,106,-1,34,10,12,2,11,12
12/02/2018,4,16,24,39,32,67,68,30,3,16,3,1,12,-1,52,19,4,13,6,43,17,35,81,18,24,9,39,2,59,9,78,15,undefined,10,5,33,9,8,-1,6,15,16,1,5,17,80,-1,67,-1,18,16,9,25
12/02/2018,5,39,20,85,78,125,222,38,33,110,16,2,19,-1,99,36,23,47,44,15,13,44,158,58,189,62,38,9,112,46,40,10,undefined,17,16,134,19,2,-1,21,19,27,10,6,48,194,5,99,24,7,4,5,19
12/02/2018,6,89,51,146,154,377,600,165,118,502,103,11,79,-1,209,59,103,148,134,19,18,126,530,227,806,218,94,23,335,131,39,18,undefined,86,41,513,74,14,-1,88,66,60,32,28,185,414,14,169,36,36,27,37,39
12/02/2018,7,317,267,382,473,1133,2122,616,375,1958,350,49,237,-1,686,305,412,774,777,86,59,195,1392,749,2192,540,223,65,995,382,127,79,undefined,235,204,1697,218,49,-1,241,276,157,98,54,461,1246,50,586,93,65,65,51,212
12/02/2018,8,843,602,923,1123,1993,4557,896,556,3773,575,65,318,-1,1353,762,989,2068,1872,287,191,404,2639,1453,4266,859,473,159,1861,604,421,139,undefined,569,273,3776,692,121,-1,707,781,381,265,182,1001,2736,168,1216,226,126,163,111,680
12/02/2018,9,898,639,753,1176,1368,2461,449,266,2199,359,28,187,-1,691,669,949,1365,1036,272,168,346,1711,882,2773,469,418,101,1238,322,278,131,undefined,437,230,2095,545,134,-1,708,562,475,386,160,764,2036,315,1000,174,174,229,128,547
12/02/2018,10,1190,1152,1086,1641,1617,1366,277,152,717,207,39,170,-1,387,793,1183,759,558,403,254,487,1607,563,1744,502,484,107,1110,282,420,176,undefined,224,241,1449,502,178,-1,419,587,415,202,106,961,2332,143,996,176,216,270,157,451
12/02/2018,11,1622,1444,1581,2181,1767,1566,424,234,576,148,50,276,-1,420,1082,1596,715,479,801,448,646,1871,560,1726,545,580,131,1350,475,599,205,undefined,220,203,1937,524,152,-1,391,514,666,340,153,1131,2704,162,1413,180,235,324,160,590
12/02/2018,12,3173,3024,2418,3404,2342,2488,567,657,1239,407,147,509,-1,690,1597,2404,1768,807,1253,857,1411,2874,1126,2430,887,941,159,1915,754,1097,351,undefined,432,380,3944,959,340,-1,1180,954,685,416,161,2216,3556,289,2357,313,341,497,231,951
12/02/2018,13,3684,3274,2500,3689,2389,2295,492,579,1328,454,161,471,-1,578,1840,2518,1711,744,1380,885,1490,3159,1104,2360,901,1026,166,2054,835,1098,383,undefined,369,458,3457,978,394,-1,1062,883,754,597,393,2372,3989,378,2484,310,323,526,297,969
12/02/2018,14,3057,2376,2277,3006,2421,1973,470,306,911,295,124,303,-1,548,1716,1818,881,611,1133,566,1136,2624,666,1864,887,678,169,2075,718,792,366,undefined,370,250,2356,668,252,-1,554,557,596,388,140,1760,3498,155,1939,255,289,540,162,766
12/02/2018,15,3215,2352,2273,3192,2606,2159,402,239,1239,305,95,297,-1,629,1874,1684,750,624,1229,566,1131,2635,595,2533,1049,608,125,2425,802,720,352,undefined,282,275,2515,549,195,-1,332,562,578,332,193,1680,3716,145,1871,234,170,464,158,652
12/02/2018,16,3068,2236,2306,2950,2934,3270,630,395,2676,594,84,293,-1,1107,2044,1532,788,1107,1166,466,1143,3400,733,3666,1206,590,148,2440,865,764,330,undefined,434,272,3089,544,215,-1,439,482,560,445,304,1708,3832,141,2149,208,182,399,176,666
12/02/2018,17,3448,2248,2655,3197,3926,5709,1035,649,3675,843,122,430,-1,1736,2420,1593,1548,1930,1232,625,1350,4399,1210,4874,1599,705,230,2954,1206,916,373,undefined,683,433,4913,785,215,-1,566,525,509,470,319,2005,4459,252,2630,319,135,576,215,802
12/02/2018,18,2597,1620,2185,2620,2607,3375,807,412,1579,365,139,473,-1,1026,1776,939,848,902,1262,717,1289,3475,709,2880,1478,585,206,1566,950,855,411,undefined,333,252,3634,387,248,-1,313,301,243,190,174,1573,3280,123,1995,244,116,491,210,523
12/02/2018,19,1718,747,1907,1776,1730,1746,320,194,491,135,109,400,-1,560,1485,553,288,277,1198,733,1072,2530,354,1575,535,494,219,688,509,789,537,undefined,140,153,2665,272,226,-1,154,221,150,142,139,1211,2272,79,1464,262,124,476,119,396
12/02/2018,20,951,477,1736,1348,1599,1383,229,149,262,94,158,522,-1,513,1214,430,316,158,991,765,978,1938,204,897,535,464,114,616,324,752,519,undefined,101,128,2180,179,293,-1,110,150,108,92,90,1007,1819,44,932,150,134,479,91,354
12/02/2018,21,669,362,1390,1009,1426,1503,135,133,147,89,109,329,-1,508,771,343,204,95,744,647,789,1583,182,967,744,389,110,505,177,646,486,undefined,81,100,2113,192,195,-1,95,135,148,51,43,772,1397,29,724,132,105,310,74,304
12/02/2018,22,346,172,829,518,823,901,217,69,101,49,46,161,-1,259,422,141,93,70,444,379,556,1199,150,565,169,255,72,392,128,423,290,undefined,65,69,1181,85,146,-1,62,98,81,35,35,476,904,19,428,94,83,143,67,191
12/02/2018,23,176,69,424,263,465,588,23,22,58,9,19,48,-1,218,198,112,55,38,206,197,340,622,53,242,84,196,31,116,38,278,198,undefined,15,28,559,27,64,-1,28,37,41,17,22,252,445,24,218,34,60,78,28,109
13/02/2018,0,90,54,224,126,160,225,39,6,15,12,12,23,-1,84,88,25,13,12,101,82,199,222,62,114,58,146,26,54,19,143,60,undefined,11,3,206,27,9,-1,30,16,17,4,9,95,249,9,103,37,43,23,17,51
13/02/2018,1,63,32,108,71,91,36,25,7,9,2,6,11,-1,20,42,32,8,2,80,41,167,104,12,18,31,93,15,31,11,107,21,undefined,10,8,73,4,7,-1,6,8,9,-1,1,69,101,-1,78,20,29,7,13,28
13/02/2018,2,22,25,47,37,56,51,11,6,2,2,2,3,-1,20,27,10,8,2,45,28,98,59,6,35,22,40,-1,34,10,52,11,undefined,4,7,26,7,3,-1,3,8,5,2,-1,49,57,-1,24,10,17,10,5,20
13/02/2018,3,17,6,18,38,52,18,14,2,4,4,1,1,-1,14,22,8,18,2,31,18,62,78,9,3,11,36,1,56,8,35,10,undefined,4,4,35,11,4,-1,13,6,10,4,3,19,63,2,34,6,15,-1,6,7
13/02/2018,4,14,13,39,30,63,78,26,4,6,4,2,3,-1,25,19,4,25,10,25,26,34,58,8,28,21,23,6,66,8,32,8,undefined,8,7,33,3,8,-1,4,6,7,1,1,22,51,1,32,3,6,5,1,8
13/02/2018,5,41,25,85,86,146,246,46,45,132,29,8,29,-1,96,29,42,62,40,15,21,32,164,79,250,76,68,11,137,64,37,12,undefined,19,29,210,31,6,-1,20,22,22,11,12,39,158,5,79,16,25,7,7,29
13/02/2018,6,172,83,191,187,458,978,202,178,825,107,26,89,-1,285,85,141,198,149,38,20,88,712,324,934,309,154,39,484,166,71,21,undefined,136,67,1008,78,9,-1,111,94,54,50,32,144,448,15,269,69,61,27,43,77
13/02/2018,7,411,257,392,552,1244,2204,776,405,2256,382,56,226,-1,689,337,455,741,770,93,87,220,1542,786,2335,672,345,103,1190,433,245,77,undefined,271,202,1986,254,53,-1,370,280,151,100,75,472,1368,59,527,127,138,76,61,240
13/02/2018,8,952,685,917,1197,2266,4813,917,596,3521,611,57,342,-1,1406,886,1112,1991,1882,275,202,375,2913,1565,4213,941,607,176,2382,675,562,152,undefined,630,319,3900,728,137,-1,901,837,358,302,234,1042,2777,200,1261,266,223,174,109,676
13/02/2018,9,1052,810,870,1149,1635,2400,359,257,2172,422,27,211,-1,616,645,1216,1358,1066,209,239,351,2050,930,2814,564,765,171,1444,328,321,135,undefined,412,226,2246,544,100,-1,723,629,376,339,206,732,2197,334,1055,292,311,142,202,525
13/02/2018,10,1380,1061,967,1289,1286,1487,406,176,842,285,33,180,-1,398,884,1187,744,616,436,309,520,1916,647,1676,451,980,169,954,405,400,188,undefined,312,203,1638,576,126,-1,523,624,350,276,131,912,2271,168,1485,342,405,248,230,449
13/02/2018,11,2116,1609,1457,2138,1701,1469,385,224,785,281,51,224,-1,345,1113,1491,720,570,653,359,737,2113,641,1760,548,1258,235,1323,509,628,251,undefined,353,230,1951,606,180,-1,452,493,482,417,207,1247,2660,180,2021,485,532,297,296,486
13/02/2018,12,3521,3125,2388,3319,2409,2695,794,694,1454,422,128,458,-1,648,1886,2565,1850,866,1326,698,1588,2890,1141,2503,897,1643,325,2055,748,1173,422,undefined,414,332,3701,1162,293,-1,1170,1031,519,425,200,2332,3611,301,2386,667,694,349,384,885
13/02/2018,13,3532,3137,2427,3544,2236,2579,666,548,1332,465,109,343,-1,584,1821,2623,1796,854,1289,745,1512,2995,1156,2620,918,1609,282,1760,812,1165,427,undefined,459,464,3552,1000,296,-1,1170,869,770,564,280,2354,3944,370,2462,595,650,436,330,957
13/02/2018,14,2949,2293,2100,3122,2232,2184,418,247,963,324,66,154,-1,484,1472,2002,836,605,1072,522,1008,2612,592,1916,793,1125,261,1842,664,741,315,undefined,326,278,2350,699,200,-1,540,564,446,385,182,1669,3432,158,1838,402,451,392,238,649
13/02/2018,15,3001,2306,2334,3068,2561,2461,344,230,1418,336,62,173,-1,703,1723,1666,641,704,981,384,935,2631,520,2350,819,782,207,2312,529,695,345,undefined,356,262,2337,595,213,-1,363,479,494,327,205,1550,3570,130,1806,416,223,365,241,659
13/02/2018,16,2953,2307,2269,3243,2750,3430,545,409,2989,623,64,220,-1,914,1909,1643,765,1098,1091,376,964,3291,731,3867,1164,654,176,2176,693,747,282,undefined,396,304,3029,601,168,-1,400,466,419,318,181,1770,3921,137,1984,261,182,361,176,679
13/02/2018,17,3332,2363,2578,3482,3899,5350,1002,637,3710,823,104,340,-1,1756,2372,1584,1427,1955,1197,563,1211,4340,1198,5014,1784,768,260,2988,1021,1111,363,undefined,599,431,4760,854,242,-1,621,578,437,428,313,1858,4635,204,2612,360,176,446,194,829
13/02/2018,18,2787,1730,2442,3005,2693,3407,929,405,1608,374,124,477,-1,1015,1902,997,797,1001,1355,754,1306,3379,611,2940,1205,625,229,1932,1049,1056,440,undefined,281,276,3741,451,192,-1,356,376,276,356,247,1721,3692,139,2141,289,141,535,181,660
13/02/2018,19,1724,842,2244,1910,1743,1998,1083,210,567,139,123,432,-1,611,1566,591,330,363,1354,858,1227,2557,321,1654,1107,454,106,678,598,935,710,undefined,152,165,2669,272,273,-1,239,249,183,178,130,1397,2521,71,1394,189,93,445,151,488
13/02/2018,20,1120,528,1993,1462,1994,1798,284,168,282,102,163,570,-1,597,1279,485,274,187,1115,786,957,2132,206,1046,504,451,113,1001,478,931,580,undefined,123,157,2630,188,246,-1,100,170,148,231,222,1189,2050,50,1053,166,88,464,145,457
13/02/2018,21,644,354,1519,1166,1609,1606,320,175,169,107,134,452,-1,422,852,361,162,134,848,608,820,1760,180,981,369,400,89,834,284,628,598,undefined,102,125,2373,175,237,-1,134,132,99,44,45,932,1738,33,834,127,124,402,73,295
13/02/2018,22,384,181,1030,562,940,1088,155,67,132,62,75,246,-1,312,482,195,77,84,507,344,560,1401,154,604,241,291,48,363,151,540,377,undefined,76,100,1414,98,172,-1,55,127,68,36,42,494,1076,25,584,92,85,219,60,227
13/02/2018,23,185,96,590,419,513,702,876,40,85,17,50,129,-1,226,259,126,83,66,264,206,433,929,81,344,105,234,30,188,142,267,214,undefined,58,197,738,50,56,-1,47,54,31,9,21,277,876,7,300,44,70,70,62,115
14/02/2018,0,119,59,302,211,251,320,45,15,18,11,16,38,-1,86,117,86,13,26,129,106,247,321,35,140,50,170,30,62,38,214,64,undefined,11,27,287,26,9,-1,9,45,15,10,10,126,403,14,159,42,52,17,32,56
14/02/2018,1,71,37,166,103,104,112,30,4,18,8,10,28,-1,35,66,26,12,6,102,66,129,102,30,46,29,98,12,37,33,138,29,undefined,14,11,95,12,8,-1,14,12,13,3,4,75,134,-1,106,18,59,8,25,30
14/02/2018,2,27,17,81,44,35,56,11,11,3,7,2,2,-1,15,29,14,10,5,56,40,81,85,6,28,29,41,7,22,5,65,7,undefined,5,11,57,9,4,-1,2,8,1,2,-1,32,88,-1,41,8,17,4,6,8
