Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14,380 Elizabeth St,La Trobe St (North)
04/09/2019,15,2689,2005,1956,2568,2002,2140,204,260,1310,396,95,273,-1,678,1591,1437,735,598,723,580,997,2954,681,2658,-1,708,171,1820,512,652,210,undefined,206,196,1184,550,188,undefined,439,645,815,284,245,1604,200,1600,321,162,331,190,708,476,-1,549,1137,1516,353,2945,942,undefined,undefined
04/09/2019,16,2691,1932,1925,2826,2466,3210,323,379,3150,656,85,332,-1,1101,1663,1350,879,1182,760,651,1125,3762,797,3939,-1,746,168,2002,519,773,212,undefined,396,286,1569,671,165,undefined,547,680,830,513,272,1809,270,2089,280,167,313,163,742,490,-1,564,2442,2032,335,3436,1037,undefined,undefined
04/09/2019,17,3371,2117,2490,3153,3464,5259,625,618,4063,896,101,409,-1,1969,2298,1599,1431,1756,964,814,1370,4643,1370,5087,-1,996,241,2891,850,1023,370,undefined,580,503,2397,779,301,undefined,625,720,929,488,263,2315,317,2433,365,198,534,249,927,621,-1,820,3553,2528,369,4232,1235,undefined,undefined
04/09/2019,18,2572,1424,2462,2623,2536,3289,731,366,1923,486,77,370,-1,1130,2255,1051,777,852,1109,1196,1267,3645,695,3095,-1,1010,228,1966,543,1051,412,undefined,314,299,2062,560,237,undefined,360,591,724,306,180,1635,286,1841,358,340,486,224,694,444,-1,592,1323,1523,66,3082,997,undefined,undefined
04/09/2019,19,1306,546,2156,1550,1254,1485,815,135,531,170,20,126,-1,448,1533,584,352,290,855,874,1023,2381,339,1431,-1,696,183,1240,268,883,420,undefined,116,199,1023,288,159,undefined,167,353,345,248,143,1116,154,1083,359,164,438,146,480,211,-1,429,414,682,20,2022,750,undefined,undefined
04/09/2019,20,666,314,1743,1050,690,964,54,73,208,109,14,99,-1,340,990,324,231,137,644,544,658,1782,217,954,-1,466,141,380,73,626,297,undefined,68,63,683,206,128,undefined,91,249,319,207,91,796,132,681,207,114,329,148,356,204,-1,323,243,418,17,1327,545,undefined,undefined
04/09/2019,21,430,221,1580,855,879,841,55,59,134,65,37,132,-1,360,784,351,146,98,542,449,642,1347,141,770,-1,423,105,793,82,672,249,undefined,36,60,518,168,125,undefined,63,133,200,158,94,828,81,507,144,94,251,88,315,154,-1,257,159,376,23,1147,392,undefined,undefined
04/09/2019,22,301,148,1005,639,1034,744,844,66,96,68,21,87,-1,310,476,188,113,88,376,365,557,1127,131,592,-1,316,73,783,143,453,170,undefined,67,261,518,105,72,undefined,95,329,133,113,48,475,65,400,101,79,158,54,177,106,-1,150,97,327,24,488,301,undefined,undefined
04/09/2019,23,107,78,580,332,331,453,272,19,66,15,3,36,-1,180,196,115,75,52,144,211,318,648,72,335,-1,154,42,166,71,268,80,undefined,24,129,476,76,31,undefined,41,47,85,61,35,196,34,215,60,65,71,46,89,71,-1,87,38,215,9,223,136,undefined,undefined
05/09/2019,0,60,34,262,136,111,150,6,7,9,7,1,19,-1,80,79,48,22,21,49,72,187,242,40,139,-1,133,29,36,12,159,25,undefined,19,7,119,27,12,undefined,18,15,51,37,17,55,14,128,22,49,13,22,49,37,-1,40,21,101,4,112,85,undefined,undefined
05/09/2019,1,42,31,133,50,35,72,6,6,9,2,9,14,-1,23,49,10,13,5,45,32,124,132,16,34,-1,84,7,17,11,150,8,undefined,4,6,44,31,8,undefined,2,4,11,9,4,38,6,68,6,49,21,29,27,16,-1,23,7,55,2,34,33,undefined,undefined
05/09/2019,2,23,13,61,27,29,53,4,-1,2,5,2,6,-1,21,26,8,6,3,27,29,65,93,9,24,-1,53,5,12,4,97,8,undefined,2,1,16,5,10,undefined,4,4,11,4,1,21,3,57,4,58,3,3,15,8,-1,11,3,57,2,32,23,undefined,undefined
05/09/2019,3,25,28,34,24,47,38,9,1,1,8,-1,3,-1,11,21,14,2,2,21,23,56,73,7,13,-1,50,1,32,3,54,5,undefined,2,1,21,6,4,undefined,3,11,10,8,6,21,-1,37,5,52,2,10,18,19,-1,2,4,7,2,38,12,undefined,undefined
05/09/2019,4,16,14,25,31,55,58,5,5,11,3,-1,2,-1,31,14,7,13,4,6,13,40,68,15,29,-1,36,6,59,4,21,11,undefined,4,5,20,6,8,undefined,8,3,8,3,3,17,4,23,8,30,6,2,6,4,-1,2,6,16,-1,75,26,undefined,undefined
05/09/2019,5,26,16,77,68,126,274,45,40,84,42,5,20,-1,96,32,67,93,48,22,19,36,195,47,345,-1,62,19,105,26,41,14,undefined,16,32,143,17,7,undefined,33,16,8,10,7,45,10,72,18,19,2,15,14,11,-1,18,106,112,3,206,33,undefined,undefined
05/09/2019,6,119,100,179,225,413,1143,137,109,569,108,26,92,-1,326,99,156,281,196,52,35,94,803,266,1151,-1,155,42,465,106,72,32,undefined,88,63,797,76,4,undefined,122,110,46,32,12,203,40,199,62,66,23,43,65,37,-1,142,514,369,24,418,123,undefined,undefined
05/09/2019,7,423,233,347,542,1101,1966,399,333,2493,373,78,361,-1,754,283,449,994,769,83,110,211,1635,692,2365,-1,353,106,1153,279,169,103,undefined,233,180,1105,239,53,undefined,341,306,169,174,54,600,99,592,167,126,79,53,191,101,-1,206,2098,1256,100,1147,295,undefined,undefined
05/09/2019,8,967,663,742,1149,2052,4269,619,491,4052,623,113,393,-1,1529,615,1046,2096,1605,180,213,481,2984,1541,4366,-1,768,221,2290,454,395,157,undefined,562,335,2184,717,101,undefined,824,793,540,649,168,1154,253,1182,355,198,198,136,743,326,-1,439,4310,2320,290,2322,772,undefined,undefined
05/09/2019,9,1020,774,747,1278,1608,2363,244,313,2784,524,47,255,-1,758,660,1108,1652,1075,150,241,428,2296,937,2880,-1,909,212,1740,395,311,150,undefined,468,247,1163,578,87,undefined,796,716,505,653,190,879,293,1088,363,306,251,130,664,288,-1,446,3146,1707,336,2023,694,undefined,undefined
05/09/2019,10,1413,1150,990,1514,1294,1259,195,203,968,333,42,170,-1,494,757,1218,1055,619,320,277,507,1902,650,1681,-1,850,191,1280,401,379,202,undefined,236,242,843,525,134,undefined,511,590,675,602,176,935,247,1179,415,305,259,152,539,286,-1,408,1106,1061,213,2074,621,undefined,undefined
05/09/2019,11,2201,1516,1267,1911,1477,1340,208,294,893,277,64,238,-1,545,994,1438,813,483,488,456,810,2232,649,1726,-1,1182,334,1407,483,546,234,undefined,225,253,1117,586,223,undefined,501,616,731,654,233,1324,234,1394,530,377,328,179,575,348,-1,529,953,1187,319,2299,732,undefined,undefined
05/09/2019,12,3290,2633,2110,3097,1952,2354,390,907,1539,506,178,490,-1,732,1764,2227,1953,757,1030,1022,1398,3195,1205,2439,-1,1887,339,1949,698,953,335,undefined,360,384,2514,1159,373,undefined,1317,1055,1067,764,202,2166,341,2204,745,562,473,298,1004,464,-1,776,2502,1725,323,2998,1067,undefined,undefined
05/09/2019,13,3701,2787,2107,3185,2106,2524,369,754,1437,535,118,419,-1,709,1801,2328,1962,696,968,817,1573,3583,1141,2470,-1,1706,371,1719,916,1007,396,undefined,414,484,2434,951,328,undefined,1344,1032,1074,503,266,2443,411,2427,655,496,470,273,993,465,-1,832,2019,1800,409,3384,1068,undefined,undefined
05/09/2019,14,2835,2046,1868,3000,1852,1947,240,317,1003,369,69,317,-1,585,1532,1822,1035,580,754,568,1007,2943,653,2158,-1,1077,253,1670,608,742,271,undefined,201,234,1345,727,184,undefined,634,640,798,316,223,1793,297,1893,581,317,354,256,899,325,-1,598,1102,1252,390,3021,969,undefined,undefined
05/09/2019,15,2739,2027,1914,2762,2008,2160,163,276,1361,404,93,325,-1,778,1555,1486,769,616,767,608,1009,3102,632,2619,-1,827,210,1443,542,642,251,undefined,204,252,1285,581,162,undefined,387,549,774,294,225,1782,262,1776,429,189,356,167,763,365,-1,588,1238,1484,421,3087,938,undefined,undefined
05/09/2019,16,2853,1888,2043,2871,2171,3300,283,426,3219,684,73,372,-1,1240,1526,1390,893,1170,762,520,914,3534,843,3877,-1,689,181,1677,581,714,293,undefined,375,276,1510,615,231,undefined,459,522,777,434,171,1705,268,2031,269,149,355,173,818,395,-1,596,2682,1990,302,3341,1030,undefined,undefined
05/09/2019,17,3464,1999,2321,3191,3105,4931,475,596,4206,975,115,468,-1,1827,2101,1532,1263,1771,940,825,1386,4560,1277,5054,-1,873,241,2564,641,951,374,undefined,484,366,2172,832,265,undefined,629,742,991,442,201,2153,262,2408,331,165,479,148,916,636,-1,891,3610,2579,393,3911,1217,undefined,undefined
05/09/2019,18,3030,1547,2459,2615,2450,2925,347,374,1919,404,104,499,-1,1051,1874,1139,776,847,1109,1006,1388,3614,707,2951,-1,808,245,2260,517,1056,454,undefined,277,208,1737,526,227,undefined,417,583,675,513,179,1690,237,1795,278,138,534,174,852,461,-1,630,1402,1479,68,3125,1056,undefined,undefined
05/09/2019,19,1890,904,1978,1939,1463,1608,148,150,586,171,34,218,-1,576,1467,642,352,311,948,1022,1144,2599,336,1481,-1,531,151,1698,238,954,512,undefined,92,124,1028,323,230,undefined,169,349,383,331,130,1412,141,1252,184,133,466,124,629,323,-1,406,494,731,26,2161,731,undefined,undefined
05/09/2019,20,1406,589,1784,1618,920,1180,90,122,231,85,59,246,-1,479,1230,483,197,154,863,761,940,2126,228,1017,-1,475,117,503,168,851,401,undefined,78,110,858,243,200,undefined,122,243,316,323,115,1237,125,992,160,128,420,106,509,258,-1,357,252,475,24,1492,552,undefined,undefined
05/09/2019,21,759,352,1541,1533,1221,1198,83,71,139,68,47,177,-1,437,913,465,180,90,609,619,740,1795,180,899,-1,535,110,971,152,756,403,undefined,67,64,776,281,129,undefined,79,137,225,241,105,1206,84,886,146,119,325,113,436,178,-1,294,197,456,17,1361,461,undefined,undefined
05/09/2019,22,334,203,1018,1033,1149,764,54,62,104,45,44,129,-1,239,531,224,131,124,380,484,585,1292,161,691,-1,259,78,752,89,626,213,undefined,67,70,454,232,79,undefined,90,350,109,90,50,675,79,407,97,117,208,70,175,104,-1,131,130,333,12,1004,293,undefined,undefined
05/09/2019,23,210,124,565,542,370,506,12,27,52,16,18,63,-1,196,232,112,100,77,235,262,431,810,104,297,-1,209,30,185,42,391,91,undefined,29,99,299,119,39,undefined,67,64,66,55,26,382,44,240,59,79,57,36,92,54,-1,80,121,215,12,231,205,undefined,undefined
06/09/2019,0,160,101,364,569,176,236,10,18,16,16,6,38,-1,123,140,113,39,21,178,105,332,436,46,135,-1,151,27,116,25,216,46,undefined,16,23,165,57,14,undefined,39,19,43,32,14,180,9,166,26,77,28,23,92,34,-1,45,45,100,1,167,58,undefined,undefined
06/09/2019,1,82,40,188,126,82,85,4,3,16,3,5,14,-1,39,60,41,27,18,122,113,212,208,34,57,-1,112,14,32,15,209,26,undefined,4,21,56,25,13,undefined,2,13,17,7,6,61,7,111,17,86,12,10,45,14,-1,34,15,47,12,81,37,undefined,undefined
06/09/2019,2,57,39,133,66,41,83,3,1,11,4,6,4,-1,26,35,31,8,7,48,33,168,178,21,27,-1,62,10,25,5,115,18,undefined,7,5,29,25,5,undefined,5,8,6,3,2,39,3,57,11,44,4,10,19,8,-1,17,10,52,5,55,18,undefined,undefined
06/09/2019,3,50,36,93,53,70,44,1,1,7,1,-1,1,-1,13,24,26,5,13,22,86,178,125,25,12,-1,41,10,58,-1,94,6,undefined,1,4,21,8,2,undefined,2,9,8,2,2,18,4,59,13,28,2,4,16,6,-1,11,4,12,-1,62,9,undefined,undefined
06/09/2019,4,32,13,48,58,63,60,3,4,3,7,-1,-1,-1,35,13,12,10,1,23,34,87,121,14,50,-1,30,9,60,4,50,7,undefined,7,3,29,6,2,undefined,13,2,8,3,3,30,2,54,3,27,1,9,7,3,-1,10,10,19,1,72,10,undefined,undefined
06/09/2019,5,31,22,97,126,105,278,37,20,93,25,3,11,-1,106,34,45,77,38,10,28,64,176,34,337,-1,68,18,74,24,31,20,undefined,22,31,132,15,13,undefined,14,25,22,6,6,53,12,77,22,15,8,16,25,6,-1,17,79,104,1,208,33,undefined,undefined
06/09/2019,6,103,74,187,188,383,1017,72,88,540,97,16,54,-1,265,68,250,248,209,46,39,63,653,262,1130,-1,172,36,353,88,64,46,undefined,61,62,712,82,9,undefined,93,95,36,23,11,161,35,198,61,46,19,34,60,37,-1,89,454,376,18,467,122,undefined,undefined
06/09/2019,7,321,260,314,509,985,1779,224,256,2128,395,33,265,-1,665,264,494,872,760,80,98,205,1484,716,2261,-1,330,99,904,241,196,64,undefined,201,152,973,239,67,undefined,296,279,137,121,54,484,103,499,141,94,115,86,199,124,-1,161,1797,1108,66,1127,254,undefined,undefined
06/09/2019,8,889,600,718,1148,1910,4010,431,435,4150,608,38,284,-1,1302,569,907,2066,1683,144,208,403,2835,1459,4260,-1,719,170,1810,390,358,143,undefined,487,283,1841,674,96,undefined,792,779,481,516,182,963,206,1092,281,143,193,173,664,309,-1,409,4055,2348,295,2196,672,undefined,undefined
06/09/2019,9,1036,791,655,1244,1590,2186,210,278,2601,575,45,216,-1,792,645,955,1444,988,194,274,433,2090,937,2806,-1,804,249,1613,493,308,200,undefined,436,253,1047,545,99,undefined,814,655,511,562,162,892,221,1150,463,271,223,167,542,294,-1,403,2561,1547,301,1994,612,undefined,undefined
06/09/2019,10,1566,1148,968,1508,1553,1358,312,231,942,296,55,211,-1,550,641,1100,849,498,297,309,561,2064,625,1730,-1,945,254,1884,381,351,196,undefined,198,255,882,509,172,undefined,539,580,579,463,183,924,230,1326,519,308,274,178,573,290,-1,449,1063,1114,281,1985,637,undefined,undefined
06/09/2019,11,2101,1582,1267,1996,1468,1419,424,247,869,262,67,282,-1,665,969,1568,894,445,518,619,883,2214,665,1806,-1,1205,249,1503,595,582,292,undefined,213,486,1125,530,176,undefined,610,683,746,608,235,1166,209,1440,539,423,344,236,560,411,-1,486,1000,1224,237,2427,653,undefined,undefined
06/09/2019,12,3328,2696,2113,2828,2109,2413,327,623,1749,624,119,432,-1,801,1463,2111,1621,555,1003,1079,1723,3220,1095,2704,-1,1752,338,2282,805,1113,385,undefined,344,346,2115,1151,320,undefined,1430,1002,883,725,211,1883,323,2133,731,552,464,267,973,549,-1,843,2441,1967,345,3048,987,undefined,undefined
06/09/2019,13,3539,2954,2015,3011,1952,2393,272,486,1432,465,55,305,-1,962,1553,2289,1523,628,927,929,1639,3283,973,2647,-1,1932,360,1741,536,1092,368,undefined,314,315,1899,1074,269,undefined,1356,917,889,659,189,2001,436,2411,709,461,427,296,936,440,-1,780,1756,1746,373,3358,1097,undefined,undefined
06/09/2019,14,2658,2110,1452,2407,1606,1960,71,208,846,295,7,103,-1,499,1167,1590,890,540,611,606,999,2460,520,2257,-1,1003,218,1515,421,721,237,undefined,190,133,1009,539,216,undefined,563,618,659,341,134,1262,260,1401,475,257,305,235,722,411,-1,613,865,1260,200,3062,797,undefined,undefined
06/09/2019,15,2803,2045,1920,2646,1924,2422,207,250,1413,325,27,180,-1,822,1512,1398,777,625,684,694,977,2849,662,2831,-1,1078,217,1451,387,818,232,undefined,180,203,1294,574,185,undefined,392,480,809,540,243,1506,240,1781,422,285,334,240,838,465,-1,605,1253,1545,344,3115,835,undefined,undefined
06/09/2019,16,3072,2085,2215,2981,2463,3454,478,357,3296,632,19,200,-1,1297,1776,1539,1001,1119,757,757,1168,3789,932,3960,-1,905,273,1870,482,873,292,undefined,427,292,1528,596,201,undefined,546,581,644,588,218,1870,241,2124,400,249,420,212,850,440,-1,632,2508,2188,296,3737,900,undefined,undefined
06/09/2019,17,4022,2463,2904,3625,4254,4871,1258,582,3410,702,56,335,-1,1829,2524,1747,1293,1441,1169,1095,1733,4549,1190,4674,-1,792,252,3561,723,1268,400,undefined,476,482,2628,810,239,undefined,558,796,816,669,289,2310,274,2494,336,145,484,197,972,589,-1,824,2881,2697,406,4669,1260,undefined,undefined
06/09/2019,18,3978,2951,3679,3982,4899,3534,4267,344,1452,379,63,337,-1,1427,2532,1494,745,779,1443,1424,1893,4265,802,3065,-1,794,233,4381,1434,1372,500,undefined,401,547,2715,634,259,undefined,434,671,552,373,192,2592,186,2005,287,147,611,180,949,458,-1,790,1323,1792,165,4975,1074,undefined,undefined
06/09/2019,19,2424,1125,2535,2376,2632,2208,3781,195,591,128,39,196,-1,817,1714,847,461,294,1395,1374,1450,2784,433,1755,-1,634,175,2330,474,1173,505,undefined,246,277,2075,467,272,undefined,234,411,336,246,182,1468,115,1399,228,111,596,151,843,228,-1,547,474,943,45,2912,801,undefined,undefined
06/09/2019,20,1920,820,2341,1894,1311,1728,99,141,271,123,31,185,-1,641,1573,604,305,152,1189,1487,1428,2246,276,990,-1,513,172,854,140,1209,554,undefined,64,99,1136,343,292,undefined,125,227,218,183,97,1172,94,1224,209,134,520,89,651,203,-1,509,274,644,31,1952,593,undefined,undefined
06/09/2019,21,1106,531,2288,1676,2165,1459,167,94,160,116,32,153,-1,535,1180,402,144,95,962,983,1192,2066,209,938,-1,520,154,1867,197,1034,564,undefined,50,66,1293,295,233,undefined,126,213,178,132,62,1149,61,1122,184,128,440,74,580,186,-1,387,148,453,25,2035,540,undefined,undefined
06/09/2019,22,626,402,2006,1508,2390,1472,6239,68,143,57,30,140,-1,738,882,352,346,157,795,976,1139,1998,254,1037,-1,399,118,1730,583,1155,453,undefined,401,908,1879,474,154,undefined,78,513,153,92,65,1093,52,767,171,106,315,79,473,123,-1,297,150,514,18,2282,372,undefined,undefined
06/09/2019,23,373,275,1477,1266,1276,1144,1566,78,147,32,11,71,-1,608,555,293,161,91,527,604,885,1622,248,1015,-1,365,122,583,334,955,254,undefined,131,207,1827,453,78,undefined,95,184,72,117,59,761,42,581,149,128,132,80,452,83,-1,202,159,453,12,1748,293,undefined,undefined
07/09/2019,0,228,145,860,741,496,685,67,14,56,18,5,37,-1,314,295,137,69,51,327,470,721,759,90,351,-1,191,53,112,63,637,140,undefined,32,38,410,319,25,undefined,37,80,39,53,31,414,14,302,62,107,34,34,276,60,-1,144,51,292,2,838,132,undefined,undefined
07/09/2019,1,152,93,521,404,219,390,10,7,26,12,1,11,-1,219,231,60,39,18,214,192,390,508,59,163,-1,138,37,86,26,477,71,undefined,15,13,251,238,10,undefined,13,33,15,6,4,275,20,209,25,59,21,31,178,25,-1,99,21,167,-1,665,60,undefined,undefined
07/09/2019,2,127,56,294,222,161,226,11,5,17,7,1,4,-1,126,95,49,20,11,108,112,291,467,29,77,-1,105,16,60,12,353,34,undefined,6,11,96,192,11,undefined,6,15,10,8,6,158,6,185,20,55,9,40,196,27,-1,56,12,67,1,323,42,undefined,undefined
07/09/2019,3,73,71,243,132,106,121,2,2,13,5,-1,5,-1,77,66,22,12,10,95,107,294,380,24,83,-1,93,9,52,9,352,8,undefined,3,14,37,175,9,undefined,10,31,8,8,4,110,3,175,17,45,6,4,122,17,-1,57,3,80,6,197,46,undefined,undefined
07/09/2019,4,46,18,142,101,80,120,6,2,6,6,-1,2,-1,92,31,18,26,2,68,65,246,204,19,36,-1,89,10,47,6,211,22,undefined,6,9,17,64,11,undefined,7,2,3,1,-1,47,4,61,9,26,7,15,31,7,-1,13,5,40,5,120,26,undefined,undefined
07/09/2019,5,36,33,122,94,73,132,9,6,15,7,10,10,-1,79,53,32,12,7,25,55,140,181,24,124,-1,83,9,66,23,159,13,undefined,7,6,41,22,4,undefined,14,8,7,2,2,55,-1,62,17,26,3,7,41,5,-1,21,13,49,-1,190,21,undefined,undefined
07/09/2019,6,53,35,86,95,105,226,36,56,65,15,4,18,-1,96,26,66,67,35,24,64,73,258,43,351,-1,139,16,64,63,91,29,undefined,26,27,170,31,7,undefined,21,31,17,7,8,61,6,72,61,45,18,17,28,13,-1,13,48,134,6,166,34,undefined,undefined
07/09/2019,7,122,95,175,231,174,410,75,83,79,43,20,58,-1,132,81,83,81,49,37,40,126,416,55,548,-1,209,63,92,97,132,47,undefined,36,27,347,33,19,undefined,49,48,16,14,12,126,26,170,126,86,42,38,53,39,-1,85,61,246,19,374,36,undefined,undefined
07/09/2019,8,323,272,291,450,360,577,74,87,93,81,12,69,-1,206,170,278,107,87,66,64,134,887,135,786,-1,474,164,279,116,192,71,undefined,44,46,415,94,61,undefined,142,148,80,73,49,219,75,243,228,145,92,88,206,66,-1,164,174,285,33,728,142,undefined,undefined
07/09/2019,9,677,592,462,819,785,825,99,96,141,83,7,132,-1,300,301,589,193,115,144,173,250,1349,259,1047,-1,702,232,643,204,259,121,undefined,50,52,614,148,101,undefined,171,167,110,93,52,403,71,566,319,245,207,128,234,57,-1,266,159,633,93,1226,222,undefined,undefined
07/09/2019,10,1536,1197,852,1512,1312,1133,102,154,148,91,30,170,-1,421,562,936,194,164,238,330,453,1757,260,1298,-1,1203,348,1156,283,385,232,undefined,77,114,806,174,121,undefined,184,225,138,115,64,619,110,882,545,403,319,232,455,109,-1,430,241,905,207,1977,379,undefined,undefined
07/09/2019,11,2366,1857,1244,2019,1903,1409,158,178,190,93,24,180,-1,433,818,1242,220,203,558,634,624,1978,248,1336,-1,1499,391,1599,349,516,179,undefined,80,90,1102,255,187,undefined,158,382,143,111,84,696,160,1042,612,496,427,249,522,157,-1,456,226,804,133,2554,455,undefined,undefined
07/09/2019,12,2814,2093,1766,2517,2933,1492,176,215,168,74,38,216,-1,487,1109,1434,248,227,953,869,901,2391,247,1267,-1,1594,482,2944,471,809,242,undefined,112,105,1256,211,203,undefined,161,402,190,163,92,1075,171,1497,770,581,538,279,634,185,-1,605,337,876,121,3126,584,undefined,undefined
07/09/2019,13,3347,2400,2125,3064,2301,1400,123,180,169,67,25,182,-1,494,1521,1428,242,238,1166,1246,1160,2609,269,1220,-1,1745,459,2475,524,931,306,undefined,93,126,1118,202,251,undefined,173,569,310,197,138,1418,147,1538,834,591,584,251,833,171,-1,715,331,866,219,3143,766,undefined,undefined
07/09/2019,14,3334,2536,2257,2960,2088,1823,133,210,165,95,47,183,-1,647,1674,1472,240,222,1069,1049,1228,2644,284,1405,-1,1585,409,1799,490,938,337,undefined,108,103,1273,208,202,undefined,172,406,208,210,99,1483,173,1497,726,523,700,226,655,160,-1,600,387,918,208,3144,775,undefined,undefined
07/09/2019,15,3644,2789,2363,3027,2804,1730,139,243,134,101,39,207,-1,722,1830,1523,342,185,1053,978,1301,2991,279,1356,-1,1256,312,2653,634,933,388,undefined,76,125,1540,210,237,undefined,183,350,153,154,93,1670,112,1540,611,375,627,195,782,137,-1,590,262,782,206,3365,847,undefined,undefined
07/09/2019,16,3568,2553,2258,3039,2987,1809,194,236,119,82,29,265,-1,614,1908,1237,294,176,1115,1071,1345,3152,271,1421,-1,782,202,2428,604,934,363,undefined,105,160,1403,247,215,undefined,154,428,185,212,102,1628,155,1632,441,176,532,178,698,132,-1,465,300,911,182,3481,793,undefined,undefined
07/09/2019,17,3357,1954,2529,2817,2295,2000,204,253,169,111,47,249,-1,710,1980,1084,307,164,1336,1195,1423,2640,315,1354,-1,627,188,1679,535,1169,385,undefined,111,144,1515,241,235,undefined,181,347,258,202,132,1699,146,1675,224,147,610,155,792,205,-1,509,312,866,167,3133,847,undefined,undefined
07/09/2019,18,2614,1250,2557,2244,2344,1837,628,181,144,90,42,249,-1,670,1635,655,392,141,1500,1517,1436,2528,347,1343,-1,674,189,1677,371,1357,412,undefined,149,171,1699,275,289,undefined,211,437,216,154,100,1276,119,1576,246,121,570,145,711,184,-1,545,210,919,43,2691,693,undefined,undefined
07/09/2019,19,1961,697,2799,1919,2033,1562,721,94,107,101,49,210,-1,647,1623,491,292,108,1601,1556,1500,2406,223,968,-1,559,143,2014,304,1358,521,undefined,88,145,1634,314,312,undefined,135,349,169,137,57,1294,114,1426,180,139,588,161,696,207,-1,503,129,552,18,1713,720,undefined,undefined
