year,month,day,rainfall_mm,max_temp,min_temp,solar_exp
2022,6,23,0.2,16.4,10.9,6.4
2022,6,24,4.8,17.3,11.7,7.1
2022,6,25,0.2,16.2,9.4,9.2
2022,6,26,0,13.1,10.7,5.6
2022,6,27,5.4,12.8,6.2,7.1
2022,6,28,0.2,13.4,6,6.7
2022,6,29,0,11.7,6.6,7.3
2022,6,30,0,14.1,4.3,9.1
2022,7,1,0,12.5,5.9,5.4
2022,7,2,0,12.5,7,6.8
2022,7,3,0,13.2,3.7,8.8
2022,7,4,0,13.3,4.6,9.5
2022,7,5,0,15,7.5,9.3
2022,7,6,0,17.6,3.1,9.6
2022,7,7,0.4,13.9,4.9,8.4
2022,7,8,2.4,11.9,8.2,5.4
2022,7,9,5.8,12.9,7.6,7
2022,7,10,0.6,15.9,3.8,8.4
2022,7,11,0,14,5.8,9.4
2022,7,12,1.2,11,8,5.1
2022,7,13,1.6,12.4,7.1,8.2
2022,7,14,1.6,12.6,7.5,7.6
2022,7,15,0,15.5,7.2,8.5
2022,7,16,0,13.8,8.1,6.4
2022,7,17,0,15.8,9.1,5.2
2022,7,18,4,11.4,7.2,8.3
2022,7,19,0,12.8,3.8,9.8
2022,7,20,0.2,11.2,0.8,10.4
2022,7,21,0,13.8,1.2,10.5
2022,7,22,0,19,3.4,9.9
2022,7,23,1.2,14.5,8.1,5.1
2022,7,24,7.8,19.3,10.4,10.1
2022,7,25,0,16.8,8.1,5.1
2022,7,26,4.4,13.2,8.8,6.4
2022,7,27,3,15.3,9.3,7.7
2022,7,28,1,13.2,9.3,9.3
2022,7,29,1,12.7,6.5,11.2
2022,7,30,0,13,2.1,11.3
2022,7,31,0,14.7,4.3,4.8
2022,8,1,0,15.7,7.4,9.4
2022,8,2,0.6,15.9,9.8,10.7
2022,8,3,0.8,19.2,11,11.6
2022,8,4,1.2,18.8,12,9.1
2022,8,5,0,14.1,11.8,6.9
2022,8,6,3.8,12.8,7.9,8.6
2022,8,7,1.4,14.2,8,11.5
2022,8,8,0,13.5,5.4,12.4
2022,8,9,0.2,15.4,2.6,12.5
2022,8,10,0,14.7,3.6,9
2022,8,11,0,15.7,5.4,5.3
2022,8,12,1.4,15.3,10.3,6.4
2022,8,13,0,16.2,7.6,11.4
2022,8,14,0,15.2,6.8,5.6
2022,8,15,0,16.7,10.4,9.3
2022,8,16,3.2,13.6,10.3,10.3
2022,8,17,1.8,15.6,6.9,9.6
2022,8,18,1.2,15.2,9.4,5.2
2022,8,19,12.4,16.3,8.6,12.3
2022,8,20,4.4,13.7,10.5,12.1
