date,street,people_count,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
24/06/2022,Collins Place (North),5813,4.8,N,17.3,Y,11.7,Y,7.1,4,5151000,1.78
24/06/2022,Chinatown-Swanston St (North),12123,4.8,N,17.3,Y,11.7,Y,7.1,4,5151000,1.78
24/06/2022,Bourke Street Mall (North),20102,4.8,N,17.3,Y,11.7,Y,7.1,4,5151000,1.78
23/06/2022,Melbourne Central,21534,0.2,N,16.4,Y,10.9,Y,6.4,3,5151000,1.78
23/06/2022,Bourke Street Mall (North),18080,0.2,N,16.4,Y,10.9,Y,6.4,3,5151000,1.78
23/06/2022,Chinatown-Swanston St (North),8834,0.2,N,16.4,Y,10.9,Y,6.4,3,5151000,1.78
23/06/2022,Collins Place (North),6655,0.2,N,16.4,Y,10.9,Y,6.4,3,5151000,1.78
23/06/2022,Spencer St-Collins St (North),20486,0.2,N,16.4,Y,10.9,Y,6.4,3,5151000,1.78
23/06/2022,QV Market-Peel St,2380,0.2,N,16.4,Y,10.9,Y,6.4,3,5151000,1.78
23/06/2022,Southern Cross Station,12924,0.2,N,16.4,Y,10.9,Y,6.4,3,5151000,1.78
22/06/2022,Melbourne Central,21523,1.2,N,15.8,Y,7.6,Y,6,2,5151000,1.78
22/06/2022,Bourke Street Mall (North),15892,1.2,N,15.8,Y,7.6,Y,6,2,5151000,1.78
22/06/2022,Chinatown-Swanston St (North),8511,1.2,N,15.8,Y,7.6,Y,6,2,5151000,1.78
22/06/2022,Collins Place (North),6801,1.2,N,15.8,Y,7.6,Y,6,2,5151000,1.78
22/06/2022,QV Market-Peel St,3872,1.2,N,15.8,Y,7.6,Y,6,2,5151000,1.78
22/06/2022,Spencer St-Collins St (North),19463,1.2,N,15.8,Y,7.6,Y,6,2,5151000,1.78
22/06/2022,Southern Cross Station,13043,1.2,N,15.8,Y,7.6,Y,6,2,5151000,1.78
21/06/2022,Bourke Street Mall (North),14972,3.8,N,14.9,Y,11,Y,8.3,1,5151000,1.78
21/06/2022,Spencer St-Collins St (North),19357,3.8,N,14.9,Y,11,Y,8.3,1,5151000,1.78
21/06/2022,Southern Cross Station,13265,3.8,N,14.9,Y,11,Y,8.3,1,5151000,1.78
21/06/2022,QV Market-Peel St,2529,3.8,N,14.9,Y,11,Y,8.3,1,5151000,1.78
21/06/2022,Melbourne Central,18683,3.8,N,14.9,Y,11,Y,8.3,1,5151000,1.78
21/06/2022,Collins Place (North),6536,3.8,N,14.9,Y,11,Y,8.3,1,5151000,1.78
21/06/2022,Chinatown-Swanston St (North),7730,3.8,N,14.9,Y,11,Y,8.3,1,5151000,1.78
20/06/2022,Bourke Street Mall (North),14363,0,N,17.7,Y,6.7,Y,6.8,0,5151000,1.78
20/06/2022,Spencer St-Collins St (North),18481,0,N,17.7,Y,6.7,Y,6.8,0,5151000,1.78
20/06/2022,Southern Cross Station,9336,0,N,17.7,Y,6.7,Y,6.8,0,5151000,1.78
20/06/2022,QV Market-Peel St,1879,0,N,17.7,Y,6.7,Y,6.8,0,5151000,1.78
20/06/2022,Melbourne Central,17818,0,N,17.7,Y,6.7,Y,6.8,0,5151000,1.78
20/06/2022,Collins Place (North),5192,0,N,17.7,Y,6.7,Y,6.8,0,5151000,1.78
20/06/2022,Chinatown-Swanston St (North),7737,0,N,17.7,Y,6.7,Y,6.8,0,5151000,1.78
19/06/2022,Melbourne Central,24258,0.2,N,16.2,Y,5.1,Y,8.9,6,5151000,1.78
19/06/2022,Collins Place (North),1425,0.2,N,16.2,Y,5.1,Y,8.9,6,5151000,1.78
19/06/2022,Bourke Street Mall (North),18763,0.2,N,16.2,Y,5.1,Y,8.9,6,5151000,1.78
19/06/2022,QV Market-Peel St,4413,0.2,N,16.2,Y,5.1,Y,8.9,6,5151000,1.78
19/06/2022,Southern Cross Station,1548,0.2,N,16.2,Y,5.1,Y,8.9,6,5151000,1.78
19/06/2022,Chinatown-Swanston St (North),11835,0.2,N,16.2,Y,5.1,Y,8.9,6,5151000,1.78
19/06/2022,Spencer St-Collins St (North),11622,0.2,N,16.2,Y,5.1,Y,8.9,6,5151000,1.78
18/06/2022,Bourke Street Mall (North),23737,0.2,N,15.7,Y,8,Y,8.8,5,5151000,1.78
18/06/2022,Chinatown-Swanston St (North),14880,0.2,N,15.7,Y,8,Y,8.8,5,5151000,1.78
18/06/2022,Spencer St-Collins St (North),14250,0.2,N,15.7,Y,8,Y,8.8,5,5151000,1.78
18/06/2022,Southern Cross Station,2298,0.2,N,15.7,Y,8,Y,8.8,5,5151000,1.78
18/06/2022,QV Market-Peel St,4381,0.2,N,15.7,Y,8,Y,8.8,5,5151000,1.78
18/06/2022,Melbourne Central,30749,0.2,N,15.7,Y,8,Y,8.8,5,5151000,1.78
18/06/2022,Collins Place (North),2424,0.2,N,15.7,Y,8,Y,8.8,5,5151000,1.78
17/06/2022,Spencer St-Collins St (North),22884,3.6,N,13.8,Y,10.5,Y,7.6,4,5151000,1.78
17/06/2022,QV Market-Peel St,2999,3.6,N,13.8,Y,10.5,Y,7.6,4,5151000,1.78
17/06/2022,Melbourne Central,25565,3.6,N,13.8,Y,10.5,Y,7.6,4,5151000,1.78
17/06/2022,Collins Place (North),5806,3.6,N,13.8,Y,10.5,Y,7.6,4,5151000,1.78
17/06/2022,Chinatown-Swanston St (North),11689,3.6,N,13.8,Y,10.5,Y,7.6,4,5151000,1.78
17/06/2022,Bourke Street Mall (North),18678,3.6,N,13.8,Y,10.5,Y,7.6,4,5151000,1.78
17/06/2022,Southern Cross Station,9123,3.6,N,13.8,Y,10.5,Y,7.6,4,5151000,1.78
16/06/2022,QV Market-Peel St,2074,0.4,N,14.4,Y,10.6,Y,5.4,3,5151000,1.78
16/06/2022,Chinatown-Swanston St (North),7987,0.4,N,14.4,Y,10.6,Y,5.4,3,5151000,1.78
16/06/2022,Spencer St-Collins St (North),20005,0.4,N,14.4,Y,10.6,Y,5.4,3,5151000,1.78
16/06/2022,Southern Cross Station,11183,0.4,N,14.4,Y,10.6,Y,5.4,3,5151000,1.78
16/06/2022,Melbourne Central,19082,0.4,N,14.4,Y,10.6,Y,5.4,3,5151000,1.78
16/06/2022,Collins Place (North),6228,0.4,N,14.4,Y,10.6,Y,5.4,3,5151000,1.78
16/06/2022,Bourke Street Mall (North),15377,0.4,N,14.4,Y,10.6,Y,5.4,3,5151000,1.78
15/06/2022,Chinatown-Swanston St (North),7314,0,N,13.8,Y,9.4,Y,5.8,2,5151000,1.78
15/06/2022,Bourke Street Mall (North),14043,0,N,13.8,Y,9.4,Y,5.8,2,5151000,1.78
15/06/2022,Spencer St-Collins St (North),18474,0,N,13.8,Y,9.4,Y,5.8,2,5151000,1.78
15/06/2022,Southern Cross Station,11961,0,N,13.8,Y,9.4,Y,5.8,2,5151000,1.78
15/06/2022,Melbourne Central,18146,0,N,13.8,Y,9.4,Y,5.8,2,5151000,1.78
15/06/2022,Collins Place (North),6056,0,N,13.8,Y,9.4,Y,5.8,2,5151000,1.78
15/06/2022,QV Market-Peel St,3069,0,N,13.8,Y,9.4,Y,5.8,2,5151000,1.78
14/06/2022,Spencer St-Collins St (North),17057,0.2,N,13.5,Y,6.4,Y,6.9,1,5151000,1.78
14/06/2022,Southern Cross Station,11316,0.2,N,13.5,Y,6.4,Y,6.9,1,5151000,1.78
14/06/2022,QV Market-Peel St,2060,0.2,N,13.5,Y,6.4,Y,6.9,1,5151000,1.78
14/06/2022,Melbourne Central,16747,0.2,N,13.5,Y,6.4,Y,6.9,1,5151000,1.78
14/06/2022,Collins Place (North),6056,0.2,N,13.5,Y,6.4,Y,6.9,1,5151000,1.78
14/06/2022,Chinatown-Swanston St (North),7094,0.2,N,13.5,Y,6.4,Y,6.9,1,5151000,1.78
14/06/2022,Bourke Street Mall (North),13776,0.2,N,13.5,Y,6.4,Y,6.9,1,5151000,1.78
13/06/2022,Chinatown-Swanston St (North),10755,4,N,13,Y,8.9,Y,7.6,0,5151000,1.78
13/06/2022,Bourke Street Mall (North),18005,4,N,13,Y,8.9,Y,7.6,0,5151000,1.78
13/06/2022,Southern Cross Station,1741,4,N,13,Y,8.9,Y,7.6,0,5151000,1.78
13/06/2022,QV Market-Peel St,1545,4,N,13,Y,8.9,Y,7.6,0,5151000,1.78
13/06/2022,Melbourne Central,22936,4,N,13,Y,8.9,Y,7.6,0,5151000,1.78
13/06/2022,Collins Place (North),1076,4,N,13,Y,8.9,Y,7.6,0,5151000,1.78
13/06/2022,Spencer St-Collins St (North),11043,4,N,13,Y,8.9,Y,7.6,0,5151000,1.78
12/06/2022,Spencer St-Collins St (North),12262,0.2,N,13.3,Y,9.8,Y,6.9,6,5151000,1.78
12/06/2022,Southern Cross Station,1888,0.2,N,13.3,Y,9.8,Y,6.9,6,5151000,1.78
12/06/2022,QV Market-Peel St,4106,0.2,N,13.3,Y,9.8,Y,6.9,6,5151000,1.78
12/06/2022,Melbourne Central,28793,0.2,N,13.3,Y,9.8,Y,6.9,6,5151000,1.78
12/06/2022,Collins Place (North),1448,0.2,N,13.3,Y,9.8,Y,6.9,6,5151000,1.78
12/06/2022,Chinatown-Swanston St (North),15268,0.2,N,13.3,Y,9.8,Y,6.9,6,5151000,1.78
12/06/2022,Bourke Street Mall (North),21980,0.2,N,13.3,Y,9.8,Y,6.9,6,5151000,1.78
11/06/2022,Southern Cross Station,2139,0,N,13,Y,9.2,Y,5.3,5,5151000,1.78
11/06/2022,Collins Place (North),2069,0,N,13,Y,9.2,Y,5.3,5,5151000,1.78
11/06/2022,Bourke Street Mall (North),24418,0,N,13,Y,9.2,Y,5.3,5,5151000,1.78
11/06/2022,Chinatown-Swanston St (North),16250,0,N,13,Y,9.2,Y,5.3,5,5151000,1.78
11/06/2022,Spencer St-Collins St (North),14706,0,N,13,Y,9.2,Y,5.3,5,5151000,1.78
11/06/2022,Melbourne Central,30849,0,N,13,Y,9.2,Y,5.3,5,5151000,1.78
11/06/2022,QV Market-Peel St,3790,0,N,13,Y,9.2,Y,5.3,5,5151000,1.78
10/06/2022,Spencer St-Collins St (North),17712,0.4,N,14.1,Y,10.1,Y,7.7,4,5151000,1.78
10/06/2022,Southern Cross Station,7959,0.4,N,14.1,Y,10.1,Y,7.7,4,5151000,1.78
10/06/2022,QV Market-Peel St,2794,0.4,N,14.1,Y,10.1,Y,7.7,4,5151000,1.78
10/06/2022,Melbourne Central,25674,0.4,N,14.1,Y,10.1,Y,7.7,4,5151000,1.78
10/06/2022,Collins Place (North),5208,0.4,N,14.1,Y,10.1,Y,7.7,4,5151000,1.78
10/06/2022,Chinatown-Swanston St (North),12529,0.4,N,14.1,Y,10.1,Y,7.7,4,5151000,1.78
10/06/2022,Bourke Street Mall (North),19332,0.4,N,14.1,Y,10.1,Y,7.7,4,5151000,1.78
9/06/2022,Bourke Street Mall (North),15780,0,N,13.4,Y,9,Y,6,3,5151000,1.78
9/06/2022,Melbourne Central,19023,0,N,13.4,Y,9,Y,6,3,5151000,1.78
9/06/2022,Chinatown-Swanston St (North),8295,0,N,13.4,Y,9,Y,6,3,5151000,1.78
9/06/2022,Collins Place (North),6137,0,N,13.4,Y,9,Y,6,3,5151000,1.78
9/06/2022,QV Market-Peel St,2470,0,N,13.4,Y,9,Y,6,3,5151000,1.78
9/06/2022,Southern Cross Station,11753,0,N,13.4,Y,9,Y,6,3,5151000,1.78
9/06/2022,Spencer St-Collins St (North),18285,0,N,13.4,Y,9,Y,6,3,5151000,1.78
8/06/2022,Spencer St-Collins St (North),18677,3.6,N,12.8,Y,7.1,Y,6.7,2,5151000,1.78
8/06/2022,Southern Cross Station,12214,3.6,N,12.8,Y,7.1,Y,6.7,2,5151000,1.78
8/06/2022,QV Market-Peel St,3231,3.6,N,12.8,Y,7.1,Y,6.7,2,5151000,1.78
8/06/2022,Melbourne Central,19219,3.6,N,12.8,Y,7.1,Y,6.7,2,5151000,1.78
8/06/2022,Collins Place (North),6361,3.6,N,12.8,Y,7.1,Y,6.7,2,5151000,1.78
8/06/2022,Chinatown-Swanston St (North),8067,3.6,N,12.8,Y,7.1,Y,6.7,2,5151000,1.78
8/06/2022,Bourke Street Mall (North),14293,3.6,N,12.8,Y,7.1,Y,6.7,2,5151000,1.78
7/06/2022,Melbourne Central,15468,6.4,N,11.9,Y,7.2,Y,7.2,1,5151000,1.78
7/06/2022,Chinatown-Swanston St (North),6856,6.4,N,11.9,Y,7.2,Y,7.2,1,5151000,1.78
7/06/2022,Collins Place (North),5318,6.4,N,11.9,Y,7.2,Y,7.2,1,5151000,1.78
7/06/2022,Bourke Street Mall (North),12515,6.4,N,11.9,Y,7.2,Y,7.2,1,5151000,1.78
7/06/2022,QV Market-Peel St,2241,6.4,N,11.9,Y,7.2,Y,7.2,1,5151000,1.78
7/06/2022,Spencer St-Collins St (North),18338,6.4,N,11.9,Y,7.2,Y,7.2,1,5151000,1.78
7/06/2022,Southern Cross Station,10721,6.4,N,11.9,Y,7.2,Y,7.2,1,5151000,1.78
6/06/2022,Melbourne Central,15784,2,N,13.3,Y,8.2,Y,6.7,0,5151000,1.78
6/06/2022,Chinatown-Swanston St (North),7042,2,N,13.3,Y,8.2,Y,6.7,0,5151000,1.78
6/06/2022,Collins Place (North),5090,2,N,13.3,Y,8.2,Y,6.7,0,5151000,1.78
6/06/2022,Bourke Street Mall (North),13169,2,N,13.3,Y,8.2,Y,6.7,0,5151000,1.78
6/06/2022,QV Market-Peel St,1733,2,N,13.3,Y,8.2,Y,6.7,0,5151000,1.78
6/06/2022,Southern Cross Station,8589,2,N,13.3,Y,8.2,Y,6.7,0,5151000,1.78
6/06/2022,Spencer St-Collins St (North),17313,2,N,13.3,Y,8.2,Y,6.7,0,5151000,1.78
5/06/2022,Spencer St-Collins St (North),13031,0.2,N,13.7,Y,10.6,Y,4,6,5151000,1.78
5/06/2022,Southern Cross Station,2826,0.2,N,13.7,Y,10.6,Y,4,6,5151000,1.78
5/06/2022,QV Market-Peel St,3551,0.2,N,13.7,Y,10.6,Y,4,6,5151000,1.78
5/06/2022,Melbourne Central,21030,0.2,N,13.7,Y,10.6,Y,4,6,5151000,1.78
5/06/2022,Collins Place (North),1111,0.2,N,13.7,Y,10.6,Y,4,6,5151000,1.78
5/06/2022,Chinatown-Swanston St (North),11125,0.2,N,13.7,Y,10.6,Y,4,6,5151000,1.78
5/06/2022,Bourke Street Mall (North),15842,0.2,N,13.7,Y,10.6,Y,4,6,5151000,1.78
4/06/2022,Melbourne Central,30446,0,N,14.9,Y,8.9,Y,7.4,5,5151000,1.78
4/06/2022,Bourke Street Mall (North),24087,0,N,14.9,Y,8.9,Y,7.4,5,5151000,1.78
4/06/2022,Chinatown-Swanston St (North),15819,0,N,14.9,Y,8.9,Y,7.4,5,5151000,1.78
4/06/2022,Collins Place (North),2125,0,N,14.9,Y,8.9,Y,7.4,5,5151000,1.78
4/06/2022,QV Market-Peel St,4170,0,N,14.9,Y,8.9,Y,7.4,5,5151000,1.78
4/06/2022,Spencer St-Collins St (North),13894,0,N,14.9,Y,8.9,Y,7.4,5,5151000,1.78
4/06/2022,Southern Cross Station,2090,0,N,14.9,Y,8.9,Y,7.4,5,5151000,1.78
3/06/2022,Spencer St-Collins St (North),21410,0,N,12.6,Y,6.1,Y,7,4,5151000,1.78
3/06/2022,Southern Cross Station,9073,0,N,12.6,Y,6.1,Y,7,4,5151000,1.78
3/06/2022,QV Market-Peel St,2688,0,N,12.6,Y,6.1,Y,7,4,5151000,1.78
3/06/2022,Melbourne Central,23404,0,N,12.6,Y,6.1,Y,7,4,5151000,1.78
3/06/2022,Collins Place (North),5261,0,N,12.6,Y,6.1,Y,7,4,5151000,1.78
3/06/2022,Chinatown-Swanston St (North),11926,0,N,12.6,Y,6.1,Y,7,4,5151000,1.78
3/06/2022,Bourke Street Mall (North),18828,0,N,12.6,Y,6.1,Y,7,4,5151000,1.78
2/06/2022,Bourke Street Mall (North),15921,10.8,N,13,Y,4.7,Y,8.3,3,5151000,1.78
2/06/2022,Melbourne Central,19409,10.8,N,13,Y,4.7,Y,8.3,3,5151000,1.78
2/06/2022,Collins Place (North),6453,10.8,N,13,Y,4.7,Y,8.3,3,5151000,1.78
2/06/2022,Chinatown-Swanston St (North),8550,10.8,N,13,Y,4.7,Y,8.3,3,5151000,1.78
2/06/2022,QV Market-Peel St,2334,10.8,N,13,Y,4.7,Y,8.3,3,5151000,1.78
2/06/2022,Southern Cross Station,11342,10.8,N,13,Y,4.7,Y,8.3,3,5151000,1.78
2/06/2022,Spencer St-Collins St (North),18917,10.8,N,13,Y,4.7,Y,8.3,3,5151000,1.78
1/06/2022,QV Market-Peel St,1771,4.4,N,11.9,Y,6.1,Y,3.8,2,5151000,1.78
1/06/2022,Collins Place (North),3697,4.4,N,11.9,Y,6.1,Y,3.8,2,5151000,1.78
1/06/2022,Melbourne Central,15332,4.4,N,11.9,Y,6.1,Y,3.8,2,5151000,1.78
1/06/2022,Chinatown-Swanston St (North),7055,4.4,N,11.9,Y,6.1,Y,3.8,2,5151000,1.78
1/06/2022,Southern Cross Station,8936,4.4,N,11.9,Y,6.1,Y,3.8,2,5151000,1.78
1/06/2022,Spencer St-Collins St (North),19793,4.4,N,11.9,Y,6.1,Y,3.8,2,5151000,1.78
1/06/2022,Bourke Street Mall (North),10239,4.4,N,11.9,Y,6.1,Y,3.8,2,5151000,1.78
31/05/2022,Spencer St-Collins St (North),18784,10.2,N,11.4,Y,7.6,Y,5.1,1,5151000,1.78
31/05/2022,Southern Cross Station,11156,10.2,N,11.4,Y,7.6,Y,5.1,1,5151000,1.78
31/05/2022,QV Market-Peel St,2045,10.2,N,11.4,Y,7.6,Y,5.1,1,5151000,1.78
31/05/2022,Melbourne Central,16251,10.2,N,11.4,Y,7.6,Y,5.1,1,5151000,1.78
31/05/2022,Collins Place (North),5877,10.2,N,11.4,Y,7.6,Y,5.1,1,5151000,1.78
31/05/2022,Chinatown-Swanston St (North),5954,10.2,N,11.4,Y,7.6,Y,5.1,1,5151000,1.78
31/05/2022,Bourke Street Mall (North),11778,10.2,N,11.4,Y,7.6,Y,5.1,1,5151000,1.78
30/05/2022,Bourke Street Mall (North),10056,0,N,11.7,Y,6.1,Y,3.6,0,5151000,1.78
30/05/2022,Collins Place (North),3940,0,N,11.7,Y,6.1,Y,3.6,0,5151000,1.78
30/05/2022,Chinatown-Swanston St (North),6135,0,N,11.7,Y,6.1,Y,3.6,0,5151000,1.78
30/05/2022,Spencer St-Collins St (North),17073,0,N,11.7,Y,6.1,Y,3.6,0,5151000,1.78
30/05/2022,Melbourne Central,13673,0,N,11.7,Y,6.1,Y,3.6,0,5151000,1.78
30/05/2022,Southern Cross Station,7683,0,N,11.7,Y,6.1,Y,3.6,0,5151000,1.78
30/05/2022,QV Market-Peel St,1466,0,N,11.7,Y,6.1,Y,3.6,0,5151000,1.78
29/05/2022,Spencer St-Collins St (North),12830,0,N,16.5,Y,6.3,Y,7.3,6,5151000,1.78
29/05/2022,Southern Cross Station,1871,0,N,16.5,Y,6.3,Y,7.3,6,5151000,1.78
29/05/2022,QV Market-Peel St,3982,0,N,16.5,Y,6.3,Y,7.3,6,5151000,1.78
29/05/2022,Melbourne Central,22647,0,N,16.5,Y,6.3,Y,7.3,6,5151000,1.78
29/05/2022,Collins Place (North),1721,0,N,16.5,Y,6.3,Y,7.3,6,5151000,1.78
29/05/2022,Chinatown-Swanston St (North),10607,0,N,16.5,Y,6.3,Y,7.3,6,5151000,1.78
29/05/2022,Bourke Street Mall (North),17616,0,N,16.5,Y,6.3,Y,7.3,6,5151000,1.78
28/05/2022,Collins Place (North),2455,0,N,14.6,Y,7.4,Y,7.4,5,5151000,1.78
28/05/2022,Bourke Street Mall (North),22397,0,N,14.6,Y,7.4,Y,7.4,5,5151000,1.78
28/05/2022,Chinatown-Swanston St (North),14321,0,N,14.6,Y,7.4,Y,7.4,5,5151000,1.78
28/05/2022,Spencer St-Collins St (North),13647,0,N,14.6,Y,7.4,Y,7.4,5,5151000,1.78
28/05/2022,Melbourne Central,29510,0,N,14.6,Y,7.4,Y,7.4,5,5151000,1.78
28/05/2022,QV Market-Peel St,4230,0,N,14.6,Y,7.4,Y,7.4,5,5151000,1.78
28/05/2022,Southern Cross Station,2048,0,N,14.6,Y,7.4,Y,7.4,5,5151000,1.78
27/05/2022,Collins Place (North),5808,3.4,N,16.6,Y,11.8,Y,6.8,4,5151000,1.78
27/05/2022,Bourke Street Mall (North),17483,3.4,N,16.6,Y,11.8,Y,6.8,4,5151000,1.78
27/05/2022,Chinatown-Swanston St (North),11244,3.4,N,16.6,Y,11.8,Y,6.8,4,5151000,1.78
27/05/2022,Spencer St-Collins St (North),18969,3.4,N,16.6,Y,11.8,Y,6.8,4,5151000,1.78
27/05/2022,Melbourne Central,24642,3.4,N,16.6,Y,11.8,Y,6.8,4,5151000,1.78
27/05/2022,QV Market-Peel St,2855,3.4,N,16.6,Y,11.8,Y,6.8,4,5151000,1.78
27/05/2022,Southern Cross Station,9059,3.4,N,16.6,Y,11.8,Y,6.8,4,5151000,1.78
26/05/2022,Spencer St-Collins St (North),19688,0.2,N,16.3,Y,9.4,Y,4.3,3,5151000,1.78
26/05/2022,Southern Cross Station,11297,0.2,N,16.3,Y,9.4,Y,4.3,3,5151000,1.78
26/05/2022,QV Market-Peel St,2193,0.2,N,16.3,Y,9.4,Y,4.3,3,5151000,1.78
26/05/2022,Melbourne Central,19746,0.2,N,16.3,Y,9.4,Y,4.3,3,5151000,1.78
26/05/2022,Collins Place (North),6420,0.2,N,16.3,Y,9.4,Y,4.3,3,5151000,1.78
26/05/2022,Chinatown-Swanston St (North),7937,0.2,N,16.3,Y,9.4,Y,4.3,3,5151000,1.78
26/05/2022,Bourke Street Mall (North),15586,0.2,N,16.3,Y,9.4,Y,4.3,3,5151000,1.78
25/05/2022,Collins Place (North),6503,0,N,19.6,Y,7.4,Y,8.4,2,5151000,1.78
25/05/2022,Bourke Street Mall (North),15280,0,N,19.6,Y,7.4,Y,8.4,2,5151000,1.78
25/05/2022,Chinatown-Swanston St (North),7418,0,N,19.6,Y,7.4,Y,8.4,2,5151000,1.78
25/05/2022,Spencer St-Collins St (North),19016,0,N,19.6,Y,7.4,Y,8.4,2,5151000,1.78
25/05/2022,Melbourne Central,20231,0,N,19.6,Y,7.4,Y,8.4,2,5151000,1.78
25/05/2022,QV Market-Peel St,1937,0,N,19.6,Y,7.4,Y,8.4,2,5151000,1.78
25/05/2022,Southern Cross Station,11937,0,N,19.6,Y,7.4,Y,8.4,2,5151000,1.78
24/05/2022,Spencer St-Collins St (North),17685,0,N,20.8,Y,6,Y,10.1,1,5151000,1.78
24/05/2022,Southern Cross Station,12416,0,N,20.8,Y,6,Y,10.1,1,5151000,1.78
24/05/2022,QV Market-Peel St,2472,0,N,20.8,Y,6,Y,10.1,1,5151000,1.78
24/05/2022,Melbourne Central,19893,0,N,20.8,Y,6,Y,10.1,1,5151000,1.78
24/05/2022,Collins Place (North),6717,0,N,20.8,Y,6,Y,10.1,1,5151000,1.78
24/05/2022,Chinatown-Swanston St (North),7535,0,N,20.8,Y,6,Y,10.1,1,5151000,1.78
24/05/2022,Bourke Street Mall (North),14729,0,N,20.8,Y,6,Y,10.1,1,5151000,1.78
23/05/2022,Bourke Street Mall (North),13827,0,N,17.1,Y,6.3,Y,9.8,0,5151000,1.78
23/05/2022,Chinatown-Swanston St (North),7242,0,N,17.1,Y,6.3,Y,9.8,0,5151000,1.78
23/05/2022,Collins Place (North),5265,0,N,17.1,Y,6.3,Y,9.8,0,5151000,1.78
23/05/2022,Melbourne Central,18051,0,N,17.1,Y,6.3,Y,9.8,0,5151000,1.78
23/05/2022,QV Market-Peel St,1806,0,N,17.1,Y,6.3,Y,9.8,0,5151000,1.78
23/05/2022,Southern Cross Station,8020,0,N,17.1,Y,6.3,Y,9.8,0,5151000,1.78
23/05/2022,Spencer St-Collins St (North),16450,0,N,17.1,Y,6.3,Y,9.8,0,5151000,1.78
22/05/2022,Spencer St-Collins St (North),10725,0,N,14.3,Y,6.8,Y,7.6,6,5151000,1.78
22/05/2022,Southern Cross Station,1557,0,N,14.3,Y,6.8,Y,7.6,6,5151000,1.78
22/05/2022,QV Market-Peel St,3593,0,N,14.3,Y,6.8,Y,7.6,6,5151000,1.78
22/05/2022,Melbourne Central,22693,0,N,14.3,Y,6.8,Y,7.6,6,5151000,1.78
22/05/2022,Collins Place (North),1339,0,N,14.3,Y,6.8,Y,7.6,6,5151000,1.78
22/05/2022,Chinatown-Swanston St (North),10463,0,N,14.3,Y,6.8,Y,7.6,6,5151000,1.78
22/05/2022,Bourke Street Mall (North),16691,0,N,14.3,Y,6.8,Y,7.6,6,5151000,1.78
21/05/2022,Chinatown-Swanston St (North),13301,0,N,14.9,Y,4.6,Y,10.3,5,5151000,1.78
21/05/2022,Bourke Street Mall (North),22233,0,N,14.9,Y,4.6,Y,10.3,5,5151000,1.78
21/05/2022,Melbourne Central,28732,0,N,14.9,Y,4.6,Y,10.3,5,5151000,1.78
21/05/2022,Collins Place (North),2414,0,N,14.9,Y,4.6,Y,10.3,5,5151000,1.78
21/05/2022,QV Market-Peel St,4214,0,N,14.9,Y,4.6,Y,10.3,5,5151000,1.78
21/05/2022,Southern Cross Station,2484,0,N,14.9,Y,4.6,Y,10.3,5,5151000,1.78
21/05/2022,Spencer St-Collins St (North),14625,0,N,14.9,Y,4.6,Y,10.3,5,5151000,1.78
20/05/2022,Southern Cross Station,9300,0,N,15.8,Y,10.4,Y,5.2,4,5151000,1.78
20/05/2022,QV Market-Peel St,2585,0,N,15.8,Y,10.4,Y,5.2,4,5151000,1.78
20/05/2022,Melbourne Central,24904,0,N,15.8,Y,10.4,Y,5.2,4,5151000,1.78
20/05/2022,Collins Place (North),5549,0,N,15.8,Y,10.4,Y,5.2,4,5151000,1.78
20/05/2022,Chinatown-Swanston St (North),10835,0,N,15.8,Y,10.4,Y,5.2,4,5151000,1.78
20/05/2022,Bourke Street Mall (North),18007,0,N,15.8,Y,10.4,Y,5.2,4,5151000,1.78
20/05/2022,Spencer St-Collins St (North),20548,0,N,15.8,Y,10.4,Y,5.2,4,5151000,1.78
19/05/2022,Spencer St-Collins St (North),18457,0.2,N,14.7,Y,8.9,Y,5.7,3,5151000,1.78
19/05/2022,Southern Cross Station,11724,0.2,N,14.7,Y,8.9,Y,5.7,3,5151000,1.78
19/05/2022,QV Market-Peel St,2174,0.2,N,14.7,Y,8.9,Y,5.7,3,5151000,1.78
19/05/2022,Melbourne Central,20865,0.2,N,14.7,Y,8.9,Y,5.7,3,5151000,1.78
19/05/2022,Collins Place (North),6405,0.2,N,14.7,Y,8.9,Y,5.7,3,5151000,1.78
19/05/2022,Chinatown-Swanston St (North),8029,0.2,N,14.7,Y,8.9,Y,5.7,3,5151000,1.78
19/05/2022,Bourke Street Mall (North),15587,0.2,N,14.7,Y,8.9,Y,5.7,3,5151000,1.78
18/05/2022,Melbourne Central,19806,0,N,15.4,Y,10.8,Y,8.5,2,5151000,1.78
18/05/2022,Collins Place (North),6373,0,N,15.4,Y,10.8,Y,8.5,2,5151000,1.78
18/05/2022,Bourke Street Mall (North),14334,0,N,15.4,Y,10.8,Y,8.5,2,5151000,1.78
18/05/2022,Chinatown-Swanston St (North),7582,0,N,15.4,Y,10.8,Y,8.5,2,5151000,1.78
18/05/2022,Spencer St-Collins St (North),18197,0,N,15.4,Y,10.8,Y,8.5,2,5151000,1.78
18/05/2022,QV Market-Peel St,2050,0,N,15.4,Y,10.8,Y,8.5,2,5151000,1.78
18/05/2022,Southern Cross Station,12222,0,N,15.4,Y,10.8,Y,8.5,2,5151000,1.78
