date,total_people,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
2/09/2021,68374,0,N,26.6,Y,15,Y,16.3,3,5061000,1.87
1/09/2021,69723,0,N,23.5,Y,9.8,Y,16.1,2,5061000,1.87
31/08/2021,53446,0,N,20.1,N,11,N,10.3,1,5061000,1.87
30/08/2021,55518,4,N,17.6,N,6.4,N,14.7,0,5061000,1.87
29/08/2021,40167,0.6,N,16.2,N,9.1,N,7.8,6,5061000,1.87
28/08/2021,57402,0,N,17.8,N,5.3,N,15.3,5,5061000,1.87
27/08/2021,56397,0,N,13.6,N,4.6,N,10.3,4,5061000,1.87
26/08/2021,51520,1.2,N,12.9,N,5.5,N,8.1,3,5061000,1.87
25/08/2021,52161,2.2,N,14.1,N,8,N,11,2,5061000,1.87
24/08/2021,51172,10.4,N,13.1,N,6.4,N,14,1,5061000,1.87
23/08/2021,43461,0.8,N,14.3,N,10.8,N,12.1,0,5061000,1.87
22/08/2021,50580,0,N,22.2,N,11.3,N,14.4,6,5061000,1.87
21/08/2021,57221,1,N,20,N,10.6,N,11.7,5,5061000,1.87
20/08/2021,53164,0.8,N,17.3,N,8.7,N,8.6,4,5061000,1.87
19/08/2021,56315,0,Y,17.4,N,8.2,Y,13.4,3,5061000,1.87
18/08/2021,52962,0.6,N,15.5,Y,7.6,N,8.7,2,5061000,1.87
17/08/2021,50790,0.4,N,13.9,N,9.8,N,10.6,1,5061000,1.87
16/08/2021,52595,0.2,N,14.4,N,11,N,9.7,0,5061000,1.87
15/08/2021,55032,0,N,19,N,10.1,N,13.2,6,5061000,1.87
14/08/2021,59482,0,N,18.4,N,6.9,N,11.9,5,5061000,1.87
13/08/2021,65407,0,N,17.6,N,8.1,N,10.6,4,5061000,1.87
12/08/2021,59857,2.8,N,16.6,N,8.1,N,10.1,3,5061000,1.87
11/08/2021,55399,0,N,19.2,N,12.4,N,8,2,5061000,1.87
10/08/2021,57684,0,N,17.7,N,9.1,N,11.4,1,5061000,1.87
9/08/2021,54309,0,N,16.4,N,7.1,N,7.2,0,5061000,1.87
8/08/2021,49295,0.6,N,16.4,N,5.8,N,10.1,6,5061000,1.87
7/08/2021,49058,0,N,15.5,N,10.5,N,8.1,5,5061000,1.87
6/08/2021,53458,0.2,N,14.2,N,10.7,N,5.9,4,5061000,1.87
5/08/2021,127664,0.4,N,15.8,N,9.8,N,9,3,5061000,1.87
4/08/2021,114446,0.6,N,14.5,N,7.8,N,9.6,2,5061000,1.87
3/08/2021,110561,4.8,N,14.5,N,8.7,N,9.5,1,5061000,1.87
2/08/2021,111492,0,N,15.4,N,6.5,N,11.5,0,5061000,1.87
1/08/2021,120597,18,N,15.7,N,8,N,10.7,6,5061000,1.87
31/07/2021,442730,0,N,18.1,N,9.9,N,10.3,5,5061000,1.87
30/07/2021,383044,0,N,14.9,N,8,N,9.8,4,5061000,1.87
29/07/2021,323787,0.8,N,15.4,N,6.7,N,10.2,3,5061000,1.87
28/07/2021,277925,0,N,16.8,N,11.1,N,8.8,2,5061000,1.87
27/07/2021,163409,0,N,17.1,N,10.1,N,8.4,1,5061000,1.87
26/07/2021,156749,0,N,16.4,N,8.1,N,7.7,0,5061000,1.87
25/07/2021,142662,0.8,N,13,N,5.8,N,7.8,6,5061000,1.87
24/07/2021,179451,0,N,14.4,N,7.5,N,7.8,5,5061000,1.87
23/07/2021,164414,0,N,11.3,N,7.8,N,5,4,5061000,1.87
22/07/2021,160265,0.6,N,11.8,N,5.1,N,8.1,3,5061000,1.87
21/07/2021,161338,10.8,N,13.6,N,6.5,N,8,2,5061000,1.87
20/07/2021,110157,0.6,N,11.4,N,9.9,N,3.8,1,5061000,1.87
19/07/2021,147649,0,N,13,N,9.1,N,5.6,0,5061000,1.87
18/07/2021,145048,4.2,N,14.2,N,8.5,N,8.3,6,5061000,1.87
17/07/2021,114937,0.2,N,13.7,N,7.6,N,5.5,5,5061000,1.87
16/07/2021,153873,0.2,N,15.2,N,10.9,N,5.4,4,5061000,1.87
15/07/2021,450133,3,N,17.1,N,10,N,8.3,3,5061000,1.87
14/07/2021,427993,2.2,N,13.9,N,9.8,N,6.7,2,5061000,1.87
13/07/2021,434748,0.4,N,14.4,N,8.9,N,8.4,1,5061000,1.87
12/07/2021,417238,0,N,16.1,N,5.9,N,8.5,0,5061000,1.87
11/07/2021,487400,0,N,16.1,N,5,N,9.1,6,5061000,1.87
10/07/2021,626250,0,N,14.2,N,3.2,N,9.7,5,5061000,1.87
9/07/2021,665736,,,12,N,2,Y,9.7,4,5061000,1.87
8/07/2021,559751,,,,,,,9.5,3,5061000,1.87
7/07/2021,545835,0,N,13.1,Y,6.8,N,7.3,2,5061000,1.87
6/07/2021,517908,0,N,13.2,N,6.7,N,6.6,1,5061000,1.87
5/07/2021,467501,0.4,N,13.1,N,4.6,N,5.8,0,5061000,1.87
4/07/2021,454924,0.2,N,13.1,N,6.5,N,5.1,6,5061000,1.87
3/07/2021,579196,6.6,N,10.6,N,6.6,N,7.8,5,5061000,1.87
2/07/2021,535812,0.2,N,14.5,N,9.7,N,6.5,4,5061000,1.87
1/07/2021,548766,0,N,17.2,N,10.5,N,9.3,3,5061000,1.87
30/06/2021,264769,0,N,16.9,Y,5.5,Y,7.7,2,5061000,1.87
29/06/2021,255634,0,N,16.7,Y,4.2,Y,9.2,1,5061000,1.87
28/06/2021,235550,0,N,15.1,Y,6.4,Y,9.2,0,5061000,1.87
27/06/2021,233771,0,N,15.3,Y,9.7,Y,8.5,6,5061000,1.87
26/06/2021,243149,5.6,N,13.4,Y,10,Y,6.3,5,5061000,1.87
25/06/2021,195308,0.6,N,13.2,Y,10.6,Y,3.2,4,5061000,1.87
24/06/2021,180643,0,N,16.7,Y,9.8,Y,7.6,3,5061000,1.87
23/06/2021,163654,0,N,15.3,Y,5.6,Y,3.2,2,5061000,1.87
22/06/2021,163861,0,N,16.3,Y,3.7,Y,8.5,1,5061000,1.87
21/06/2021,156560,0.2,N,15.4,Y,3.9,Y,9.2,0,5061000,1.87
20/06/2021,172600,0,N,14.5,Y,5.2,Y,7.3,6,5061000,1.87
19/06/2021,215314,2.2,N,16.2,Y,9.1,Y,6.8,5,5061000,1.87
18/06/2021,164643,1.6,N,13.2,Y,6.1,Y,5.3,4,5061000,1.87
17/06/2021,139129,0.8,N,12.9,Y,7.8,Y,5.2,3,5061000,1.87
16/06/2021,139752,1.8,N,16,Y,8.3,Y,4.9,2,5061000,1.87
15/06/2021,132918,0,N,15.6,Y,7,Y,7.3,1,5061000,1.87
14/06/2021,136185,0,N,16.4,Y,9.7,Y,6,0,5061000,1.87
13/06/2021,181070,0,N,15.9,Y,10.9,Y,7.5,6,5061000,1.87
12/06/2021,182888,9.4,N,16.5,Y,7.4,Y,6.5,5,5061000,1.87
11/06/2021,152498,0.4,N,15,Y,6.8,Y,7.5,4,5061000,1.87
10/06/2021,70495,12,N,15.1,Y,9.7,Y,4.4,3,5061000,1.87
9/06/2021,53109,4,N,14.7,Y,7.8,Y,3.1,2,5061000,1.87
8/06/2021,64328,3,N,13.2,Y,9.3,Y,5.2,1,5061000,1.87
7/06/2021,73271,0,N,17.2,Y,10.7,Y,7,0,5061000,1.87
6/06/2021,68431,0,N,14.7,Y,6.7,Y,5.8,6,5061000,1.87
5/06/2021,74837,0,N,12.9,Y,3.8,Y,7.8,5,5061000,1.87
4/06/2021,75212,2,N,13.6,Y,10,Y,6.8,4,5061000,1.87
3/06/2021,76076,0.2,N,16.9,Y,10.4,Y,9.5,3,5061000,1.87
2/06/2021,73580,0,N,19.6,Y,9.2,Y,9.4,2,5061000,1.87
1/06/2021,68436,0,N,15.7,Y,5.7,Y,5.2,1,5061000,1.87
31/05/2021,68355,0,N,16.1,Y,3,Y,9.6,0,5061000,1.87
30/05/2021,69564,0,N,14.5,Y,1.7,Y,9.7,6,5061000,1.87
29/05/2021,65141,0,N,13.1,Y,10.4,Y,6.8,5,5061000,1.87
28/05/2021,64515,0.4,N,13.8,Y,11,Y,6.6,4,5061000,1.87
27/05/2021,166024,0.4,N,15,Y,9.8,Y,5.9,3,5061000,1.87
26/05/2021,184518,5,N,14.7,Y,11.9,Y,5.7,2,5061000,1.87
25/05/2021,197937,0,N,20.9,Y,10.6,Y,4.8,1,5061000,1.87
24/05/2021,217572,0,N,19.9,Y,6.8,Y,8.7,0,5061000,1.87
23/05/2021,273297,0,N,20.2,Y,6.1,Y,10.1,6,5061000,1.87
22/05/2021,372196,0,N,19.2,Y,3.6,Y,10.2,5,5061000,1.87
21/05/2021,329858,0,N,17.7,Y,6.2,Y,10.2,4,5061000,1.87
20/05/2021,249468,0,N,17,Y,12,Y,4.1,3,5061000,1.87
19/05/2021,252342,0,N,18.5,Y,9.8,Y,9.9,2,5061000,1.87
18/05/2021,235748,0,N,16,Y,10,Y,5.7,1,5061000,1.87
17/05/2021,214790,0.4,N,15.4,Y,10.2,Y,9.3,0,5061000,1.87
16/05/2021,240967,0.2,N,15.5,Y,8.3,Y,6.8,6,5061000,1.87
15/05/2021,317155,7.4,N,12.9,Y,7.3,Y,8,5,5061000,1.87
14/05/2021,292871,4.2,N,15.6,Y,7.8,Y,8.1,4,5061000,1.87
13/05/2021,226007,0,N,17.6,Y,8.1,Y,5.4,3,5061000,1.87
12/05/2021,247228,0.8,N,18.5,Y,7.3,Y,11.2,2,5061000,1.87
11/05/2021,211878,15.8,N,16.3,Y,10.7,Y,6.6,1,5061000,1.87
10/05/2021,195784,0.2,N,16.9,Y,11.7,Y,2.8,0,5061000,1.87
9/05/2021,255850,0.4,N,20.5,Y,11,Y,10.1,6,5061000,1.87
8/05/2021,329662,0,N,19.8,Y,9.9,Y,8.5,5,5061000,1.87
7/05/2021,322403,0.2,N,21.5,Y,10.5,Y,9.1,4,5061000,1.87
6/05/2021,266418,0,N,22.2,Y,7.6,Y,11.8,3,5061000,1.87
5/05/2021,253474,0,N,17.3,Y,7.2,Y,11.5,2,5061000,1.87
4/05/2021,216252,30.8,N,15.5,Y,9.4,Y,3.4,1,5061000,1.87
3/05/2021,199613,0.2,N,18.2,Y,12.5,Y,7.4,0,5061000,1.87
2/05/2021,263069,0,N,26,Y,13.7,Y,9.8,6,5061000,1.87
1/05/2021,351792,0,N,24.6,Y,11.2,Y,11.8,5,5061000,1.87
30/04/2021,434911,0,N,24.4,Y,9.5,Y,12.5,4,5061000,1.87
29/04/2021,366029,0,N,18.4,Y,8.2,Y,12.7,3,5061000,1.87
28/04/2021,356416,0.4,N,16.9,Y,7.4,Y,12.7,2,5061000,1.87
27/04/2021,325551,0.6,N,16.6,Y,11.8,Y,7.9,1,5061000,1.87
26/04/2021,303122,1.2,N,17.9,Y,10.9,Y,8.1,0,5061000,1.87
25/04/2021,348318,2.6,N,17.8,Y,9.9,Y,8.9,6,5061000,1.87
24/04/2021,409052,0,N,18.3,Y,13.1,Y,6,5,5061000,1.87
23/04/2021,413982,0.4,N,17.3,Y,12.1,Y,8.1,4,5061000,1.87
22/04/2021,354084,0,N,17,Y,9.9,Y,6.3,3,5061000,1.87
21/04/2021,345711,10.4,N,14.9,Y,7.1,Y,11.7,2,5061000,1.87
20/04/2021,266241,0,N,18.7,Y,14,Y,3.6,1,5061000,1.87
19/04/2021,305507,0,N,20.6,Y,12,Y,5.2,0,5061000,1.87
18/04/2021,371045,0,N,18.8,Y,13.1,Y,7.6,6,5061000,1.87
17/04/2021,512343,0,N,17.7,Y,12.3,Y,9.6,5,5061000,1.87
16/04/2021,515093,1,N,15.1,Y,11.5,Y,5.3,4,5061000,1.87
15/04/2021,444188,0,N,20.2,Y,14,Y,8.4,3,5061000,1.87
14/04/2021,421300,0,N,20.8,Y,11.5,Y,8.4,2,5061000,1.87
13/04/2021,399870,0.6,N,20,Y,7.8,Y,9.3,1,5061000,1.87
12/04/2021,353102,10,N,16.8,Y,9.7,Y,11.4,0,5061000,1.87
11/04/2021,298437,3.4,N,14.5,Y,8.1,Y,7.3,6,5061000,1.87
10/04/2021,434482,0.2,N,18.3,Y,12.9,Y,8.2,5,5061000,1.87
9/04/2021,453178,6.2,N,17.3,Y,13.8,Y,9.7,4,5061000,1.87
8/04/2021,414996,0,N,29.3,Y,15.4,Y,15.2,3,5061000,1.87
7/04/2021,403322,0,N,23,Y,14.9,Y,12.9,2,5061000,1.87
6/04/2021,381638,0,N,20.2,Y,12.8,Y,10.1,1,5061000,1.87
5/04/2021,344640,0,N,19,Y,16,Y,13.1,0,5061000,1.87
4/04/2021,410828,0,N,24.5,Y,15.2,Y,16.7,6,5061000,1.87
3/04/2021,464813,0,N,31.6,Y,15.1,Y,16.9,5,5061000,1.87
2/04/2021,351407,0,N,30.6,Y,13.5,Y,17.2,4,5061000,1.87
1/04/2021,409485,0,N,29.9,Y,12.4,Y,17.4,3,5061000,1.87
31/03/2021,324658,0,N,22.8,Y,11.4,Y,16.7,2,5061000,1.87
30/03/2021,313894,0,N,18.9,Y,9.8,Y,17.2,1,5061000,1.87
29/03/2021,266985,1,N,18.2,Y,13.8,Y,15.1,0,5061000,1.87
28/03/2021,307169,0,N,20.2,Y,12.4,Y,15.8,6,5061000,1.87
27/03/2021,376524,3.4,N,21.3,Y,13.2,Y,9.7,5,5061000,1.87
26/03/2021,382212,0.2,N,22,Y,11.2,Y,13.3,4,5061000,1.87
25/03/2021,315652,4.6,N,21.1,Y,15.5,Y,9.1,3,5061000,1.87
24/03/2021,283660,0.6,N,20.3,Y,17,Y,10.2,2,5061000,1.87
23/03/2021,275653,13.8,N,22,Y,17.6,Y,8.1,1,5061000,1.87
22/03/2021,243385,5.6,N,24.2,Y,17.5,Y,9.5,0,5061000,1.87
21/03/2021,240108,1.2,N,21.7,Y,16.7,Y,5.3,6,5061000,1.87
20/03/2021,387758,0,N,26,Y,14,Y,14.1,5,5061000,1.87
19/03/2021,374546,0,N,26.1,Y,14.2,Y,18.7,4,5061000,1.87
18/03/2021,311201,0,N,24.9,Y,13.8,Y,16.2,3,5061000,1.87
17/03/2021,296385,0,N,26.4,Y,13.9,Y,19.5,2,5061000,1.87
16/03/2021,277140,0,N,20.6,Y,11.1,Y,19.4,1,5061000,1.87
15/03/2021,269703,0,N,22.2,Y,8.9,Y,17.3,0,5061000,1.87
14/03/2021,288324,17.2,N,17.7,Y,11,Y,18.1,6,5061000,1.87
13/03/2021,270362,0,N,27.2,Y,17.7,Y,3.8,5,5061000,1.87
12/03/2021,346199,0,N,30.3,Y,14.9,Y,15,4,5061000,1.87
11/03/2021,290041,0,N,24.7,Y,11.6,Y,14,3,5061000,1.87
10/03/2021,284918,0.2,N,20.1,Y,12.2,Y,20.2,2,5061000,1.87
9/03/2021,254976,5.4,N,19.6,Y,13.5,Y,14.7,1,5061000,1.87
8/03/2021,240541,0.2,N,19.6,Y,13.7,Y,5.3,0,5061000,1.87
7/03/2021,390415,0,N,28.5,Y,11.3,Y,17.1,6,5061000,1.87
6/03/2021,411552,0,N,19.4,Y,14.2,Y,22.3,5,5061000,1.87
5/03/2021,328516,1.4,N,18,Y,15,Y,13.8,4,5061000,1.87
4/03/2021,277092,0,N,21.4,Y,13.6,Y,9.8,3,5061000,1.87
3/03/2021,266300,0,N,17.7,Y,14.2,Y,12.3,2,5061000,1.87
2/03/2021,246913,0,N,18.1,Y,13.3,Y,13.6,1,5061000,1.87
1/03/2021,238362,0,N,21.7,Y,13.8,Y,15.2,0,5061000,1.87
28/02/2021,264096,0,N,26.7,N,10.6,N,23.3,6,5061000,1.87
27/02/2021,316622,0,N,18.6,N,11.3,N,11.8,5,5061000,1.87
26/02/2021,296123,0.4,N,19.7,N,13.3,N,15.7,4,5061000,1.87
25/02/2021,253982,0,N,24.3,N,11.3,N,18.9,3,5061000,1.87
24/02/2021,246545,0,N,20.2,N,13,N,23.3,2,5061000,1.87
23/02/2021,231357,0,N,19.2,N,13.1,N,22.1,1,5061000,1.87
22/02/2021,212009,0,N,21.8,N,15.9,N,17.1,0,5061000,1.87
21/02/2021,242014,0,N,20.6,N,17.9,N,7.4,6,5061000,1.87
20/02/2021,299777,0,N,23.8,N,20.3,N,13.7,5,5061000,1.87
19/02/2021,251242,0,N,32.6,N,18.2,N,25.4,4,5061000,1.87
18/02/2021,211499,0,N,31.8,N,18.1,N,25.8,3,5061000,1.87
17/02/2021,81307,0,N,28.8,N,16.6,N,25.9,2,5061000,1.87
16/02/2021,80085,0,N,31.3,N,15.9,N,20.7,1,5061000,1.87
15/02/2021,79501,0,N,24.6,N,14.4,N,22.3,0,5061000,1.87
14/02/2021,76349,0,N,20,N,12.7,N,20,6,5061000,1.87
13/02/2021,71929,0,N,20.8,N,14.7,N,19.9,5,5061000,1.87
12/02/2021,279556,4.6,N,23.3,N,17.4,N,19.4,4,5061000,1.87
11/02/2021,242485,0,N,32.8,N,17.2,N,16,3,5061000,1.87
10/02/2021,253091,0,N,31.5,N,13.8,N,27,2,5061000,1.87
9/02/2021,250571,0,N,25.2,N,12,N,27.6,1,5061000,1.87
8/02/2021,221318,0.4,Y,19.2,N,15,Y,12.8,0,5061000,1.87
7/02/2021,239602,1.8,N,19.2,Y,14.7,N,15.7,6,5061000,1.87
6/02/2021,317734,1.6,N,25.4,N,16.9,N,15.1,5,5061000,1.87
5/02/2021,241930,0.4,N,29.8,N,17.3,N,12.1,4,5061000,1.87
4/02/2021,245309,0,N,30.6,N,13.5,N,18.6,3,5061000,1.87
3/02/2021,263763,0,N,25.9,N,13.7,N,28.4,2,5061000,1.87
2/02/2021,235213,0,N,19.3,N,14.5,N,19.9,1,5061000,1.87
1/02/2021,223984,0,N,20.3,N,13.4,N,10.5,0,5061000,1.87
31/01/2021,296213,0,N,21.8,N,16.4,N,25.3,6,5061000,1.87
30/01/2021,349598,43.2,N,21.9,N,16.7,N,19.1,5,5061000,1.87
29/01/2021,254290,3.6,N,21.6,N,18.9,N,3.8,4,5061000,1.87
28/01/2021,284213,0,N,25.5,N,15.4,N,10.9,3,5061000,1.87
27/01/2021,303218,0.4,N,25.8,N,14.3,N,28.1,2,5061000,1.87
26/01/2021,278846,10.6,N,19.3,N,17.7,N,5.5,1,5061000,1.87
25/01/2021,230713,0,N,39.2,N,22.2,N,17.5,0,5061000,1.87
24/01/2021,249646,0,N,37.8,N,16.1,N,24.4,6,5061000,1.87
23/01/2021,348940,0,N,26.7,N,14.7,N,29.8,5,5061000,1.87
22/01/2021,345932,0,N,25,N,15.8,N,29.3,4,5061000,1.87
21/01/2021,295085,0,N,31.6,N,12.7,N,30,3,5061000,1.87
20/01/2021,312554,0,N,22.6,N,10.3,N,30.5,2,5061000,1.87
19/01/2021,285983,0,N,18.9,N,14.2,N,26.6,1,5061000,1.87
18/01/2021,264004,0,N,22.6,N,14.1,N,25.5,0,5061000,1.87
17/01/2021,297882,0,N,20.2,N,12.9,N,28.9,6,5061000,1.87
16/01/2021,327661,2.6,Y,20.1,N,11,Y,14.5,5,5061000,1.87
15/01/2021,281387,0,N,20.6,Y,13.2,N,15.5,4,5061000,1.87
14/01/2021,276713,0,N,22.2,N,15,N,26.4,3,5061000,1.87
13/01/2021,247031,0,N,27,N,14.5,N,21.8,2,5061000,1.87
12/01/2021,252544,0,N,21.6,N,18.3,N,24.4,1,5061000,1.87
11/01/2021,186014,0,N,36.7,N,19.2,N,26.3,0,5061000,1.87
10/01/2021,223058,0,N,33.5,N,16.9,N,29.1,6,5061000,1.87
9/01/2021,287993,0,N,27.9,N,14.2,N,31.6,5,5061000,1.87
8/01/2021,284962,0,N,24.3,N,12.7,N,31.7,4,5061000,1.87
7/01/2021,262296,0,N,25.7,N,14.7,N,30,3,5061000,1.87
6/01/2021,243480,1.2,N,19.2,N,13.7,N,16.4,2,5061000,1.87
5/01/2021,217111,11.2,N,19.1,N,15.9,N,8,1,5061000,1.87
4/01/2021,195985,2.6,N,18.6,N,16,N,8.1,0,5061000,1.87
3/01/2021,218676,12.6,N,26.2,N,17,N,19.7,6,5061000,1.87
2/01/2021,246443,0,N,29,N,18.4,N,13.9,5,5061000,1.87
1/01/2021,272759,0,N,29.9,N,15.6,N,27.3,4,5061000,1.87
31/12/2020,477123,0,N,21.2,Y,15.5,Y,7.3,3,4968000,2.01
30/12/2020,471459,0,N,21.4,Y,13.7,Y,30.3,2,4968000,2.01
29/12/2020,501452,0,N,21.3,Y,9,Y,30.7,1,4968000,2.01
28/12/2020,477132,3.2,N,17.8,Y,11.5,Y,26.5,0,4968000,2.01
27/12/2020,388274,0,N,31.9,Y,16.2,Y,3.3,6,4968000,2.01
26/12/2020,585328,0,N,27.4,Y,10.2,Y,32.1,5,4968000,2.01
25/12/2020,337114,0,N,20,Y,13.6,Y,23,4,4968000,2.01
24/12/2020,511600,1,N,18.7,Y,13.4,Y,23.1,3,4968000,2.01
23/12/2020,586405,6,N,19.5,Y,13.5,Y,24.8,2,4968000,2.01
22/12/2020,406732,13.2,N,20.4,Y,13.8,Y,8.5,1,4968000,2.01
21/12/2020,468884,0,N,21.5,Y,11.2,Y,13.2,0,4968000,2.01
20/12/2020,547114,0,N,18.9,Y,9.9,Y,31.3,6,4968000,2.01
19/12/2020,608369,0.2,N,19.9,Y,12.3,Y,27.8,5,4968000,2.01
18/12/2020,579571,7.6,N,18.4,Y,12.5,Y,19.3,4,4968000,2.01
17/12/2020,466256,0,N,25.7,Y,15.5,Y,25.5,3,4968000,2.01
16/12/2020,469017,0,N,24.6,Y,15.8,Y,22.4,2,4968000,2.01
15/12/2020,389947,0,N,33.5,Y,20.4,Y,26.9,1,4968000,2.01
14/12/2020,369065,0,N,33.7,Y,17.7,Y,32,0,4968000,2.01
13/12/2020,444374,0,N,30.2,Y,16,Y,28.4,6,4968000,2.01
12/12/2020,604229,0,N,28.1,Y,11.9,Y,31.8,5,4968000,2.01
11/12/2020,552924,0,N,21.1,Y,9.6,Y,32,4,4968000,2.01
10/12/2020,443286,0.6,N,17.7,Y,13.1,Y,28.1,3,4968000,2.01
9/12/2020,451327,0,N,21.5,Y,11.7,Y,30.9,2,4968000,2.01
8/12/2020,368727,6,N,17.1,Y,10.6,Y,13.2,1,4968000,2.01
7/12/2020,300405,2.6,N,17.3,Y,11.3,Y,20.9,0,4968000,2.01
6/12/2020,390303,1.4,N,20.5,Y,12.9,Y,15.5,6,4968000,2.01
5/12/2020,475264,0,N,28.4,Y,13.9,Y,7.9,5,4968000,2.01
4/12/2020,492146,0,N,22.9,Y,11.4,Y,31.6,4,4968000,2.01
3/12/2020,381997,0,N,23.7,Y,10.6,Y,31.2,3,4968000,2.01
2/12/2020,369579,0.2,N,18.6,Y,11.9,Y,29.2,2,4968000,2.01
1/12/2020,319594,0,N,26.2,Y,16.8,Y,8.6,1,4968000,2.01
30/11/2020,352865,1,N,27.2,Y,12.1,Y,30.3,0,4968000,2.01
29/11/2020,359821,2.8,N,18.6,Y,14.4,Y,19.9,6,4968000,2.01
28/11/2020,483173,0,N,22.9,Y,16,Y,7.8,5,4968000,2.01
27/11/2020,458933,0,N,36,Y,10.2,Y,29,4,4968000,2.01
26/11/2020,356345,0,N,19.4,Y,15.8,Y,26.5,3,4968000,2.01
25/11/2020,342205,0,N,30.5,Y,13.2,Y,29.5,2,4968000,2.01
24/11/2020,318157,6,N,20.3,Y,13.5,Y,20.7,1,4968000,2.01
23/11/2020,263998,30.2,N,18.8,Y,16.6,Y,12.6,0,4968000,2.01
22/11/2020,311071,0,N,28.2,Y,16.1,Y,9.8,6,4968000,2.01
21/11/2020,490437,0,N,25.7,Y,13.3,Y,18.8,5,4968000,2.01
20/11/2020,399009,0,N,20.2,Y,15.6,Y,29.5,4,4968000,2.01
19/11/2020,301744,0,N,34.4,Y,16.1,Y,29.1,3,4968000,2.01
18/11/2020,317093,0,N,29.5,Y,10.8,Y,30.2,2,4968000,2.01
17/11/2020,294214,0,N,21.1,Y,11.9,Y,28.7,1,4968000,2.01
16/11/2020,258607,0,N,24.3,Y,18.2,Y,29.7,0,4968000,2.01
15/11/2020,301219,0,N,32.5,Y,12.3,Y,14.6,6,4968000,2.01
14/11/2020,438157,0.2,N,21,Y,13.5,Y,24.6,5,4968000,2.01
13/11/2020,331980,0,N,20.6,Y,15.4,Y,18.6,4,4968000,2.01
12/11/2020,288697,4,N,25.5,Y,19.3,Y,20.6,3,4968000,2.01
11/11/2020,225629,0,N,28.3,Y,22.8,Y,6.5,2,4968000,2.01
10/11/2020,267351,0,N,32,Y,16.1,Y,29.1,1,4968000,2.01
9/11/2020,264008,0,N,29,Y,11.3,Y,28.8,0,4968000,2.01
8/11/2020,322468,0,N,19.5,Y,8.4,Y,28.9,6,4968000,2.01
7/11/2020,366599,1.6,N,16.1,Y,11.3,Y,22.9,5,4968000,2.01
6/11/2020,289883,0.2,N,16.6,Y,9.5,Y,13.2,4,4968000,2.01
5/11/2020,247905,2.8,N,15.8,Y,11.1,Y,23.1,3,4968000,2.01
4/11/2020,191485,0,N,22.8,Y,21.9,Y,5.5,2,4968000,2.01
3/11/2020,287735,0,N,30.4,Y,12.1,Y,26.9,1,4968000,2.01
2/11/2020,336850,0,N,29.5,Y,9.6,Y,26.8,0,4968000,2.01
1/11/2020,340678,0,N,17,Y,12.6,Y,23.2,6,4968000,2.01
31/10/2020,355915,0,N,16.8,Y,14.2,Y,10,5,4968000,2.01
30/10/2020,301773,0,N,18.6,Y,12.9,Y,21,4,4968000,2.01
29/10/2020,251410,0,N,24.3,Y,11.2,Y,17.1,3,4968000,2.01
28/10/2020,296308,0,N,20.9,Y,9.5,Y,26.7,2,4968000,2.01
27/10/2020,169628,0,N,19.6,Y,11.1,Y,20.1,1,4968000,2.01
26/10/2020,163789,0,N,17.9,Y,9.2,Y,26.5,0,4968000,2.01
25/10/2020,158351,6.4,N,14.6,Y,8.3,Y,17.2,6,4968000,2.01
24/10/2020,136185,32.2,N,14.9,Y,11.8,Y,11.3,5,4968000,2.01
23/10/2020,175743,0,N,19.7,Y,12.9,Y,11,4,4968000,2.01
22/10/2020,189743,0,N,18,Y,9.2,Y,25.2,3,4968000,2.01
21/10/2020,171569,0,N,18.1,Y,10.4,Y,20.5,2,4968000,2.01
20/10/2020,179085,0,N,16.6,Y,7.3,Y,23.4,1,4968000,2.01
19/10/2020,161005,0,N,15.5,Y,8.2,Y,17.6,0,4968000,2.01
18/10/2020,123471,0.2,N,15.2,Y,11.3,Y,19.2,6,4968000,2.01
17/10/2020,126370,8.4,N,19.2,Y,11.9,Y,17.8,5,4968000,2.01
16/10/2020,135733,1.4,N,18.2,Y,9.4,Y,18.2,4,4968000,2.01
15/10/2020,119819,0,N,24.8,Y,13.8,Y,5.1,3,4968000,2.01
14/10/2020,148019,0,N,22.7,Y,11.9,Y,21.8,2,4968000,2.01
13/10/2020,129182,0.2,N,16.6,Y,10.6,Y,13.6,1,4968000,2.01
12/10/2020,142603,0,N,25.5,Y,6.3,Y,20,0,4968000,2.01
11/10/2020,136622,0,N,16,Y,11.5,Y,20.7,6,4968000,2.01
10/10/2020,150253,0,N,19.4,Y,10.8,Y,17.7,5,4968000,2.01
9/10/2020,140160,1.2,N,16.7,Y,11.7,Y,12.1,4,4968000,2.01
8/10/2020,122415,5.4,N,16.9,Y,11.4,Y,9.7,3,4968000,2.01
7/10/2020,114091,3.2,N,17.2,Y,10.1,Y,8.6,2,4968000,2.01
6/10/2020,110070,1,N,12.6,Y,8.9,Y,5.8,1,4968000,2.01
5/10/2020,108587,12.8,N,12.7,Y,9.1,Y,7.3,0,4968000,2.01
4/10/2020,109456,0,N,29.5,Y,13.5,Y,8.4,6,4968000,2.01
3/10/2020,137448,0,N,29.4,Y,17.4,Y,19.8,5,4968000,2.01
2/10/2020,160554,0,N,26,Y,12.8,Y,22,4,4968000,2.01
